,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,€,$,Gldani,Saburtalo,Vake,Old Tbilisi (Старый город),Дигоми,Vazisubani,Nadzaladevi,Авлобари,Батуми,Центр,desc_en
12,20-06-2020 20:51:17,Tbilisi,QVK5,Galiak,Bubba Kush 1G Super strong indica dominant weed 100%шишки!,,3,нет,Тбилиси,1 гр,0.0051,3409,1318,116,,49,,,True,,,,,,,,Bubba Kush 1G Super strong indica dominant weed 100%shishki!
13,20-06-2020 20:51:17,Tbilisi,X4ZM,ZYX,NEW ! White Shark ! BUDS ! 1G,,3,нет,Тбилиси,1 гр,0.0047,3131,1211,107,,45,True,,,True,,,,,,,NEW ! White Shark ! BUDS ! 1G
14,20-06-2020 20:51:17,Tbilisi,GYO,Hakeem,White Russian - сорт чемпион ! Накуривает мощно.На магните.Вес всегда больше 1 грамма.,True,2,нет,Тбилиси,1 гр,0.0052,3826,1480,131,,55,,,,,,,,,,,White Russian - sort chempion ! Nakurivaet moschno.Na magnite.Ves vsegda bol'she 1 gramma.
15,20-06-2020 20:51:17,Tbilisi,9VLN,AlienShop,☃️❄1g. New Columbian COCAINE!!❄☃️,True,4,нет,Тбилиси,1 гр,0.025,16628,6429,568,,239,True,,,,,,,,,,☃️❄1g. New Columbian COCAINE!!❄☃️
16,20-06-2020 20:51:17,Tbilisi,18FB,Mr.Green Tbilis,2 G Hybrid Marijuana Buds,True,4,нет,Тбилиси,2 гр,0.0123,8279,3201,283,,119,,,,,True,,,,,,2 G Hybrid Marijuana Buds
17,20-06-2020 20:51:17,Tbilisi,BB6E,WEEDSH0P,"2 g Super Lemon Haze auto , марихуана BUDS thc 25% если платите с бтк скидка .5%",,1,нет,Тбилиси,2 гр,0.0124,8349,3228,285,,120,,,,,True,,,,,,"2 g Super Lemon Haze auto , marihuana BUDS thc 25% esli platite s btk skidka .5%"
18,20-06-2020 20:51:17,Tbilisi,SF03,CRAZYFROG,2 gr top buds white widow wишки THC 25% VHQ,,5,нет,Тбилиси,2 гр,0.0124,8349,3228,285,,120,,True,,,,,,,,,2 gr top buds white widow wishki THC 25% VHQ
19,20-06-2020 20:51:17,Tbilisi,JVZTQ,partyshop,2 шишки Girl Scout Cookies тгк thc 28%,,1,нет,Тбилиси,2 гр,0.0102,6888,2663,235,,99,,,,,True,,,,,,2 shishki Girl Scout Cookies tgk thc 28%
20,20-06-2020 20:51:17,Tbilisi,7LHWP,GEOBUDS,2gr HYBRID buds,True,8,нет,Тбилиси,2 гр,0.0091,6122,2367,209,,88,,,,,,,,,,,2gr HYBRID buds
21,20-06-2020 20:51:17,Tbilisi,QVK5,Galiak,Bubba Kush 2G Super strong indica dominant weed 100%шишки!,,5,нет,Тбилиси,2 гр,0.0091,6122,2367,209,,88,,,,,True,,,,,,Bubba Kush 2G Super strong indica dominant weed 100%shishki!
22,20-06-2020 20:51:17,Tbilisi,SDQN,YummyShop,Cocaine Pure VHQ 2 g,True,4,нет,Тбилиси,2 гр,0.0485,32630,12616,1114,,469,,,,,,,,,,,Cocaine Pure VHQ 2 g
23,20-06-2020 20:51:17,Tbilisi,A3I9,Joookerrr,марки н-боом 2 шт.,,2,нет,Тбилиси,2 гр,0.0036,2435,942,83,,35,,True,,,,,,,,,marki n-boom 2 sht.
24,20-06-2020 20:51:17,Tbilisi,1MZLP,WeedbooM,✿ 2gr Hybrid Weed Indica Buds VHQ ❤,,3,нет,Тбилиси,2 гр,0.0088,5914,2287,202,,85,,,True,,,,,,,,✿ 2gr Hybrid Weed Indica Buds VHQ ❤
25,20-06-2020 20:51:17,Tbilisi,7LHWP,GEOBUDS,3 gr georgian weed. Package on magnet,True,26,нет,Тбилиси,3 гр,0.009,6053,2340,207,,87,,,,,,,,,,,3 gr georgian weed. Package on magnet
26,20-06-2020 20:51:17,Tbilisi,8B31,GEOWEEDSHOP,АКЦИЯ! СУПЕР ЦЕНА! 3 gr Indica dominant Buds,True,11,нет,Тбилиси,3 гр,0.0071,4801,1856,164,,69,,,,,,True,,,,,AKTsIJa! SUPER TsENA! 3 gr Indica dominant Buds
27,20-06-2020 20:51:17,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 4 шт. вес таблетки 450mg,True,1,нет,Тбилиси,4 гр,0.0111,7444,2878,254,,107,,,,,,,,,,,Extasy GUCCI 4 sht. ves tabletki 450mg
28,20-06-2020 20:51:17,Tbilisi,1MZLP,WeedbooM,✿ 4gr Hybrid Weed Indica Buds VHQ ❤,,3,нет,Тбилиси,4 гр,0.0145,9740,3766,333,,140,,,,,True,,,,,,✿ 4gr Hybrid Weed Indica Buds VHQ ❤
29,20-06-2020 20:51:17,Tbilisi,7LHWP,GEOBUDS,5 gr georgian weed. Package on magnet,True,2,нет,Тбилиси,5 гр,0.0133,8975,3470,306,,129,,,,,,,,,,,5 gr georgian weed. Package on magnet
30,20-06-2020 20:51:17,Tbilisi,3TGJ9,Elegant,5g. марихуана шишки Critical,True,2,нет,Тбилиси,5 гр,0.0226,16697,6456,570,,240,,,,,,,,,,,5g. marihuana shishki Critical
31,20-06-2020 20:51:17,Tbilisi,NVOG,ProperMgzn,5x Extasy Duracell 223mg MDMA.,True,6,нет,Тбилиси,5 гр,0.0183,12175,4708,416,,175,,,,,,,,,,,5x Extasy Duracell 223mg MDMA.
32,20-06-2020 20:51:17,Tbilisi,5LZ,ExtraShop,5г. GEO Марихуана бошки,True,1,нет,Тбилиси,5 гр,0.014,10366,4008,354,,149,,,,,,,,,,,5g. GEO Marihuana boshki
33,20-06-2020 20:51:17,Tbilisi,91Z98,Avocado,VHQ BEST Cocaine 5g.,True,4,нет,Тбилиси,5 гр,0.1186,81400,31473,2780,,1170,,,,,,,,,,,VHQ BEST Cocaine 5g.
34,20-06-2020 20:51:17,Tbilisi,8B31,GEOWEEDSHOP,АКЦИЯ! СУПЕР ЦЕНА! 5gr marijuana buds -indica- (КЛАДИ НА МАГНИТАХ),True,10,нет,Тбилиси,5 гр,0.0102,6888,2663,235,,99,,,,,,,,,,,AKTsIJa! SUPER TsENA! 5gr marijuana buds -indica- (KLADI NA MAGNITAH)
35,20-06-2020 20:51:46,Tbilisi,6UG,Good Enuff,Мощные жирные марки 25i nbome 5шт. Готовые клады в Грузии от производителя!,True,3,нет,Тбилиси,5 гр,0.0052,3826,1480,131,,55,,,,,,,,,,,Moschnye zhirnye marki 25i nbome 5sht. Gotovye klady v Gruzii ot proizvoditelja!
36,20-06-2020 20:51:46,Tbilisi,A3I9,Joookerrr,марки н-боом 5шт.,True,5,10,Тбилиси,5 гр,0.0067,4522,1749,154,,65,,True,,,,,,,,,marki n-boom 5sht.
37,20-06-2020 20:51:46,Tbilisi,8B31,GEOWEEDSHOP,АКЦИЯ! СУПЕР ЦЕНА! 10 gr marijuana buds. -indica- (КЛАДИ НА МАГНИТАХ),True,10,нет,Тбилиси,10 гр,0.0206,13845,5353,473,,199,,,,,,,,,,,AKTsIJa! SUPER TsENA! 10 gr marijuana buds. -indica- (KLADI NA MAGNITAH)
38,20-06-2020 20:51:46,Tbilisi,8B31,GEOWEEDSHOP,"Отходы, листья и шишки. 🍃 Leafs and Buds (Good for making bubble hash)",True,9,нет,Тбилиси,10 гр,0.0098,6540,2529,223,,94,,,,,,,,,,,"Othody, list'ja i shishki. 🍃 Leafs and Buds (Good for making bubble hash)"
39,20-06-2020 20:51:46,Tbilisi,LGRP8,Walker12,Химка !! 10 г %%5%% скидка новинка !!!!,,2,нет,Тбилиси,10 гр,0.0065,4522,1749,154,,65,,,,,,,True,,,,Himka !! 10 g %%5%% skidka novinka !!!!
40,20-06-2020 20:51:46,Tbilisi,F8K,BestAcid,"марки 25i-nbome 2,5mg (10шт)",True,1,нет,Тбилиси,10 гр,0.0089,6609,2556,226,,95,,,,,,,,,,,"marki 25i-nbome 2,5mg (10sht)"
41,20-06-2020 20:51:46,Tbilisi,2LY77,SveetWeed,11+ GRAMM BEASTWEED NEW,True,3,нет,Тбилиси,11 гр,0.0169,12523,4842,428,,180,,,,,,,,,,,11+ GRAMM BEASTWEED NEW
42,20-06-2020 20:51:46,Tbilisi,3TGJ9,Elegant,акция!!! 10g.+2 g. марихуана шишки Critical,True,1,нет,Тбилиси,12 гр,0.047,34786,13450,1188,,500,,,,,,,,,,,aktsija!!! 10g.+2 g. marihuana shishki Critical
43,20-06-2020 20:51:46,Tbilisi,A08BZ,Subway,Метамферамин рацемат 60 г (мини-опт),True,1,нет,Тбилиси,60 гр,0.2088,139145,53800,4751,,2000,,,,,,,,,,,Metamferamin ratsemat 60 g (mini-opt)
44,20-06-2020 20:51:46,Tbilisi,A3I9,Joookerrr,"MDMA чистоган!!! ""Цуунаммииии удовольсвия""!!!! 0.5 грамм",True,нет,4,Тбилиси,0.5 гр,0.0093,6262,2421,214,,90,,,,,,,,,,,"MDMA chistogan!!! ""Tsuunammiiii udovol'svija""!!!! 0.5 gramm"
45,20-06-2020 20:51:46,Tbilisi,A3I9,Joookerrr,"Extazzy ""Gucci"" VHQ (1 штука)",True,нет,10,Тбилиси,1 гр,0.0047,3131,1211,107,,45,,,,,,,,,,,"Extazzy ""Gucci"" VHQ (1 shtuka)"
46,20-06-2020 20:51:46,Tbilisi,A3I9,Joookerrr,"Extazzy ""Gucci"" для стильных людей (2гр)",True,нет,10,Тбилиси,2 гр,0.0093,6262,2421,214,,90,,,,,,,,,,,"Extazzy ""Gucci"" dlja stil'nyh ljudej (2gr)"
47,20-06-2020 20:51:46,Tbilisi,9VLN,AlienShop,❄❄2g HQ COCAINE❄❄,True,нет,4,Тбилиси,2 гр,0.0386,25672,9926,877,,369,,,,,,,,,,,❄❄2g HQ COCAINE❄❄
48,20-06-2020 20:51:46,Tbilisi,A3I9,Joookerrr,Комбо!!! MDMA 0.2 + марки н боом 2 шт. (2.2 гр),True,нет,10,Тбилиси,2.2 гр,0.0087,5850,2261,200,75,,,,,,,,,,,,Kombo!!! MDMA 0.2 + marki n boom 2 sht. (2.2 gr)
49,20-06-2020 20:51:46,Tbilisi,A3I9,Joookerrr,"Extazzy ""Gucci"" для стильных людей (3 грамма)",True,нет,10,Тбилиси,3 гр,0.0124,8349,3228,285,,120,,,,,,,,,,,"Extazzy ""Gucci"" dlja stil'nyh ljudej (3 gramma)"
50,20-06-2020 20:51:46,Tbilisi,9VLN,AlienShop,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,True,нет,4,Тбилиси,3 гр,0.0605,40282,15575,1376,,579,,,,,,,,,,,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄
51,20-06-2020 20:51:46,Tbilisi,03F3,geoshop,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,6,Тбилиси,4 гр,0.0414,27829,10760,950,,400,,,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
52,20-06-2020 20:51:46,Tbilisi,A3I9,Joookerrr,Combo!!! 2 Ecztazy and 2 N-BooM (4 штуки),True,нет,9,Тбилиси,4 гр,0.0124,8349,3228,285,,120,,,,,,,,,,,Combo!!! 2 Ecztazy and 2 N-BooM (4 shtuki)
53,20-06-2020 20:51:46,Tbilisi,JVZTQ,partyshop,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,нет,5,Тбилиси,5 гр,0.0569,38265,14795,1307,,550,,,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
54,20-06-2020 20:51:46,Tbilisi,BB6E,WEEDSH0P,"5 gr Durban Poison марихуана BUDS 23% thc , sativa , если платите с бтк скидка 10% !! 235 $",True,нет,6,Тбилиси,5 гр,0.0279,18785,7263,641,,270,,,,,,,,,,,"5 gr Durban Poison marihuana BUDS 23% thc , sativa , esli platite s btk skidka 10% !! 235 $"
55,20-06-2020 20:51:46,Tbilisi,BB6E,WEEDSH0P,5 gr GORILLA GLUE марихуана BUDS если платите с бтк скидка 1%,True,нет,5,Тбилиси,5 гр,0.029,19480,7532,665,,280,,,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS esli platite s btk skidka 1%
56,20-06-2020 20:51:46,Tbilisi,SF03,CRAZYFROG,5 gr top buds white widow wишки THC 25% VHQ,True,нет,6,Тбилиси,5 гр,0.0285,19132,7398,653,,275,,,,,,,,,,,5 gr top buds white widow wishki THC 25% VHQ
57,20-06-2020 20:51:46,Tbilisi,BB6E,WEEDSH0P,5gr Cream Cookies Auto марихуана BUDS если платите с бтк скидка 10% !!,True,нет,4,Тбилиси,5 гр,0.0248,16697,6456,570,,240,,,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS esli platite s btk skidka 10% !!
58,20-06-2020 20:51:46,Tbilisi,SF03,CRAZYFROG,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,7,Тбилиси,5 гр,0.029,19480,7532,665,,280,,,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
59,20-06-2020 20:51:46,Tbilisi,BB6E,WEEDSH0P,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,6,Тбилиси,5 гр,0.0279,18785,7263,641,,270,,,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
60,20-06-2020 20:51:46,Tbilisi,A3SS3,Parrots,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0206,15236,5891,520,,219,,,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
61,20-06-2020 20:51:46,Tbilisi,A3I9,Joookerrr,"Extazzy ""Gucci"" для стильных людей (5 Грамм)",True,нет,10,Тбилиси,5 гр,0.0181,12175,4708,416,,175,,,,,,,,,,,"Extazzy ""Gucci"" dlja stil'nyh ljudej (5 Gramm)"
62,20-06-2020 20:51:46,Tbilisi,BB6E,WEEDSH0P,NORTHEN LIGHTS 5 gr марихуана если платите с бтк скидка 10% !!,True,нет,4,Тбилиси,5 гр,0.0279,18785,7263,641,,270,,,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana esli platite s btk skidka 10% !!
63,20-06-2020 20:51:46,Tbilisi,A3I9,Joookerrr,Геройн (сирец) 5 гр,True,нет,2,Тбилиси,5 гр,0.1552,104359,40350,3564,,1500,,,,,,,,,,,Gerojn (sirets) 5 gr
64,20-06-2020 20:51:46,Tbilisi,6UG,Good Enuff,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.2569,190000,87429,6501,,,,,,,,,,,,,reagent 25i nbome. 5gr
65,20-06-2020 20:51:46,Tbilisi,6UG,Good Enuff,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.2822,208718,80700,7127,,3000,,,,True,,,,True,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
66,20-06-2020 20:51:46,Tbilisi,9VLN,AlienShop,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,True,нет,8,Тбилиси,5 гр,0.1002,66720,25797,2278,,959,,,,,,,,,,,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄
67,20-06-2020 20:51:46,Tbilisi,9VLN,AlienShop,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,нет,9,Тбилиси,5 гр,0.0199,13219,5111,451,,190,,,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
68,20-06-2020 20:51:46,Tbilisi,9VLN,AlienShop,💘✨5g. MDMA ✨💘,True,нет,9,Тбилиси,5 гр,0.0511,34021,13154,1162,,489,,,,,,,,,,,💘✨5g. MDMA ✨💘
69,20-06-2020 20:51:46,Tbilisi,03F3,geoshop,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.0931,62615,24210,2138,,900,,,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
70,20-06-2020 20:52:33,Tbilisi,SF03,CRAZYFROG,10 gr top buds white widow wишки THC 25% VHQ,True,нет,10,Тбилиси,10 гр,0.0569,38265,14795,1307,,550,,,,,,,,,,,10 gr top buds white widow wishki THC 25% VHQ
71,20-06-2020 20:52:33,Tbilisi,JVZTQ,partyshop,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,2,Тбилиси,10 гр,0.0724,48701,18830,1663,,700,,,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
72,20-06-2020 20:52:33,Tbilisi,BB6E,WEEDSH0P,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,5,Тбилиси,10 гр,0.0435,29220,11298,998,,420,,,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
73,20-06-2020 20:52:33,Tbilisi,SF03,CRAZYFROG,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,3,Тбилиси,10 гр,0.0828,55658,21520,1901,,800,,,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
74,20-06-2020 20:52:33,Tbilisi,A3I9,Joookerrr,"Extazzy ""Gucci"" для стильных людей (10 грамм)",True,нет,10,Тбилиси,10 гр,0.0341,22959,8877,784,,330,,,,,,,,,,,"Extazzy ""Gucci"" dlja stil'nyh ljudej (10 gramm)"
75,20-06-2020 20:52:33,Tbilisi,1HAB,atpablo,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2302,154799,59853,5286,,2225,,,,,,,,,,,Amfetamin [White] [Import] 10G
76,20-06-2020 20:52:33,Tbilisi,A3I9,Joookerrr,Сирец (геройн) очень сильный 10 гр,True,нет,2,Тбилиси,10 гр,0.2276,153060,59180,5227,,2200,,,,,,,,,,,Sirets (gerojn) ochen' sil'nyj 10 gr
77,20-06-2020 20:52:33,Tbilisi,9VLN,AlienShop,☃️❄NEW 10g.COCAINE❄☃️,True,нет,9,Тбилиси,10 гр,0.1629,108464,41937,3704,,1559,,,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
78,20-06-2020 20:52:33,Tbilisi,9VLN,AlienShop,💘✨10gram MDMA ✨💘,True,нет,5,Тбилиси,10 гр,0.0824,54893,21224,1874,,789,,,,,,,,,,,💘✨10gram MDMA ✨💘
79,20-06-2020 20:52:33,Tbilisi,9VLN,AlienShop,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,True,нет,8,Тбилиси,10 гр,0.0386,25672,9926,877,,369,,,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
80,20-06-2020 20:52:33,Tbilisi,6KB,Marioshop,🧞‍♂️🌈🌈🌈LSD 220ug from California 10+1pc(for gift)🌈🌈🌈🧞‍♀️,True,нет,3,Тбилиси,11 гр,0.0456,30422,11759,1040,390,,,,,,,,,,,,🧞‍♂️🌈🌈🌈LSD 220ug from California 10+1pc(for gift)🌈🌈🌈🧞‍♀️
81,20-06-2020 20:52:33,Tbilisi,9VLN,AlienShop,✨💘20g MDMA💘✨,True,нет,3,Тбилиси,20 гр,0.1411,104359,40350,3564,,1500,,,,,,,,,,,✨💘20g MDMA💘✨
82,20-06-2020 20:52:33,Tbilisi,9VLN,AlienShop,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,9,Тбилиси,20 гр,0.0626,41674,16113,1423,,599,,,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
83,20-06-2020 20:52:33,Tbilisi,7LHWP,GEOBUDS,50 gr georgian weed. Package on magnet,True,нет,5,Тбилиси,50 гр,0.1344,90375,34943,3086,,1299,,,,,,,,,,,50 gr georgian weed. Package on magnet
84,20-06-2020 20:52:33,Tbilisi,7LHWP,GEOBUDS,100 gr georgian weed. Package on magnet,True,нет,4,Тбилиси,100 гр,0.2585,173862,67223,5937,,2499,,,,,,,,,,,100 gr georgian weed. Package on magnet
85,20-06-2020 20:52:33,Tbilisi,SF03,CRAZYFROG,100 gr marijuana buds,True,нет,1,Тбилиси,100 гр,0.2483,166974,64560,5702,,2400,,,,,,,,,,,100 gr marijuana buds
86,20-06-2020 20:52:33,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.2069,139145,53800,4751,,2000,,,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
87,20-06-2020 20:52:33,Tbilisi,1HAB,atpablo,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.2587,173931,67250,5939,,2500,,,,,,,,,,,Marihuana [Shishki] [Gali] 100G
88,20-06-2020 20:52:33,Tbilisi,3Y9,HIGHTHC,180 gr марихуана персоално,True,нет,1,Тбилиси,180 гр,0.6104,410478,158710,14017,,5900,,,,,,,,,,,180 gr marihuana persoalno
89,20-06-2020 20:52:33,Tbilisi,8B31,GEOWEEDSHOP,200gr Georgian indica dominant buds. WHOLESALE PRICE!,True,нет,4,Тбилиси,200 гр,0.4437,295683,114325,10097,,4250,,,,,,,,,,,200gr Georgian indica dominant buds. WHOLESALE PRICE!
90,20-06-2020 20:52:34,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.4759,320034,123740,10928,,4600,,,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
91,20-06-2020 20:52:34,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,0.7759,521794,201750,17818,,7500,,,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
92,20-06-2020 20:52:34,Tbilisi,6UG,Good Enuff,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,0.8794,591366,228650,20193,,8500,,,,,,,,,,,10000sht marki 25i-nbome. predoplata
93,20-06-2020 20:52:34,Tbilisi,NE1F8,Jakfresko,KURYER..500RUB.+BONUS,True,2,нет,Тбилиси,1 гр,0.0188,13915,5380,475,,200,,,,,,,,,,,KURYER..500RUB.+BONUS
94,20-06-2020 20:52:34,Tbilisi,SF03,CRAZYFROG,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,1,Тбилиси,1 гр,0.0207,13915,5380,475,,200,,,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
95,20-06-2020 20:52:34,Tbilisi,A3I9,Joookerrr,Работа на марки (курьер),True,нет,3,Тбилиси,1 гр,0.0259,17393,6725,594,,250,,,,,,,,,,,Rabota na marki (kur'er)
96,20-06-2020 20:52:34,Tbilisi,A08BZ,Subway,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.566,1043588,403500,35636,,15000,,,,,,,,,,,Vakansija optovogo kur'era na mef
97,20-06-2020 20:54:20,Batumi,EIH4,San4oPan4o,!! БАТУМИ!! !!! Iranian Sirec 0.25g !!! Героин(сырец) Олдовый(Лучшее качество) !!! BTC SALE 5%!!!! SALE !!!! !! БАТУМИ !!,,13,нет,Батуми,0.25 гр,0.0135,9283,3588,317,119,,,,,,,,,,True,,!! BATUMI!! !!! Iranian Sirec 0.25g !!! Geroin(syrets) Oldovyj(Luchshee kachestvo) !!! BTC SALE 5%!!!! SALE !!!! !! BATUMI !!
98,20-06-2020 20:54:20,Batumi,XH0NP,XX-PABLO-XX,METADON - 025,,нет,3,Батуми,0.25 гр,0.0366,24350,9415,832,,350,,,,,,,,,True,,METADON - 025
99,20-06-2020 20:54:20,Batumi,A3I9,Joookerrr,Геройн (сирец) 5 гр,,нет,2,Батуми,5 гр,0.1552,104359,40350,3564,,1500,,,,,,,,,True,,Gerojn (sirets) 5 gr
100,20-06-2020 20:54:20,Batumi,GGVQZ,KARAVANos,Мощные шишки NORTHERN LIGHTS (INDICA) 10г,,нет,3,Батуми,10 гр,0.0435,29220,11298,998,,420,,,,,,,,,True,,Moschnye shishki NORTHERN LIGHTS (INDICA) 10g
