,Unnamed: 0,time_stamp,region,sell_code,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Old Tbilisi (Старый город),Nadzaladevi,Didube,€,Авлобари,Батуми,Центр,Кутаиси,desc_en
64,64,08-04-2020 16:30:12,Tbilisi,e56bb6ca93,20 gr Indica marijuana buds (hight quality),True,нет,7,Тбилиси,20 гр,0.0541,30679,11097,1034,405.0,True,,,,,,,,,20 gr Indica marijuana buds (hight quality)
65,65,08-04-2020 16:30:45,Tbilisi,dd631c4acf,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,9,Тбилиси,20 гр,0.0808,45374,16413,1529,599.0,,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
66,66,08-04-2020 16:30:45,Tbilisi,e56bb6ca93,50gr Georgian Indica dominant buds. The Best PRICE,True,нет,13,Тбилиси,50 гр,0.1334,75674,27373,2549,999.0,True,,,,,,,,,50gr Georgian Indica dominant buds. The Best PRICE
67,67,08-04-2020 16:30:45,Tbilisi,ef3dc4de6c,Extasy GUCCI 50шт. вес таблетки 450mg,True,нет,1,Тбилиси,50 гр,0.1469,83325,30140,2807,1100.0,,,,,,,,,,Extasy GUCCI 50sht. ves tabletki 450mg
68,68,08-04-2020 16:30:45,Tbilisi,cb721d4bca,100 gr marijuana buds,True,нет,1,Тбилиси,100 гр,0.3205,181800,65760,6125,2400.0,,,,,,,,,,100 gr marijuana buds
69,69,08-04-2020 16:30:45,Tbilisi,ef3dc4de6c,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.2671,151500,54800,5104,2000.0,,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
70,70,08-04-2020 16:30:45,Tbilisi,f8a875c191,SUBOXIN - HQ - 100 G.,True,1,1,Тбилиси,100 гр,0.2698,151500,54800,5104,2000.0,,,,,,,,,,SUBOXIN - HQ - 100 G.
71,71,08-04-2020 16:30:45,Tbilisi,35c7cbba1f,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.3339,189375,68500,6380,2500.0,,,,,,,,,,Marihuana [Shishki] [Gali] 100G
72,72,08-04-2020 16:30:45,Tbilisi,ef3dc4de6c,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.6143,348450,126040,11739,4600.0,,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
73,73,08-04-2020 16:30:45,Tbilisi,ef3dc4de6c,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,1.0016,568124,205500,19140,7500.0,,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
74,74,08-04-2020 16:30:45,Tbilisi,16be2c8499,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,1.1352,643874,232900,21692,8500.0,,,,,,,,,,10000sht marki 25i-nbome. predoplata
75,75,08-04-2020 16:30:45,Tbilisi,f9eb3bf4d6,KURYER..500RUB.+BONUS,True,2,нет,Тбилиси,1 гр,0.0243,15150,5480,510,200.0,,,,,,,,,,KURYER..500RUB.+BONUS
76,76,08-04-2020 16:30:45,Tbilisi,83f3d55917,"Ишем опитного курера,(CladMan)",True,1,нет,Тбилиси,1 гр,0.008,5000,2301,169,,,,,,,,,,,"Ishem opitnogo kurera,(CladMan)"
77,77,08-04-2020 16:30:45,Tbilisi,cb721d4bca,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.0267,15150,5480,510,200.0,,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
78,78,08-04-2020 16:30:45,Tbilisi,21de5577be,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0334,18937,6850,638,250.0,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
79,79,08-04-2020 16:30:45,Tbilisi,ea97036e14,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,2.0214,1136249,411000,38280,15000.0,,,,,,,,,,Vakansija optovogo kur'era na mef
80,80,08-04-2020 16:32:34,Batumi,3ee37c89bb,[100g] SPAIN HASH,,1,нет,Батуми,105 гр,0.2938,166650,60280,5614,2200.0,,,,,,,True,,,[100g] SPAIN HASH
81,81,08-04-2020 16:32:34,Batumi,ea97036e14,Метамфетамин рацемат 5 г. (MQ),,нет,12,Батуми,5 гр,0.0243,15150,5480,510,200.0,,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
82,82,08-04-2020 16:32:34,Batumi,f8a875c191,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.2698,151500,54800,5104,2000.0,,,,,,,True,,,SUBOXIN - HQ - 100 G.
83,83,08-04-2020 16:32:34,Batumi,22610cd7c4,курьер в Батуми,,1,нет,Батуми,1 гр,0.0121,7575,2740,255,100.0,,,,,,,True,,,kur'er v Batumi
84,84,08-04-2020 16:32:34,Batumi,012f23b5ea,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0304,18937,6850,638,250.0,,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
85,85,08-04-2020 16:32:34,Batumi,ce6827deee,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0304,18937,6850,638,250.0,,,,,,,True,,,Ischu kur'era v Gruzii!
86,86,08-04-2020 16:32:34,Batumi,54915c4374,Работа на марки (курьер),,1,нет,Батуми,50 гр,0.0364,22725,8220,766,300.0,,,,,,,True,,,Rabota na marki (kur'er)
87,87,08-04-2020 16:32:34,Batumi,ea97036e14,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,2.0214,1136249,411000,38280,15000.0,,,,,,,True,,,Vakansija optovogo kur'era na mef
88,88,08-04-2020 16:32:34,Batumi,16be2c8499,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0668,37875,13700,1276,500.0,,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
89,89,08-04-2020 16:33:54,Kutaisi,be97026d1d,Columbia Cocaine VHQ 1g !!! SALE!!! !!! КУТАИСИ !!! BTC SALE 5%!!!!,,4,нет,Кутаиси,1 гр,0.0253,14468,5233,487,191.0,,,,,,,,,True,Columbia Cocaine VHQ 1g !!! SALE!!! !!! KUTAISI !!! BTC SALE 5%!!!!
90,90,08-04-2020 16:33:54,Kutaisi,be97026d1d,MDMA from Europe!!! 1.5g !!! SALE!!! !!! КУТАИСИ !!! BTC SALE 5%!!!!,,4,нет,Кутаиси,1.5 гр,0.0192,10984,3973,370,145.0,,,,,,,,,True,MDMA from Europe!!! 1.5g !!! SALE!!! !!! KUTAISI !!! BTC SALE 5%!!!!
91,91,08-04-2020 16:33:54,Kutaisi,be97026d1d,Columbia Cocaine VHQ 2g !!! SALE!!! !!! КУТАИСИ !!! BTC SALE 5%!!!!,,10,нет,Кутаиси,2 гр,0.0483,27649,10001,931,365.0,,,,,,,,,True,Columbia Cocaine VHQ 2g !!! SALE!!! !!! KUTAISI !!! BTC SALE 5%!!!!
92,92,08-04-2020 16:33:54,Kutaisi,be97026d1d,ГАШИШ твердый!!! Hash!!!! 2.0 g !!! SALE!!! !!! КУТАИСИ !!! BTC SALE 5%!!!!,,2,нет,Кутаиси,2 гр,0.0179,10226,3699,345,135.0,,,,,,,,,True,GAShISh tverdyj!!! Hash!!!! 2.0 g !!! SALE!!! !!! KUTAISI !!! BTC SALE 5%!!!!
93,93,08-04-2020 16:33:54,Kutaisi,be97026d1d,MDMA from Europe!!! 3g !!! SALE!!! !!! КУТАИСИ !!! BTC SALE 5%!!!!,,10,нет,Кутаиси,3 гр,0.0364,20831,7535,702,275.0,,,,,,,,,True,MDMA from Europe!!! 3g !!! SALE!!! !!! KUTAISI !!! BTC SALE 5%!!!!
