,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Дигоми,€,Vake,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
10,23-02-2020 21:02:45,Tbilisi,JVZTQ,partyshop,1 ecstasy red maseratti VHQ екстази импорт с США,True,1,нет,Тбилиси,1 гр,0.0049,3215,1226,111,50,,,,,,,,,,1 ecstasy red maseratti VHQ ekstazi import s SShA
11,23-02-2020 21:02:45,Tbilisi,03F3,geoshop,1 gr mdma Кристаллы очен силни импорт с европи,True,1,нет,Тбилиси,1 гр,0.0118,7716,2941,265,120,,,,,,,,,,1 gr mdma Kristally ochen silni import s evropi
12,23-02-2020 21:02:45,Tbilisi,SF03,CRAZYFROG,"1 mdma very strong best quality , import califronia , лучши мдма на саите",True,10,нет,Тбилиси,1 гр,0.0099,6430,2451,221,100,,,,,,,,,,"1 mdma very strong best quality , import califronia , luchshi mdma na saite"
13,23-02-2020 21:02:45,Tbilisi,SF03,CRAZYFROG,1 гр Afghan Mazar-i-Sharif Hash топ товар !!! . Оплата BITCOIN -10% Скидка,True,2,нет,Тбилиси,1 гр,0.0084,5466,2083,188,85,,,,,,,,,,1 gr Afghan Mazar-i-Sharif Hash top tovar !!! . Oplata BITCOIN -10% Skidka
14,23-02-2020 21:02:45,Tbilisi,ABOAB,ProGrow,1G -- AK-47 -> Sativa,True,16,нет,Тбилиси,1 гр,0.0036,2379,907,82,37,True,,,,,,,,,1G -- AK-47 -> Sativa
15,23-02-2020 21:02:45,Tbilisi,03F3,geoshop,1gr bubble hash thc 25% гашиш вишего качество HQ,True,5,нет,Тбилиси,1 гр,0.0084,5466,2083,188,85,,,,,,,,,,1gr bubble hash thc 25% gashish vishego kachestvo HQ
16,23-02-2020 21:02:45,Tbilisi,X4ZM,ZYX,Afghan HQ buds ! NEW ! 1G,True,1,нет,Тбилиси,1 гр,0.0049,3215,1226,111,50,,,,,,,,,,Afghan HQ buds ! NEW ! 1G
17,23-02-2020 21:02:45,Tbilisi,SDQN,YummyShop,Cocaine Pure VHQ 1g,True,5,нет,Тбилиси,1 гр,0.017,12217,4657,420,190,,,,,,,,,,Cocaine Pure VHQ 1g
18,23-02-2020 21:02:45,Tbilisi,5JG6,BenderMan,"Cocaine, 1g",True,5,нет,Тбилиси,1 гр,0.0219,14146,5392,487,220,,,,,,,,,,"Cocaine, 1g"
19,23-02-2020 21:02:45,Tbilisi,YOI,Hashland,HASH Mexicana 1 g SALE -10% for bitcoin.,True,10,нет,Тбилиси,1 гр,0.0063,4512,1724,155,,,,65,,,,,,,HASH Mexicana 1 g SALE -10% for bitcoin.
20,23-02-2020 21:02:45,Tbilisi,5JG6,BenderMan,Ketamine 1g,True,3,нет,Тбилиси,1 гр,0.0099,6430,2451,221,100,,,,,,,,,,Ketamine 1g
21,23-02-2020 21:02:45,Tbilisi,5JG6,BenderMan,"LSD - 250 ug, 1piece",True,3,нет,Тбилиси,1 гр,0.004,2572,980,88,40,,,,,,,,,,"LSD - 250 ug, 1piece"
22,23-02-2020 21:02:45,Tbilisi,91Z98,Avocado,VHQ BEST Cocaine 1g.,True,4,нет,Тбилиси,1 гр,0.0188,12796,4877,440,199,,,,,,,,,,VHQ BEST Cocaine 1g.
23,23-02-2020 21:02:45,Tbilisi,X4ZM,ZYX,Гашиш Double-Twesla ! 1g ! VHQ ! TOP ! NEW !,True,2,нет,Тбилиси,1 гр,0.0074,4823,1838,166,75,,,,,,,,,,Gashish Double-Twesla ! 1g ! VHQ ! TOP ! NEW !
24,23-02-2020 21:02:45,Tbilisi,1IZXK,BadboysTbl,Метадон 1гр,True,1,нет,Тбилиси,1 гр,0.0403,28935,11030,995,450,,,,,,,,,,Metadon 1gr
25,23-02-2020 21:02:45,Tbilisi,EYO96,ROCKSHOP,"Метадон, 1gr",True,3,нет,Тбилиси,1 гр,0.0394,25720,9804,885,400,,,,,,,,,,"Metadon, 1gr"
26,23-02-2020 21:02:45,Tbilisi,X4ZM,ZYX,MDMA 0.8g + ketamine 0.3g ! VHQ,True,1,нет,Тбилиси,1.1 гр,0.0123,8038,3064,277,125,,,,,,,,,,MDMA 0.8g + ketamine 0.3g ! VHQ
27,23-02-2020 21:02:45,Tbilisi,JVZTQ,partyshop,2 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,1,нет,Тбилиси,2 гр,0.0232,15111,5760,520,235,,,,,,,,,,2 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
28,23-02-2020 21:02:45,Tbilisi,0WE,Khachapuri,"2 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg",True,2,нет,Тбилиси,2 гр,0.0071,4859,1857,167,,,,70,,,,,,,"2 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg"
29,23-02-2020 21:02:45,Tbilisi,JVZTQ,partyshop,2 ecstasy red maseratti VHQ екстази импорт с США,True,1,нет,Тбилиси,2 гр,0.0089,5787,2206,199,90,,,,,,,,,,2 ecstasy red maseratti VHQ ekstazi import s SShA
30,23-02-2020 21:02:45,Tbilisi,0WE,Khachapuri,2 ecstasy 💊Tekashi69💊 260mg mdma (скидка в биктоин),True,2,нет,Тбилиси,2 гр,0.0071,4859,1857,167,,,,70,,,,,,,2 ecstasy 💊Tekashi69💊 260mg mdma (skidka v biktoin)
31,23-02-2020 21:02:45,Tbilisi,7R3WM,RastaShop,2.0 gr. LSD Fem (Hibrid>>INDICA) IMPORT (IRAN),,2,нет,Тбилиси,2 гр,0.0081,5273,2010,181,82,True,True,,,,,,,,2.0 gr. LSD Fem (Hibrid>>INDICA) IMPORT (IRAN)
32,23-02-2020 21:03:16,Tbilisi,ABOAB,ProGrow,2G -- AK-47 -> Sativa,True,12,нет,Тбилиси,2 гр,0.0063,4180,1593,144,65,True,,,,,,,,,2G -- AK-47 -> Sativa
33,23-02-2020 21:03:16,Tbilisi,LYHBG,Playboy,2LSD ---- LSD ALBERT HOFFMAN 200ug,True,4,нет,Тбилиси,2 гр,0.0078,5080,1936,175,79,,,,,,,,,,2LSD ---- LSD ALBERT HOFFMAN 200ug
34,23-02-2020 21:03:16,Tbilisi,EIH4,San4oPan4o,Columbia Cocaine VHQ 2.0g BTC SALE 5%,True,3,нет,Тбилиси,2 гр,0.0342,22827,8701,785,355,True,,,,,,,,,Columbia Cocaine VHQ 2.0g BTC SALE 5%
35,23-02-2020 21:03:16,Tbilisi,5JG6,BenderMan,Ketamine 2 g,True,5,нет,Тбилиси,2 гр,0.0179,11574,4412,398,180,,,,,,,,,,Ketamine 2 g
36,23-02-2020 21:03:16,Tbilisi,5JG6,BenderMan,"LSD - 250 ug, 2 pieces",True,9,нет,Тбилиси,2 гр,0.007,4501,1716,155,70,,,,,,,,,,"LSD - 250 ug, 2 pieces"
37,23-02-2020 21:03:16,Tbilisi,UJP9,420Inc,Pineapple Express 2G pressed buds only (hydro),True,1,нет,Тбилиси,2 гр,0.0082,5466,2083,188,85,,,,,,,,,,Pineapple Express 2G pressed buds only (hydro)
38,23-02-2020 21:03:16,Tbilisi,91Z98,Avocado,VHQ BEST Cocaine 2g.,True,1,нет,Тбилиси,2 гр,0.0349,25077,9559,863,390,,,,,,,,,,VHQ BEST Cocaine 2g.
39,23-02-2020 21:03:16,Tbilisi,5J3H,coketbs,Кокаин КОЛУМБИА 2g,,3,нет,Тбилиси,2 гр,0.0343,22441,8554,772,349,,,,True,,,,,,Kokain KOLUMBIA 2g
40,23-02-2020 21:03:16,Tbilisi,0WE,Khachapuri,🍃 2гр ГАШИШ 🍃,True,2,нет,Тбилиси,2 гр,0.0104,7073,2696,243,110,,,,,,,,,,🍃 2gr GAShISh 🍃
41,23-02-2020 21:03:16,Tbilisi,0WE,Khachapuri,"3 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg",True,1,нет,Тбилиси,3 гр,0.0102,6942,2653,239,,,,100,,,,,,,"3 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg"
42,23-02-2020 21:03:16,Tbilisi,0WE,Khachapuri,3 ecstasy 💊Tekashi69💊 260mg mdma (скидка в биктоин),True,1,нет,Тбилиси,3 гр,0.0102,6942,2653,239,,,,100,,,,,,,3 ecstasy 💊Tekashi69💊 260mg mdma (skidka v biktoin)
43,23-02-2020 21:03:16,Tbilisi,03F3,geoshop,3gr bubble hash thc 25% гашиш вишего качество HQ,True,1,нет,Тбилиси,3 гр,0.0241,15754,6005,542,245,,,,,,,,,,3gr bubble hash thc 25% gashish vishego kachestvo HQ
44,23-02-2020 21:03:16,Tbilisi,NVOG,ProperMgzn,3x Extasy Duracell 223mg MDMA,True,4,нет,Тбилиси,3 гр,0.0104,6752,2574,232,105,,,,,,,,,,3x Extasy Duracell 223mg MDMA
45,23-02-2020 21:03:16,Tbilisi,X4ZM,ZYX,NEW ! Easy Bud ! SALE !,True,4,нет,Тбилиси,3 гр,0.0079,5144,1961,177,80,,,,,,,,,,NEW ! Easy Bud ! SALE !
46,23-02-2020 21:03:16,Tbilisi,WLV7F,AGsgrowgro,metadon sirop 4ml,True,2,нет,Тбилиси,4 гр,0.0066,4308,1642,148,67,,,,,,,,,,metadon sirop 4ml
47,23-02-2020 21:03:16,Tbilisi,18FB,Mr.Green Tbilis,5 G Hybrid Marijuana Buds За BТС 10% СКИДКА,True,5,нет,Тбилиси,5 гр,0.017,12217,4657,420,190,,,,,,,,,,5 G Hybrid Marijuana Buds Za BTS 10% SKIDKA
48,23-02-2020 21:03:16,Tbilisi,0WE,Khachapuri,"5 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg",True,1,нет,Тбилиси,5 гр,0.0168,11454,4377,394,,,,165,,,,,,,"5 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg"
49,23-02-2020 21:03:16,Tbilisi,0WE,Khachapuri,5 ecstasy 💊Tekashi69💊 260mg mdma (скидка в биктоин),True,1,нет,Тбилиси,5 гр,0.0168,11454,4377,394,,,,165,,,,,,,5 ecstasy 💊Tekashi69💊 260mg mdma (skidka v biktoin)
50,23-02-2020 21:03:16,Tbilisi,NVOG,ProperMgzn,5x Extasy Duracell 223mg MDMA.,True,3,нет,Тбилиси,5 гр,0.0174,11253,4289,387,175,,,,,,,,,,5x Extasy Duracell 223mg MDMA.
51,23-02-2020 21:03:16,Tbilisi,5JG6,BenderMan,"LSD - 250 ug, 5 pieces",True,3,нет,Тбилиси,5 гр,0.0149,9645,3677,332,150,,,,,,,,,,"LSD - 250 ug, 5 pieces"
52,23-02-2020 21:03:16,Tbilisi,LYHBG,Playboy,NEW !!! 5G OG KusH !!! NEW,True,3,нет,Тбилиси,5 гр,0.0158,10224,3897,352,159,,,,,,,,,,NEW !!! 5G OG KusH !!! NEW
53,23-02-2020 21:03:16,Tbilisi,LYHBG,Playboy,NEW !!! 5G White Widow !!! NEW,True,3,нет,Тбилиси,5 гр,0.0153,9902,3775,341,154,,,,,,,,,,NEW !!! 5G White Widow !!! NEW
54,23-02-2020 21:03:16,Tbilisi,SM7B,SWEETWEED,гашиш евро 5г,True,1,нет,Тбилиси,5 гр,0.0198,13503,5147,465,210,,,,,,,,,,gashish evro 5g
55,23-02-2020 21:03:16,Tbilisi,0WE,Khachapuri,🍃 5гр ГАШИШ 🍃,True,1,нет,Тбилиси,5 гр,0.0255,17361,6618,597,270,,,,,,,,,,🍃 5gr GAShISh 🍃
56,23-02-2020 21:03:16,Tbilisi,0WE,Khachapuri,"10 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg",True,1,нет,Тбилиси,10 гр,0.0306,20826,7959,717,,,,300,,,,,,,"10 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg"
57,23-02-2020 21:03:16,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 10шт. вес таблетки 450mg,True,14,нет,Тбилиси,10 гр,0.0263,17168,6544,591,267,,,,,,,,,,Extasy GUCCI 10sht. ves tabletki 450mg
58,23-02-2020 21:03:16,Tbilisi,0V3X,arinaneb,"special mix 10 g - gorila glue, amnezia, laughing buddha, northen light",True,2,нет,Тбилиси,10 гр,0.0313,22505,8579,774,350,,,,,,,,,,"special mix 10 g - gorila glue, amnezia, laughing buddha, northen light"
59,23-02-2020 21:03:16,Tbilisi,SM7B,SWEETWEED,гашиш евро 10г,True,2,нет,Тбилиси,10 гр,0.0377,25720,9804,885,400,,,,,,,,,,gashish evro 10g
60,23-02-2020 21:03:16,Tbilisi,F8K,BestAcid,"марки 25i-nbome 2,5mg (10шт)",True,3,нет,Тбилиси,10 гр,0.0085,6109,2328,210,95,,,,,,,,,,"marki 25i-nbome 2,5mg (10sht)"
61,23-02-2020 21:03:16,Tbilisi,0V3X,arinaneb,"weed gorila glue 20 gram, super duper, popcorn size",True,3,нет,Тбилиси,20 гр,0.066,45011,17157,1548,700,,,,,,,,,,"weed gorila glue 20 gram, super duper, popcorn size"
62,23-02-2020 21:03:16,Tbilisi,SM7B,SWEETWEED,Гашиш Евро 20гр,True,1,нет,Тбилиси,20 гр,0.0733,49962,19044,1719,777,,,,,,,,,,Gashish Evro 20gr
63,23-02-2020 21:03:16,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.27 G (SALE),True,1,5,Тбилиси,0.27 гр,0.0225,14596,5564,502,227,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.27 G (SALE)
64,23-02-2020 21:03:16,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.35 G (SALE),True,нет,5,Тбилиси,0.35 гр,0.0298,19290,7353,664,300,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.35 G (SALE)
65,23-02-2020 21:03:16,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 1 G (SALE),True,нет,5,Тбилиси,1 гр,0.0596,38580,14706,1327,600,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 1 G (SALE)
66,23-02-2020 21:03:16,Tbilisi,SF03,CRAZYFROG,2 гр Afghan Mazar-i-Sharif Hash топ товар !!! Оплата BITCOIN -10% Скидка,True,нет,5,Тбилиси,2 гр,0.0164,10738,4093,369,167,,,,,,,,,,2 gr Afghan Mazar-i-Sharif Hash top tovar !!! Oplata BITCOIN -10% Skidka
67,23-02-2020 21:03:16,Tbilisi,SF03,CRAZYFROG,"2gr ROYAL AFGHANI HASH FINEST QUALITY гашиш топ качество ,Оплата BITCOIN -10% Скидка",True,нет,5,Тбилиси,2 гр,0.0157,11454,4377,394,,,,165,,,,,,,"2gr ROYAL AFGHANI HASH FINEST QUALITY gashish top kachestvo ,Oplata BITCOIN -10% Skidka"
68,23-02-2020 21:03:52,Tbilisi,9VLN,AlienShop,❄❄❄NEW! 3g. HQ COCAINE❄❄❄,True,нет,5,Тбилиси,3 гр,0.0587,37937,14461,1305,590,,,,,,,,,,❄❄❄NEW! 3g. HQ COCAINE❄❄❄
69,23-02-2020 21:03:52,Tbilisi,03F3,geoshop,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,8,Тбилиси,4 гр,0.0394,25720,9804,885,400,,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
70,23-02-2020 21:03:52,Tbilisi,JVZTQ,partyshop,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,нет,5,Тбилиси,5 гр,0.0542,35365,13481,1217,550,,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
71,23-02-2020 21:03:52,Tbilisi,BB6E,WEEDSH0P,5 gr GORILLA GLUE марихуана BUDS saburtalo!! если платите с бтк скидка 1%,True,нет,8,Тбилиси,5 гр,0.0237,15432,5882,531,240,,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS saburtalo!! esli platite s btk skidka 1%
72,23-02-2020 21:03:52,Tbilisi,SF03,CRAZYFROG,5 gr Шишки “OG KUSH VHQ”,True,нет,10,Тбилиси,5 гр,0.0246,16075,6128,553,250,,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
73,23-02-2020 21:03:52,Tbilisi,7B8EQ,w1ld1nd1an,"5g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,9,Тбилиси,5 гр,0.1344,96451,36765,3318,1500,,,,,,,,,,"5g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
74,23-02-2020 21:03:52,Tbilisi,BB6E,WEEDSH0P,5gr Cream Cookies Auto марихуана BUDS saburtalo !! если платите с бтк скидка 10% !!,True,нет,2,Тбилиси,5 гр,0.0246,16075,6128,553,250,,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS saburtalo !! esli platite s btk skidka 10% !!
75,23-02-2020 21:03:52,Tbilisi,SF03,CRAZYFROG,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.0246,16075,6128,553,250,,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
76,23-02-2020 21:03:52,Tbilisi,SF03,CRAZYFROG,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,2,Тбилиси,5 гр,0.0196,12796,4877,440,199,,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
77,23-02-2020 21:03:52,Tbilisi,BB6E,WEEDSH0P,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,4,Тбилиси,5 гр,0.0246,16075,6128,553,250,,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
78,23-02-2020 21:03:52,Tbilisi,A3SS3,Parrots,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0196,14082,5368,484,219,,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
79,23-02-2020 21:03:52,Tbilisi,V4QM9,PotHero420,"Godfather OG - (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%) (предзаказ будет сделан очень оперативно)",True,нет,5,Тбилиси,5 гр,0.0187,13439,5123,462,209,,,,,,,,,,"Godfather OG - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%) (predzakaz budet sdelan ochen' operativno)"
80,23-02-2020 21:03:52,Tbilisi,V4QM9,PotHero420,"NEW! O.G. Kush - (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%)",True,нет,4,Тбилиси,5 гр,0.0187,13439,5123,462,209,,,,,,,,,,"NEW! O.G. Kush - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%)"
81,23-02-2020 21:03:52,Tbilisi,BB6E,WEEDSH0P,NORTHEN LIGHTS 5 gr марихуана SABURTALO! если платите с бтк скидка 10% !!,True,нет,10,Тбилиси,5 гр,0.0246,16075,6128,553,250,,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana SABURTALO! esli platite s btk skidka 10% !!
82,23-02-2020 21:03:52,Tbilisi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),True,нет,19,Тбилиси,5 гр,0.0179,12860,4902,442,200,,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
83,23-02-2020 21:03:52,Tbilisi,6UG,Good Enuff,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.2648,190000,87429,6536,,,,,,,,,,,reagent 25i nbome. 5gr
84,23-02-2020 21:03:52,Tbilisi,6UG,Good Enuff,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.2689,192902,73530,6636,3000,,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
85,23-02-2020 21:03:52,Tbilisi,9VLN,AlienShop,❄❄5g. HQ coco Best OFFER❄❄,True,нет,5,Тбилиси,5 гр,0.0855,55234,21054,1900,859,,,,,,,,,,❄❄5g. HQ coco Best OFFER❄❄
86,23-02-2020 21:03:52,Tbilisi,9VLN,AlienShop,💘✨5g. MDMA ✨💘,True,нет,1,Тбилиси,5 гр,0.0487,31443,11985,1082,489,,,,,,,,,,💘✨5g. MDMA ✨💘
87,23-02-2020 21:03:52,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,True,нет,5,Тбилиси,5 гр,0.0179,11574,4412,398,180,,,,,,,,,,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️
88,23-02-2020 21:03:52,Tbilisi,03F3,geoshop,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.0797,52000,23928,1789,,,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
89,23-02-2020 21:03:52,Tbilisi,JVZTQ,partyshop,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,5,Тбилиси,10 гр,0.069,45011,17157,1548,700,,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
90,23-02-2020 21:03:52,Tbilisi,BB6E,WEEDSH0P,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.0393,25656,9779,883,399,,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
91,23-02-2020 21:03:52,Tbilisi,7B8EQ,w1ld1nd1an,"10g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,2,Тбилиси,10 гр,0.2241,160752,61275,5530,2500,,,,,,,,,,"10g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
92,23-02-2020 21:03:52,Tbilisi,NVOG,ProperMgzn,10x Extasy Duracell 223mg MDMA.,True,1,5,Тбилиси,10 гр,0.0349,22505,8579,774,350,,,,,,,,,,10x Extasy Duracell 223mg MDMA.
93,23-02-2020 21:03:52,Tbilisi,SF03,CRAZYFROG,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.0789,51441,19608,1770,800,,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
94,23-02-2020 21:03:52,Tbilisi,V4QM9,PotHero420,"Godfather OG - (Only Buds, IMPORT) Шишки(всегда подъезд) 10G (BTC sale 10%) (предзаказ будет сделан очень оперативно)",True,нет,5,Тбилиси,10 гр,0.0358,25656,9779,883,399,,,,,,,,,,"Godfather OG - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 10G (BTC sale 10%) (predzakaz budet sdelan ochen' operativno)"
95,23-02-2020 21:03:52,Tbilisi,1HAB,atpablo,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2194,143069,54535,4922,2225,,,,,,,,,,Amfetamin [White] [Import] 10G
96,23-02-2020 21:03:52,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,5,Тбилиси,10 гр,0.0298,19226,7328,661,299,,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
97,23-02-2020 21:03:52,Tbilisi,7B8EQ,w1ld1nd1an,"20g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,8,Тбилиси,20 гр,0.2958,212193,80883,7300,3300,,,,,,,,,,"20g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
98,23-02-2020 21:03:52,Tbilisi,NVOG,ProperMgzn,20x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,20 гр,0.0697,45011,17157,1548,700,,,,,,,,,,20x Extasy Duracell 223mg MDMA.
99,23-02-2020 21:03:52,Tbilisi,ABOAB,ProGrow,25G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,25 гр,0.0662,45011,17157,1548,700,,,,,,,,,,25G -- HYBRID-> Skidka 5% za BTC
100,23-02-2020 21:03:52,Tbilisi,RGIUB,SaintJoint,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1075,77161,29412,2654,1200,,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
101,23-02-2020 21:03:52,Tbilisi,ABOAB,ProGrow,50G -- HYBRID-> Скидка 5% за BTC,True,нет,1,Тбилиси,50 гр,0.0945,64237,24485,2210,999,,,,,,,,,,50G -- HYBRID-> Skidka 5% za BTC
102,23-02-2020 21:04:38,Tbilisi,9VVG,ToWeedShop,Hybrid Skunk! 50 gr,True,нет,2,Тбилиси,50 гр,0.0936,61086,23285,2101,950,,,,,,,,,,Hybrid Skunk! 50 gr
103,23-02-2020 21:04:38,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.1971,128602,49020,4424,2000,,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
