,Unnamed: 0,time_stamp,region,sell_code,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,€,Vake,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
10,10,26-02-2020 05:23:39,Tbilisi,cb721d4bca,"1gr ROYAL AFGHANI HASH FINEST QUALITY гашиш топ качество ,Оплата BITCOIN -10% Скидка",True,5,нет,Тбилиси,1 гр,0.0097,5989,2267,206,,,85.0,,,,,,,"1gr ROYAL AFGHANI HASH FINEST QUALITY gashish top kachestvo ,Oplata BITCOIN -10% Skidka"
11,11,26-02-2020 05:23:39,Tbilisi,7c395c455d,1gr bubble hash thc 25% гашиш вишего качество HQ,True,8,нет,Тбилиси,1 гр,0.0089,5518,2088,189,85.0,,,,,,,,,1gr bubble hash thc 25% gashish vishego kachestvo HQ
12,12,26-02-2020 05:23:39,Tbilisi,7ee4f68218,1gr mdma (скидка в биткоин 5%),True,3,нет,Тбилиси,1 гр,0.0098,6341,2400,218,,,90.0,,,,,,,1gr mdma (skidka v bitkoin 5%)
13,13,26-02-2020 05:23:39,Tbilisi,ae784bef73,Afghan HQ buds ! NEW ! 1G,True,6,нет,Тбилиси,1 гр,0.0049,3051,1155,105,47.0,,,,,,,,,Afghan HQ buds ! NEW ! 1G
14,14,26-02-2020 05:23:39,Tbilisi,eb7e03535b,Cocaine Pure VHQ 1g,True,5,нет,Тбилиси,1 гр,0.0181,12335,4668,423,190.0,,,,,,,,,Cocaine Pure VHQ 1g
15,15,26-02-2020 05:23:39,Tbilisi,8219f5e7b8,"Cocaine, 1g",True,4,нет,Тбилиси,1 гр,0.0232,14283,5405,490,220.0,,,,,,,,,"Cocaine, 1g"
16,16,26-02-2020 05:23:39,Tbilisi,8219f5e7b8,"LSD - 250 ug, 1piece",True,1,нет,Тбилиси,1 гр,0.0042,2597,983,89,40.0,,,,,,,,,"LSD - 250 ug, 1piece"
17,17,26-02-2020 05:23:39,Tbilisi,61df6a1c90,Метадон 1гр,True,3,нет,Тбилиси,1 гр,0.0428,29215,11057,1002,450.0,,,,,,,,,Metadon 1gr
18,18,26-02-2020 05:23:39,Tbilisi,e8a987a33c,"Метадон, 1gr",True,3,нет,Тбилиси,1 гр,0.0419,25969,9828,891,400.0,,,,,,,,,"Metadon, 1gr"
19,19,26-02-2020 05:23:39,Tbilisi,dd631c4acf,☃️❄1g. New COCAINE!!❄☃️,True,2,нет,Тбилиси,1 гр,0.019,11686,4423,401,180.0,,,,,,,,,☃️❄1g. New COCAINE!!❄☃️
20,20,26-02-2020 05:23:39,Tbilisi,dd631c4acf,✨ 1g. MDMA ✨,True,2,нет,Тбилиси,1 гр,0.0115,7076,2678,243,109.0,,,,,,,,,✨ 1g. MDMA ✨
21,21,26-02-2020 05:23:39,Tbilisi,7ee4f68218,🍃 1гр ГАШИШ 🍃,True,1,нет,Тбилиси,1 гр,0.0065,4220,1597,145,65.0,,,,,,,,,🍃 1gr GAShISh 🍃
22,22,26-02-2020 05:23:39,Tbilisi,dd631c4acf,🍃💩1g. New Hush Gorilla Glue Premium💩🍃,True,1,нет,Тбилиси,1 гр,0.0073,4480,1695,154,69.0,,,,,,,,,🍃💩1g. New Hush Gorilla Glue Premium💩🍃
23,23,26-02-2020 05:23:39,Tbilisi,4a91350669,2 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,1,нет,Тбилиси,2 гр,0.0198,12270,4644,421,189.0,,,,,,,,,2 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
24,24,26-02-2020 05:23:39,Tbilisi,7ee4f68218,"2 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg",True,2,нет,Тбилиси,2 гр,0.0076,4932,1867,169,,,70.0,,,,,,,"2 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg"
25,25,26-02-2020 05:23:39,Tbilisi,21de5577be,2.0 gr. LSD Fem (Hibrid>>INDICA) IMPORT (IRAN),,1,нет,Тбилиси,2 гр,0.0086,5324,2015,183,82.0,True,,,,,,,,2.0 gr. LSD Fem (Hibrid>>INDICA) IMPORT (IRAN)
26,26,26-02-2020 05:23:39,Tbilisi,366326d4d6,2LSD ---- LSD ALBERT HOFFMAN 200ug,True,4,нет,Тбилиси,2 гр,0.0084,5129,1941,176,79.0,,,,,,,,,2LSD ---- LSD ALBERT HOFFMAN 200ug
27,27,26-02-2020 05:23:39,Tbilisi,c9a56b2b4a,2x Extasy Duracell 223mg MDMA.,True,1,нет,Тбилиси,2 гр,0.0074,4545,1720,156,70.0,,,,,,,,,2x Extasy Duracell 223mg MDMA.
28,28,26-02-2020 05:23:39,Tbilisi,8219f5e7b8,"Cocaine, 2 g",True,1,нет,Тбилиси,2 гр,0.0423,25969,9828,891,400.0,,,,,,,,,"Cocaine, 2 g"
29,29,26-02-2020 05:23:39,Tbilisi,be97026d1d,Columbia Cocaine VHQ 2.0g BTC SALE 5%,True,3,нет,Тбилиси,2 гр,0.0358,22398,8477,768,345.0,True,,,,,,,,Columbia Cocaine VHQ 2.0g BTC SALE 5%
30,30,26-02-2020 05:23:39,Tbilisi,8219f5e7b8,Ketamine 2 g,True,4,нет,Тбилиси,2 гр,0.019,11686,4423,401,180.0,,,,,,,,,Ketamine 2 g
31,31,26-02-2020 05:23:39,Tbilisi,8219f5e7b8,"LSD - 250 ug, 2 pieces",True,6,нет,Тбилиси,2 гр,0.0074,4545,1720,156,70.0,,,,,,,,,"LSD - 250 ug, 2 pieces"
32,32,26-02-2020 05:24:18,Tbilisi,b2c155ffa7,Кокаин КОЛУМБИА 2g,,3,нет,Тбилиси,2 гр,0.0365,22658,8575,777,349.0,,,True,,,,,,Kokain KOLUMBIA 2g
33,33,26-02-2020 05:24:18,Tbilisi,7ee4f68218,🍃 2гр ГАШИШ 🍃,True,6,нет,Тбилиси,2 гр,0.0111,7141,2703,245,110.0,,,,,,,,,🍃 2gr GAShISh 🍃
34,34,26-02-2020 05:24:18,Tbilisi,7c395c455d,3gr bubble hash thc 25% гашиш вишего качество HQ,True,1,нет,Тбилиси,3 гр,0.0257,15906,6020,546,245.0,,,,,,,,,3gr bubble hash thc 25% gashish vishego kachestvo HQ
35,35,26-02-2020 05:24:18,Tbilisi,c9a56b2b4a,3x Extasy Duracell 223mg MDMA,True,4,нет,Тбилиси,3 гр,0.0111,6817,2580,234,105.0,,,,,,,,,3x Extasy Duracell 223mg MDMA
36,36,26-02-2020 05:24:18,Tbilisi,ae784bef73,NEW ! Easy Bud ! 3g,True,5,нет,Тбилиси,3 гр,0.0084,5194,1966,178,80.0,,,,,,,,,NEW ! Easy Bud ! 3g
37,37,26-02-2020 05:24:18,Tbilisi,4be7861731,metadon sirop 4ml,True,2,нет,Тбилиси,4 гр,0.006999999999999999,4350,1646,149,67.0,,,,,,,,,metadon sirop 4ml
38,38,26-02-2020 05:24:18,Tbilisi,366326d4d6,!!!NEW!!! 5G Jack Herer !!!NEW!!!,True,3,нет,Тбилиси,5 гр,0.0164,10063,3808,345,155.0,,,,,,,,,!!!NEW!!! 5G Jack Herer !!!NEW!!!
39,39,26-02-2020 05:24:18,Tbilisi,7ee4f68218,"5 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg",True,1,нет,Тбилиси,5 гр,0.018000000000000002,11626,4401,399,,,165.0,,,,,,,"5 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg"
40,40,26-02-2020 05:24:18,Tbilisi,8219f5e7b8,"LSD - 250 ug, 5 pieces",True,2,нет,Тбилиси,5 гр,0.0158,9738,3686,334,150.0,,,,,,,,,"LSD - 250 ug, 5 pieces"
41,41,26-02-2020 05:24:18,Tbilisi,366326d4d6,NEW !!! 5G OG KusH !!! NEW,True,1,нет,Тбилиси,5 гр,0.0168,10322,3907,354,159.0,,,,,,,,,NEW !!! 5G OG KusH !!! NEW
42,42,26-02-2020 05:24:18,Tbilisi,366326d4d6,NEW !!! 5G White Widow !!! NEW,True,1,нет,Тбилиси,5 гр,0.0163,9998,3784,343,154.0,,,,,,,,,NEW !!! 5G White Widow !!! NEW
43,43,26-02-2020 05:24:18,Tbilisi,16be2c8499,Мощные жирные марки 25i nbome 5шт. Готовые клады в Грузии от производителя!,True,2,нет,Тбилиси,5 гр,0.0062,4220,1597,145,65.0,,,,,,,,,Moschnye zhirnye marki 25i nbome 5sht. Gotovye klady v Gruzii ot proizvoditelja!
44,44,26-02-2020 05:24:18,Tbilisi,c225d2f67d,гашиш евро 5г,True,1,нет,Тбилиси,5 гр,0.0211,13633,5160,468,210.0,,,,,,,,,gashish evro 5g
45,45,26-02-2020 05:24:18,Tbilisi,7ee4f68218,🍃 5гр ГАШИШ 🍃,True,3,нет,Тбилиси,5 гр,0.0271,17529,6634,601,270.0,,,,,,,,,🍃 5gr GAShISh 🍃
46,46,26-02-2020 05:24:18,Tbilisi,7ee4f68218,"10 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg",True,1,нет,Тбилиси,10 гр,0.0327,21138,8001,725,,,300.0,,,,,,,"10 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg"
47,47,26-02-2020 05:24:18,Tbilisi,ef3dc4de6c,Extasy GUCCI 10шт. вес таблетки 450mg,True,11,нет,Тбилиси,10 гр,0.027999999999999997,17334,6560,595,267.0,,,,,,,,,Extasy GUCCI 10sht. ves tabletki 450mg
48,48,26-02-2020 05:24:18,Tbilisi,8219f5e7b8,"LSD - 250 ug, 10 pieces",True,2,нет,Тбилиси,10 гр,0.0317,19476,7371,668,300.0,,,,,,,,,"LSD - 250 ug, 10 pieces"
49,49,26-02-2020 05:24:18,Tbilisi,e501bd0ada,"special mix 10 g - gorila glue, amnezia, laughing buddha, northen light - mukhattskaro, close to road",True,2,нет,Тбилиси,10 гр,0.0241,15581,5897,534,240.0,,,,,,,,,"special mix 10 g - gorila glue, amnezia, laughing buddha, northen light - mukhattskaro, close to road"
50,50,26-02-2020 05:24:18,Tbilisi,c225d2f67d,гашиш евро 10г,True,2,нет,Тбилиси,10 гр,0.0402,25969,9828,891,400.0,,,,,,,,,gashish evro 10g
51,51,26-02-2020 05:24:18,Tbilisi,ce6827deee,"марки 25i-nbome 2,5mg (10шт)",True,12,нет,Тбилиси,10 гр,0.009000000000000001,6168,2334,212,95.0,,,,,,,,,"marki 25i-nbome 2,5mg (10sht)"
52,52,26-02-2020 05:24:18,Tbilisi,e501bd0ada,"weed gorila glue 20 gram, super duper, popcorn size - mukhattskaro, close to road",True,3,нет,Тбилиси,20 гр,0.0452,29215,11057,1002,450.0,,,,,,,,,"weed gorila glue 20 gram, super duper, popcorn size - mukhattskaro, close to road"
53,53,26-02-2020 05:24:18,Tbilisi,c225d2f67d,Гашиш Евро 20гр,True,1,нет,Тбилиси,20 гр,0.0781,50444,19091,1730,777.0,,,,,,,,,Gashish Evro 20gr
54,54,26-02-2020 05:24:18,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 0.17 G,True,2,4,Тбилиси,0.17 гр,0.0159,9738,3686,334,150.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.17 G
55,55,26-02-2020 05:24:18,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 0.27 G (SALE),True,1,5,Тбилиси,0.27 гр,0.024,14737,5577,505,227.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.27 G (SALE)
56,56,26-02-2020 05:24:18,Tbilisi,2dbb5960b9,Methadone HQ in city 0.35g,True,нет,1,Тбилиси,0.35 гр,0.0188,11686,4423,401,180.0,,,,,,,,,Methadone HQ in city 0.35g
57,57,26-02-2020 05:24:18,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 0.35 G (SALE),True,нет,5,Тбилиси,0.35 гр,0.0317,19476,7371,668,300.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.35 G (SALE)
58,58,26-02-2020 05:24:18,Tbilisi,2dbb5960b9,Methadone HQ in city 0.7g,True,нет,2,Тбилиси,0.7 гр,0.0293,18178,6880,624,280.0,,,,,,,,,Methadone HQ in city 0.7g
59,59,26-02-2020 05:24:18,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 1 G (SALE),True,нет,5,Тбилиси,1 гр,0.0635,38953,14742,1336,600.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 1 G (SALE)
60,60,26-02-2020 05:24:18,Tbilisi,2dbb5960b9,Methadone HQ in city 1.3g,True,нет,2,Тбилиси,1.3 гр,0.0576,35707,13514,1225,550.0,,,,,,,,,Methadone HQ in city 1.3g
61,61,26-02-2020 05:24:18,Tbilisi,cb721d4bca,2 гр Afghan Mazar-i-Sharif Hash топ товар !!! Оплата BITCOIN -10% Скидка,True,нет,5,Тбилиси,2 гр,0.0175,10842,4103,372,167.0,,,,,,,,,2 gr Afghan Mazar-i-Sharif Hash top tovar !!! Oplata BITCOIN -10% Skidka
62,62,26-02-2020 05:24:18,Tbilisi,cb721d4bca,"2gr ROYAL AFGHANI HASH FINEST QUALITY гашиш топ качество ,Оплата BITCOIN -10% Скидка",True,нет,4,Тбилиси,2 гр,0.0169,11626,4401,399,,,165.0,,,,,,,"2gr ROYAL AFGHANI HASH FINEST QUALITY gashish top kachestvo ,Oplata BITCOIN -10% Skidka"
63,63,26-02-2020 05:24:18,Tbilisi,8ddca45a78,3g MIX / PURPLE HAZE + BLUE CHEESE + NORTHERN LIGHTS / BTC -10%,True,нет,1,Тбилиси,3 гр,0.0105,7141,2703,245,110.0,,,,,,,,,3g MIX / PURPLE HAZE + BLUE CHEESE + NORTHERN LIGHTS / BTC -10%
64,64,26-02-2020 05:24:18,Tbilisi,dd631c4acf,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,True,нет,5,Тбилиси,3 гр,0.0624,38304,14496,1314,590.0,,,,,,,,,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄
65,65,26-02-2020 05:24:18,Tbilisi,dd631c4acf,🍃💩💩3g. New! Gorilla Glue Premium Hush💩💩🍃,True,нет,5,Тбилиси,3 гр,0.018000000000000002,12270,4644,421,189.0,,,,,,,,,🍃💩💩3g. New! Gorilla Glue Premium Hush💩💩🍃
66,66,26-02-2020 05:24:42,Tbilisi,7c395c455d,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,8,Тбилиси,4 гр,0.0419,25969,9828,891,400.0,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
67,67,26-02-2020 05:24:42,Tbilisi,4a91350669,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,нет,5,Тбилиси,5 гр,0.0576,35707,13514,1225,550.0,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
68,68,26-02-2020 05:24:42,Tbilisi,bb1791277e,5 gr GORILLA GLUE марихуана BUDS saburtalo!! если платите с бтк скидка 1%,True,нет,8,Тбилиси,5 гр,0.0251,15581,5897,534,240.0,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS saburtalo!! esli platite s btk skidka 1%
69,69,26-02-2020 05:24:42,Tbilisi,cb721d4bca,5 gr Шишки “OG KUSH VHQ”,True,нет,10,Тбилиси,5 гр,0.0262,16230,6143,557,250.0,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
70,70,26-02-2020 05:24:42,Tbilisi,ce030318fd,"5g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,9,Тбилиси,5 гр,0.1428,97382,36855,3340,1500.0,,,,,,,,,"5g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
71,71,26-02-2020 05:24:42,Tbilisi,bb1791277e,5gr Cream Cookies Auto марихуана BUDS saburtalo !! если платите с бтк скидка 10% !!,True,нет,2,Тбилиси,5 гр,0.0262,16230,6143,557,250.0,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS saburtalo !! esli platite s btk skidka 10% !!
72,72,26-02-2020 05:24:42,Tbilisi,cb721d4bca,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.0262,16230,6143,557,250.0,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
73,73,26-02-2020 05:24:42,Tbilisi,cb721d4bca,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,2,Тбилиси,5 гр,0.0208,12919,4889,443,199.0,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
74,74,26-02-2020 05:24:42,Tbilisi,bb1791277e,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,4,Тбилиси,5 гр,0.0262,16230,6143,557,250.0,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
75,75,26-02-2020 05:24:42,Tbilisi,1dfc50c91e,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0208,14218,5381,488,219.0,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
76,76,26-02-2020 05:24:42,Tbilisi,851e5b91a0,"Godfather OG - (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%) (предзаказ будет сделан очень оперативно)",True,нет,5,Тбилиси,5 гр,0.0199,13569,5135,465,209.0,,,,,,,,,"Godfather OG - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%) (predzakaz budet sdelan ochen' operativno)"
77,77,26-02-2020 05:24:42,Tbilisi,851e5b91a0,"NEW! O.G. Kush - (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%)",True,нет,4,Тбилиси,5 гр,0.0199,13569,5135,465,209.0,,,,,,,,,"NEW! O.G. Kush - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%)"
78,78,26-02-2020 05:24:42,Tbilisi,bb1791277e,NORTHEN LIGHTS 5 gr марихуана SABURTALO! если платите с бтк скидка 10% !!,True,нет,10,Тбилиси,5 гр,0.0262,16230,6143,557,250.0,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana SABURTALO! esli platite s btk skidka 10% !!
79,79,26-02-2020 05:24:42,Tbilisi,ea97036e14,Метамфетамин рацемат 5 г. (MQ),True,нет,18,Тбилиси,5 гр,0.019,12984,4914,445,200.0,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
80,80,26-02-2020 05:24:42,Tbilisi,16be2c8499,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.2786,190000,87429,6506,,,,,,,,,,reagent 25i nbome. 5gr
81,81,26-02-2020 05:24:42,Tbilisi,16be2c8499,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.2856,194764,73710,6680,3000.0,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
82,82,26-02-2020 05:24:42,Tbilisi,dd631c4acf,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,True,нет,5,Тбилиси,5 гр,0.0908,55767,21106,1913,859.0,,,,,,,,,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄
83,83,26-02-2020 05:24:42,Tbilisi,dd631c4acf,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,нет,10,Тбилиси,5 гр,0.0196,12010,4545,412,185.0,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
84,84,26-02-2020 05:24:42,Tbilisi,dd631c4acf,💘✨5g. MDMA ✨💘,True,нет,5,Тбилиси,5 гр,0.0517,31747,12015,1089,489.0,,,,,,,,,💘✨5g. MDMA ✨💘
85,85,26-02-2020 05:24:42,Tbilisi,dd631c4acf,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩,True,нет,5,Тбилиси,5 гр,0.0348,21359,8084,733,329.0,,,,,,,,,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩
86,86,26-02-2020 05:24:42,Tbilisi,dd631c4acf,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,True,нет,5,Тбилиси,5 гр,0.019,11686,4423,401,180.0,,,,,,,,,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️
87,87,26-02-2020 05:24:42,Tbilisi,7c395c455d,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.0942,58429,22113,2004,900.0,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
88,88,26-02-2020 05:24:42,Tbilisi,4a91350669,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,5,Тбилиси,10 гр,0.0733,45445,17199,1559,700.0,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
89,89,26-02-2020 05:24:42,Tbilisi,bb1791277e,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.0418,25904,9803,889,399.0,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
90,90,26-02-2020 05:24:42,Tbilisi,ce030318fd,"10g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,2,Тбилиси,10 гр,0.23800000000000002,162303,61425,5567,2500.0,,,,,,,,,"10g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
91,91,26-02-2020 05:24:42,Tbilisi,c9a56b2b4a,10x Extasy Duracell 223mg MDMA.,True,1,5,Тбилиси,10 гр,0.037000000000000005,22722,8600,779,350.0,,,,,,,,,10x Extasy Duracell 223mg MDMA.
92,92,26-02-2020 05:24:42,Tbilisi,cb721d4bca,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.0838,51937,19656,1781,800.0,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
93,93,26-02-2020 05:24:42,Tbilisi,851e5b91a0,"Godfather OG - (Only Buds, IMPORT) Шишки(всегда подъезд) 10G (BTC sale 10%) (предзаказ будет сделан очень оперативно)",True,нет,5,Тбилиси,10 гр,0.038,25904,9803,889,399.0,,,,,,,,,"Godfather OG - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 10G (BTC sale 10%) (predzakaz budet sdelan ochen' operativno)"
94,94,26-02-2020 05:24:42,Tbilisi,35c7cbba1f,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.233,144450,54668,4955,2225.0,,,,,,,,,Amfetamin [White] [Import] 10G
95,95,26-02-2020 05:24:42,Tbilisi,dd631c4acf,☃️❄NEW 10g.COCAINE❄☃️,True,нет,10,Тбилиси,10 гр,0.1532,94071,35602,3227,1449.0,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
96,96,26-02-2020 05:24:42,Tbilisi,dd631c4acf,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,True,нет,10,Тбилиси,10 гр,0.039,23956,9066,822,369.0,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
97,97,26-02-2020 05:24:42,Tbilisi,dd631c4acf,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,5,Тбилиси,10 гр,0.0316,19411,7346,666,299.0,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
98,98,26-02-2020 05:24:42,Tbilisi,ce030318fd,"20g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,8,Тбилиси,20 гр,0.3141,214240,81081,7348,3300.0,,,,,,,,,"20g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
99,99,26-02-2020 05:24:42,Tbilisi,c9a56b2b4a,20x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,20 гр,0.07400000000000001,45445,17199,1559,700.0,,,,,,,,,20x Extasy Duracell 223mg MDMA.
100,100,26-02-2020 05:24:42,Tbilisi,dd631c4acf,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,10,Тбилиси,20 гр,0.0633,38888,14717,1334,599.0,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
101,101,26-02-2020 05:25:39,Tbilisi,64284550d9,25G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,25 гр,0.0703,45445,17199,1559,700.0,,,,,,,,,25G -- HYBRID-> Skidka 5% za BTC
102,102,26-02-2020 05:25:39,Tbilisi,61bec147f3,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1142,77906,29484,2672,1200.0,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
