,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Vazisubani,Zahesi,Дигоми,Varketili,€,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,desc_en
32,03-07-2020 01:44:19,Tbilisi,A08BZ,Subway,Метамферамин рацемат 60 г (мини-опт),True,1,нет,Тбилиси,60 гр,0.2147,141040,54700,4843,2000,,,,,,,,,,,Metamferamin ratsemat 60 g (mini-opt)
33,03-07-2020 01:44:19,Tbilisi,A3I9,Joookerrr,Cocaine (cox) VHQ 1 грамм,True,нет,10,Тбилиси,1 гр,0.0293,19393,7521,666,275,,,,,,,,,,,Cocaine (cox) VHQ 1 gramm
34,03-07-2020 01:45:35,Tbilisi,A3I9,Joookerrr,"Extazzy ""Gucci"" VHQ (1 штука)",True,нет,1,Тбилиси,1 гр,0.0047,3103,1203,107,44,,,,,,,,,,,"Extazzy ""Gucci"" VHQ (1 shtuka)"
35,03-07-2020 01:45:35,Tbilisi,A3I9,Joookerrr,"Extazzy ""Gucci"" для стильных людей (2гр)",True,нет,9,Тбилиси,2 гр,0.0096,6347,2462,218,90,,,,,,,,,,,"Extazzy ""Gucci"" dlja stil'nyh ljudej (2gr)"
36,03-07-2020 01:45:35,Tbilisi,9VLN,AlienShop,❄❄2g HQ COCAINE❄❄,True,нет,9,Тбилиси,2 гр,0.0536,35189,13648,1208,499,,,,,,,,,,,❄❄2g HQ COCAINE❄❄
37,03-07-2020 01:45:35,Tbilisi,A3I9,Joookerrr,Комбо!!! MDMA 0.2 + марки н боом 2 шт. (2.2 гр),True,нет,9,Тбилиси,2.2 гр,0.009,5964,2308,205,,,,,,,75,,,,,Kombo!!! MDMA 0.2 + marki n boom 2 sht. (2.2 gr)
38,03-07-2020 01:45:35,Tbilisi,A3I9,Joookerrr,"Extazzy ""Gucci"" для стильных людей (3 грамма)",True,нет,6,Тбилиси,3 гр,0.0128,8462,3282,291,120,,,,,,,,,,,"Extazzy ""Gucci"" dlja stil'nyh ljudej (3 gramma)"
39,03-07-2020 01:45:35,Tbilisi,9VLN,AlienShop,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,True,нет,20,Тбилиси,3 гр,0.0806,52890,20513,1816,750,,,,,,,,,,,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄
40,03-07-2020 01:45:35,Tbilisi,9VLN,AlienShop,🚲🎉🚲 3.Pacco Rabanne 300mdma ecstasy 🚲🎉🚲,True,нет,1,Тбилиси,3 гр,0.0129,8462,3282,291,120,,,,,,,,,,,🚲🎉🚲 3.Pacco Rabanne 300mdma ecstasy 🚲🎉🚲
41,03-07-2020 01:45:35,Tbilisi,03F3,geoshop,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,6,Тбилиси,4 гр,0.0426,28208,10940,969,400,,,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
42,03-07-2020 01:45:35,Tbilisi,A3I9,Joookerrr,Combo!!! 2 Ecztazy and 2 N-BooM (4 штуки),True,нет,8,Тбилиси,4 гр,0.0128,8462,3282,291,120,,,,,,,,,,,Combo!!! 2 Ecztazy and 2 N-BooM (4 shtuki)
43,03-07-2020 01:45:36,Tbilisi,18FB,Mr.Green Tbilis,5 G Hybrid Marijuana Buds За BТС 10% СКИДКА,True,нет,10,Тбилиси,5 гр,0.0266,17630,6838,605,250,,,,,,,,,,,5 G Hybrid Marijuana Buds Za BTS 10% SKIDKA
44,03-07-2020 01:45:36,Tbilisi,JVZTQ,partyshop,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,нет,5,Тбилиси,5 гр,0.0585,38786,15043,1332,550,,,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
45,03-07-2020 01:45:36,Tbilisi,BB6E,WEEDSH0P,"5 gr Durban Poison марихуана BUDS 23% thc , sativa , если платите с бтк скидка 10% !! 235 $",True,нет,6,Тбилиси,5 гр,0.0287,19040,7385,654,270,,,,,,,,,,,"5 gr Durban Poison marihuana BUDS 23% thc , sativa , esli platite s btk skidka 10% !! 235 $"
46,03-07-2020 01:45:36,Tbilisi,BB6E,WEEDSH0P,5 gr GORILLA GLUE марихуана BUDS если платите с бтк скидка 1%,True,нет,5,Тбилиси,5 гр,0.0298,19746,7658,678,280,,,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS esli platite s btk skidka 1%
47,03-07-2020 01:45:36,Tbilisi,SF03,CRAZYFROG,5 gr top buds white widow wишки THC 25% VHQ,True,нет,6,Тбилиси,5 гр,0.0293,19393,7521,666,275,,,,,,,,,,,5 gr top buds white widow wishki THC 25% VHQ
48,03-07-2020 01:45:36,Tbilisi,BB6E,WEEDSH0P,5gr Cream Cookies Auto марихуана BUDS если платите с бтк скидка 10% !!,True,нет,4,Тбилиси,5 гр,0.0255,16925,6564,581,240,,,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS esli platite s btk skidka 10% !!
49,03-07-2020 01:45:36,Tbilisi,SF03,CRAZYFROG,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,7,Тбилиси,5 гр,0.0298,19746,7658,678,280,,,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
50,03-07-2020 01:45:36,Tbilisi,BB6E,WEEDSH0P,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,6,Тбилиси,5 гр,0.0287,19040,7385,654,270,,,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
51,03-07-2020 01:45:36,Tbilisi,A3SS3,Parrots,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0212,15444,5990,530,219,,,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
52,03-07-2020 01:45:36,Tbilisi,A3I9,Joookerrr,"Extazzy ""Gucci"" для стильных людей (5 Грамм)",True,нет,4,Тбилиси,5 гр,0.0186,12341,4786,424,175,,,,,,,,,,,"Extazzy ""Gucci"" dlja stil'nyh ljudej (5 Gramm)"
53,03-07-2020 01:45:36,Tbilisi,BB6E,WEEDSH0P,NORTHEN LIGHTS 5 gr марихуана если платите с бтк скидка 10% !!,True,нет,3,Тбилиси,5 гр,0.0287,19040,7385,654,270,,,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana esli platite s btk skidka 10% !!
54,03-07-2020 01:45:36,Tbilisi,A3I9,Joookerrr,Геройн (сирец) 5 гр,True,нет,2,Тбилиси,5 гр,0.1596,105780,41025,3632,1500,,,,,,,,,,,Gerojn (sirets) 5 gr
55,03-07-2020 01:45:36,Tbilisi,2LA7,ACROBATS,Марихуана бошки OG KUSH этим все сказано. 5г.,,нет,2,Тбилиси,5 гр,0.0266,17630,6838,605,250,True,,,,,,,,,,Marihuana boshki OG KUSH etim vse skazano. 5g.
56,03-07-2020 01:45:36,Tbilisi,A3I9,Joookerrr,марки н-боом 5шт.,True,нет,9,Тбилиси,5 гр,0.0069,4584,1778,157,65,,,,,,,,,,,marki n-boom 5sht.
57,03-07-2020 01:45:36,Tbilisi,6UG,Good Enuff,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.2605,190000,87429,6528,,,,,,,,,,,,reagent 25i nbome. 5gr
58,03-07-2020 01:45:36,Tbilisi,6UG,Good Enuff,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.2901,211559,82050,7264,3000,,,,,,,True,True,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
59,03-07-2020 01:45:36,Tbilisi,9VLN,AlienShop,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,True,нет,7,Тбилиси,5 гр,0.1342,88079,34160,3024,1249,,,,,,,,,,,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄
60,03-07-2020 01:45:36,Tbilisi,9VLN,AlienShop,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,нет,13,Тбилиси,5 гр,0.0215,14104,5470,484,200,,,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
61,03-07-2020 01:45:36,Tbilisi,03F3,geoshop,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.0957,63468,24615,2179,900,,,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
62,03-07-2020 01:45:36,Tbilisi,SF03,CRAZYFROG,10 gr top buds white widow wишки THC 25% VHQ,True,нет,10,Тбилиси,10 гр,0.0585,38786,15043,1332,550,,,,,,,,,,,10 gr top buds white widow wishki THC 25% VHQ
63,03-07-2020 01:45:36,Tbilisi,JVZTQ,partyshop,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,2,Тбилиси,10 гр,0.0745,49364,19145,1695,700,,,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
64,03-07-2020 01:45:36,Tbilisi,BB6E,WEEDSH0P,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,5,Тбилиси,10 гр,0.0447,29618,11487,1017,420,,,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
65,03-07-2020 01:45:36,Tbilisi,SF03,CRAZYFROG,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,3,Тбилиси,10 гр,0.0851,56416,21880,1937,800,,,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
66,03-07-2020 01:45:36,Tbilisi,A3I9,Joookerrr,"Extazzy ""Gucci"" для стильных людей (10 грамм)",True,нет,9,Тбилиси,10 гр,0.0351,23272,9026,799,330,,,,,,,,,,,"Extazzy ""Gucci"" dlja stil'nyh ljudej (10 gramm)"
67,03-07-2020 01:45:36,Tbilisi,1HAB,atpablo,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2367,156907,60854,5388,2225,,,,,,,,,,,Amfetamin [White] [Import] 10G
68,03-07-2020 01:46:29,Tbilisi,A3I9,Joookerrr,Марки н-боом 10 шт.,True,нет,7,Тбилиси,10 гр,0.0106,7052,2735,242,100,,,,,,,,,,,Marki n-boom 10 sht.
69,03-07-2020 01:46:29,Tbilisi,9VLN,AlienShop,☃️❄NEW 10g.COCAINE❄☃️,True,нет,8,Тбилиси,10 гр,0.2688,176229,68348,6051,2499,,,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
70,03-07-2020 01:46:29,Tbilisi,9VLN,AlienShop,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,True,нет,15,Тбилиси,10 гр,0.043,28208,10940,969,400,,,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
71,03-07-2020 01:46:29,Tbilisi,6KB,Marioshop,🧞‍♂️🌈🌈🌈LSD 220ug from California 10+1pc(for gift)🌈🌈🌈🧞‍♀️,True,нет,1,Тбилиси,11 гр,0.0473,31012,12000,1065,,,,,,,390,,,,,🧞‍♂️🌈🌈🌈LSD 220ug from California 10+1pc(for gift)🌈🌈🌈🧞‍♀️
72,03-07-2020 01:46:29,Tbilisi,9VLN,AlienShop,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,20,Тбилиси,20 гр,0.086,56416,21880,1937,800,,,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
73,03-07-2020 01:46:29,Tbilisi,SF03,CRAZYFROG,100 gr marijuana buds,True,нет,1,Тбилиси,100 гр,0.2556,169248,65640,5811,2400,,,,,,,,,,,100 gr marijuana buds
74,03-07-2020 01:46:29,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.213,141040,54700,4843,2000,,,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
75,03-07-2020 01:46:29,Tbilisi,1HAB,atpablo,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.2662,176300,68375,6054,2500,,,,,,,,,,,Marihuana [Shishki] [Gali] 100G
76,03-07-2020 01:46:29,Tbilisi,3Y9,HIGHTHC,180 gr марихуана персоално,True,нет,1,Тбилиси,180 гр,0.6282,416067,161365,14286,5900,,,,,,,,,,,180 gr marihuana persoalno
77,03-07-2020 01:46:29,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.4898,324391,125810,11138,4600,,,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
78,03-07-2020 01:46:29,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,0.7986,528899,205125,18161,7500,,,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
79,03-07-2020 01:46:29,Tbilisi,6UG,Good Enuff,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,0.9051,599418,232475,20582,8500,,,,,,,,,,,10000sht marki 25i-nbome. predoplata
80,03-07-2020 01:46:29,Tbilisi,NE1F8,Jakfresko,KURYER..500RUB.+BONUS,True,2,нет,Тбилиси,1 гр,0.0194,14104,5470,484,200,,,,,,,,,,,KURYER..500RUB.+BONUS
81,03-07-2020 01:46:29,Tbilisi,7R3WM,RastaShop,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,1,нет,Тбилиси,1 гр,0.0266,17630,6838,605,250,,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
82,03-07-2020 01:46:29,Tbilisi,SF03,CRAZYFROG,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,1,Тбилиси,1 гр,0.0213,14104,5470,484,200,,,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
83,03-07-2020 01:46:29,Tbilisi,A3I9,Joookerrr,Работа на марки (курьер),True,нет,3,Тбилиси,1 гр,0.0266,17630,6838,605,250,,,,,,,,,,,Rabota na marki (kur'er)
84,03-07-2020 01:46:29,Tbilisi,A08BZ,Subway,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.6117,1057797,410250,36321,15000,,,,,,,,,,,Vakansija optovogo kur'era na mef
85,03-07-2020 01:48:59,Batumi,6KB,Marioshop,"🧞‍♂️🔮🎭 XTC™️ ""1 Million Paco Rabanne®️"" 300mg MDMA©️ 2pc 🎭🔮🧞‍♀️",,16,нет,Батуми,2 гр,0.0121,7952,3077,273,,,,,,,100,,,True,,"🧞‍♂️🔮🎭 XTC™️ ""1 Million Paco Rabanne®️"" 300mg MDMA©️ 2pc 🎭🔮🧞‍♀️"
86,03-07-2020 01:48:59,Batumi,Z9UT,Rainbow,Super Critical 10G,,4,нет,Батуми,10 гр,0.0478,31734,12308,1090,450,,,,,,,,,,True,Super Critical 10G
87,03-07-2020 01:48:59,Batumi,XH0NP,XX-PABLO-XX,METADON - 0.25 - SALE,,нет,10,Батуми,0.25 гр,0.0268,17630,6838,605,250,,,,,,,,,True,,METADON - 0.25 - SALE
88,03-07-2020 01:48:59,Batumi,A3I9,Joookerrr,Геройн (сирец) 5 гр,,нет,2,Батуми,5 гр,0.1594,105780,41025,3632,1500,,,,,,,,,True,,Gerojn (sirets) 5 gr
89,03-07-2020 01:48:59,Batumi,6KB,Marioshop,🧞‍♂️🌈🌈🌈LSD 220ug from California 10+1pc(for gift)🌈🌈🌈🧞‍♀️,,нет,5,Батуми,11 гр,0.0471,31012,12000,1065,,,,,,,390,,,True,,🧞‍♂️🌈🌈🌈LSD 220ug from California 10+1pc(for gift)🌈🌈🌈🧞‍♀️
90,03-07-2020 01:48:59,Batumi,6KB,Marioshop,"🧞‍♂️🔮🎭 XTC™️ ""1 Million Paco Rabanne®️"" 300mg MDMA©️ 10+1pc 🎭🔮🧞‍♀️",,нет,5,Батуми,11 гр,0.0508,33398,12923,1147,,,,,,,420,,,True,,"🧞‍♂️🔮🎭 XTC™️ ""1 Million Paco Rabanne®️"" 300mg MDMA©️ 10+1pc 🎭🔮🧞‍♀️"
91,03-07-2020 01:48:59,Batumi,QHW5I,DrugEA,❥ Твой! ГАШИШ Марокко 500 грамм ♥,,нет,1,Батуми,500 гр,0.1702,112990,51992,3882,,,,,,,,,,True,,❥ Tvoj! GAShISh Marokko 500 gramm ♥
92,03-07-2020 01:48:59,Batumi,QHW5I,DrugEA,❥Твой! ГАШИШ Марокко 1000 грамм ♥,,нет,1,Батуми,1000 гр,0.2695,178900,82321,6147,,,,,,,,,,True,,❥Tvoj! GAShISh Marokko 1000 gramm ♥
93,03-07-2020 01:48:59,Batumi,42AF,Leningrad6,курьер в Батуми,,1,нет,Батуми,1 гр,0.0097,7052,2735,242,100,,,,,,,,,True,,kur'er v Batumi
94,03-07-2020 01:48:59,Batumi,XHR,420Factory,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0241,17630,6838,605,250,,,,,,,,,True,,Rabota kladmenom. Tol'ko shishki.
95,03-07-2020 01:48:59,Batumi,F8K,BestAcid,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0241,17630,6838,605,250,,,,,,,,,True,,Ischu kur'era v Gruzii!
96,03-07-2020 01:48:59,Batumi,GGVQZ,KARAVANos,Курьер Батуми на марихуану,,нет,1,Батуми,1 гр,0.0212,14104,5470,484,200,,,,,,,,,True,,Kur'er Batumi na marihuanu
97,03-07-2020 01:48:59,Batumi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.6081,1057797,410250,36321,15000,,,,,,,,,True,,Vakansija optovogo kur'era na mef
98,03-07-2020 01:48:59,Batumi,6UG,Good Enuff,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0531,35260,13675,1211,500,,,,,,,,,True,True,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
