,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,€,Vake,Дигоми,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
117,04-02-2020 14:08:34,Batumi,6UG,Good Enuff,Мощные жирные марки 25i nbome 50шт. Готовые клады в Грузии от производителя!,,1,нет,Батуми,50 гр,0.0331,21729,8534,730,340,,,,,,,True,,,Moschnye zhirnye marki 25i nbome 50sht. Gotovye klady v Gruzii ot proizvoditelja!
118,04-02-2020 14:08:34,Batumi,XH0NP,XX-PABLO-XX,METADON - VHQ - (KRISTAL) - 0.27 G,,5,10,Батуми,0.27 гр,0.027,15977,6275,537,250,,,,,,,True,,,METADON - VHQ - (KRISTAL) - 0.27 G
119,04-02-2020 14:08:34,Batumi,7LJT,Suboxine77,suboxine HQ -1 G,,нет,3,Батуми,1 гр,0.0102,6071,2385,204,95,,,,,,,,True,,suboxine HQ -1 G
120,04-02-2020 14:08:34,Batumi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),,3,19,Батуми,5 гр,0.0195,12782,5020,430,200,,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
121,04-02-2020 14:08:34,Batumi,9VVG,ToWeedShop,Hybrid Skunk! 50 gr,,нет,2,Батуми,50 гр,0.1017,60714,23845,2041,950,,,,,,,True,,,Hybrid Skunk! 50 gr
122,04-02-2020 14:08:34,Batumi,9VVG,ToWeedShop,Hybrid Skunk! 100 gr,,нет,1,Батуми,100 гр,0.1927,115036,45180,3867,1800,,,,,,,True,,,Hybrid Skunk! 100 gr
123,04-02-2020 14:08:34,Batumi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.3244,191727,75300,6445,3000,,,,,,,True,,,SUBOXIN - HQ - 100 G.
124,04-02-2020 14:08:34,Batumi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,5,Батуми,150 гр,0.2703,159773,62750,5371,2500,,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
125,04-02-2020 14:08:34,Batumi,O9SXJ,Parnavaz,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Батуми,1 гр,0.0108,6391,2510,215,100,,,,,,,True,,,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
126,04-02-2020 14:08:34,Batumi,42AF,Leningrad6,курьер в Батуми,,1,нет,Батуми,1 гр,0.0049,3195,1255,107,50,,,,,,,True,,,kur'er v Batumi
127,04-02-2020 14:08:34,Batumi,5SSE9,BIGBROSH0P,Вакансия Курьера в Батуми,,1,нет,Батуми,3 гр,0.0049,3195,1255,107,50,,,,,,,True,,,Vakansija Kur'era v Batumi
128,04-02-2020 14:08:34,Batumi,5SSE9,BIGBROSH0P,Вакансия Курьера в Батуми,,1,нет,Батуми,5 гр,0.0076,5000,2301,168,,,,,,,,True,,,Vakansija Kur'era v Batumi
129,04-02-2020 14:08:34,Batumi,F8K,BestAcid,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0243,15977,6275,537,250,,,,,,,True,,,Ischu kur'era v Gruzii!
130,04-02-2020 14:08:34,Batumi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.6205,958637,376500,32225,15000,,,,,,,True,,,Vakansija optovogo kur'era na mef
131,04-02-2020 14:08:34,Batumi,6UG,Good Enuff,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0535,31955,12550,1074,500,,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
132,04-02-2020 14:10:02,Kutaisi,O9SXJ,Parnavaz,"Шишки/weed OG Kush, (удобные клады в подъездах в центре) 1гр.",,нет,4,Кутаиси,1 гр,0.004,2365,929,79,37,,,,,,,,,True,"Shishki/weed OG Kush, (udobnye klady v pod'ezdah v tsentre) 1gr."
133,04-02-2020 14:10:02,Kutaisi,O9SXJ,Parnavaz,"Шишки/Weeds OG Kush, 3g",,нет,3,Кутаиси,3 гр,0.0114,6710,2636,226,105,,,,,,,,,True,"Shishki/Weeds OG Kush, 3g"
134,04-02-2020 14:10:02,Kutaisi,O9SXJ,Parnavaz,"Шишки/Weeds OG Kush, 5g",,нет,3,Кутаиси,5 гр,0.0173,10225,4016,344,160,,,,,,,,,True,"Shishki/Weeds OG Kush, 5g"
135,04-02-2020 14:10:02,Kutaisi,O9SXJ,Parnavaz,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Кутаиси,1 гр,0.0108,6391,2510,215,100,,,,,,,,,True,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
