,time_stamp,region,sell_code,sell_name,description,Saburtalo,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Тбилиси,Gldani,Дигоми,€,Didube,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
97,18-03-2020 12:14:44,Tbilisi,7R3WM,RastaShop,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",,нет,1,Тбилиси,1 гр,0.0415,18472,7125,592,250,True,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
98,18-03-2020 12:14:44,Tbilisi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Тбилиси,400 гр,2.5138,1108344,427500,35510,15000,True,,,,,,,,,,Vakansija optovogo kur'era na mef
99,18-03-2020 12:16:23,Batumi,72B,CHINATOWN,NZT-52 limited 1 г мука,,30,нет,Батуми,1 гр,0.0286,14039,5415,450,190,,,,,,,,True,,,NZT-52 limited 1 g muka
100,18-03-2020 12:16:23,Batumi,72B,CHINATOWN,NZT-52 limited 2г мука,,12,нет,Батуми,2 гр,0.0511,25122,9690,805,340,,,,,,,,True,,,NZT-52 limited 2g muka
101,18-03-2020 12:16:23,Batumi,Z9UT,Rainbow,Super Critical HIGHEST QUALITY 2G,,1,нет,Батуми,2 гр,0.0165,7389,2850,237,100,,,,,,,,,True,,Super Critical HIGHEST QUALITY 2G
102,18-03-2020 12:16:23,Batumi,CL7K,go420times,[100g] SPAIN HASH,,1,нет,Батуми,105 гр,0.3639,162557,62700,5208,2200,,,,,,,,True,,,[100g] SPAIN HASH
103,18-03-2020 12:16:23,Batumi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),,нет,15,Батуми,5 гр,0.0301,14778,5700,473,200,,,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
104,18-03-2020 12:16:23,Batumi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.3341,147779,57000,4735,2000,,,,,,,,True,,,SUBOXIN - HQ - 100 G.
105,18-03-2020 12:16:23,Batumi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,3,Батуми,150 гр,0.2506,110834,42750,3551,1500,,,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
106,18-03-2020 12:16:23,Batumi,42AF,Leningrad6,курьер в Батуми,,1,нет,Батуми,1 гр,0.015,7389,2850,237,100,,,,,,,,True,,,kur'er v Batumi
107,18-03-2020 12:16:23,Batumi,XHR,420Factory,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0376,18472,7125,592,250,,,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
108,18-03-2020 12:16:23,Batumi,A3I9,Joookerrr,Работа на марки (курьер),,1,нет,Батуми,10 гр,0.0226,11083,4275,355,150,,,,,,,,True,,,Rabota na marki (kur'er)
109,18-03-2020 12:16:23,Batumi,F8K,BestAcid,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0376,18472,7125,592,250,,,,,,,,True,,,Ischu kur'era v Gruzii!
110,18-03-2020 12:16:23,Batumi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,2.5036,1108344,427500,35510,15000,,,,,,,,True,,,Vakansija optovogo kur'era na mef
111,18-03-2020 12:16:23,Batumi,6UG,Good Enuff,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0827,36945,14250,1184,500,,,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
112,18-03-2020 12:18:14,Kutaisi,A3I9,Joookerrr,Работа на марки (курьер),,1,нет,Кутаиси,10 гр,0.0226,11083,4275,355,150,,,,,,,,,,True,Rabota na marki (kur'er)
