,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Vazisubani,Zahesi,Дигоми,Varketili,€,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,desc_en
63,02-07-2020 20:43:53,Tbilisi,9VLN,AlienShop,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,нет,13,Тбилиси,5 гр,0.0216,14104,5470,485,200,,,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
64,02-07-2020 20:43:53,Tbilisi,03F3,geoshop,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.0961,63468,24615,2182,900,,,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
65,02-07-2020 20:43:53,Tbilisi,SF03,CRAZYFROG,10 gr top buds white widow wишки THC 25% VHQ,True,нет,10,Тбилиси,10 гр,0.0587,38786,15043,1333,550,,,,,,,,,,,10 gr top buds white widow wishki THC 25% VHQ
66,02-07-2020 20:43:53,Tbilisi,JVZTQ,partyshop,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,2,Тбилиси,10 гр,0.0747,49364,19145,1697,700,,,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
67,02-07-2020 20:43:53,Tbilisi,BB6E,WEEDSH0P,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,5,Тбилиси,10 гр,0.0448,29618,11487,1018,420,,,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
68,02-07-2020 20:45:21,Tbilisi,SF03,CRAZYFROG,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,3,Тбилиси,10 гр,0.0855,56416,21880,1939,800,,,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
69,02-07-2020 20:45:21,Tbilisi,A3I9,Joookerrr,"Extazzy ""Gucci"" для стильных людей (10 грамм)",True,нет,9,Тбилиси,10 гр,0.0353,23272,9026,800,330,,,,,,,,,,,"Extazzy ""Gucci"" dlja stil'nyh ljudej (10 gramm)"
70,02-07-2020 20:45:21,Tbilisi,1HAB,atpablo,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2379,156907,60854,5394,2225,,,,,,,,,,,Amfetamin [White] [Import] 10G
71,02-07-2020 20:45:21,Tbilisi,A3I9,Joookerrr,Сирец (геройн) очень сильный 10 гр,True,нет,2,Тбилиси,10 гр,0.2353,155144,60170,5333,2200,,,,,,,,,,,Sirets (gerojn) ochen' sil'nyj 10 gr
72,02-07-2020 20:45:21,Tbilisi,9VLN,AlienShop,☃️❄NEW 10g.COCAINE❄☃️,True,нет,8,Тбилиси,10 гр,0.2699,176229,68348,6058,2499,,,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
73,02-07-2020 20:45:21,Tbilisi,9VLN,AlienShop,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,True,нет,15,Тбилиси,10 гр,0.0432,28208,10940,970,400,,,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
74,02-07-2020 20:45:21,Tbilisi,6KB,Marioshop,🧞‍♂️🌈🌈🌈LSD 220ug from California 10+1pc(for gift)🌈🌈🌈🧞‍♀️,True,нет,1,Тбилиси,11 гр,0.0474,31012,12000,1062,,,,,,,390,,,,,🧞‍♂️🌈🌈🌈LSD 220ug from California 10+1pc(for gift)🌈🌈🌈🧞‍♀️
75,02-07-2020 20:45:21,Tbilisi,9VLN,AlienShop,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,20,Тбилиси,20 гр,0.0864,56416,21880,1939,800,,,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
76,02-07-2020 20:45:21,Tbilisi,SF03,CRAZYFROG,100 gr marijuana buds,True,нет,1,Тбилиси,100 гр,0.2566,169248,65640,5818,2400,,,,,,,,,,,100 gr marijuana buds
77,02-07-2020 20:45:21,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.2139,141040,54700,4849,2000,,,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
78,02-07-2020 20:45:21,Tbilisi,1HAB,atpablo,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.2673,176300,68375,6061,2500,,,,,,,,,,,Marihuana [Shishki] [Gali] 100G
79,02-07-2020 20:45:21,Tbilisi,3Y9,HIGHTHC,180 gr марихуана персоално,True,нет,1,Тбилиси,180 гр,0.6309,416067,161365,14303,5900,,,,,,,,,,,180 gr marihuana persoalno
80,02-07-2020 20:45:21,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.4919,324391,125810,11152,4600,,,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
81,02-07-2020 20:45:21,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,0.802,528899,205125,18182,7500,,,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
82,02-07-2020 20:45:21,Tbilisi,6UG,Good Enuff,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,0.9089,599418,232475,20607,8500,,,,,,,,,,,10000sht marki 25i-nbome. predoplata
83,02-07-2020 20:45:21,Tbilisi,NE1F8,Jakfresko,KURYER..500RUB.+BONUS,True,2,нет,Тбилиси,1 гр,0.0194,14104,5470,485,200,,,,,,,,,,,KURYER..500RUB.+BONUS
84,02-07-2020 20:45:21,Tbilisi,7R3WM,RastaShop,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,1,нет,Тбилиси,1 гр,0.0267,17630,6838,606,250,,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
85,02-07-2020 20:45:21,Tbilisi,SF03,CRAZYFROG,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,1,Тбилиси,1 гр,0.0214,14104,5470,485,200,,,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
86,02-07-2020 20:45:21,Tbilisi,A3I9,Joookerrr,Работа на марки (курьер),True,нет,3,Тбилиси,1 гр,0.0267,17630,6838,606,250,,,,,,,,,,,Rabota na marki (kur'er)
87,02-07-2020 20:45:21,Tbilisi,A08BZ,Subway,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.6186,1057797,410250,36365,15000,,,,,,,,,,,Vakansija optovogo kur'era na mef
88,02-07-2020 20:49:14,Batumi,6KB,Marioshop,"🧞‍♂️🔮🎭 XTC™️ ""1 Million Paco Rabanne®️"" 300mg MDMA©️ 2pc 🎭🔮🧞‍♀️",,19,нет,Батуми,2 гр,0.0123,7952,3077,272,,,,,,,100,,,True,,"🧞‍♂️🔮🎭 XTC™️ ""1 Million Paco Rabanne®️"" 300mg MDMA©️ 2pc 🎭🔮🧞‍♀️"
89,02-07-2020 20:49:14,Batumi,Z9UT,Rainbow,Super Critical 10G,,4,нет,Батуми,10 гр,0.0485,31734,12308,1091,450,,,,,,,,,,True,Super Critical 10G
90,02-07-2020 20:49:14,Batumi,XH0NP,XX-PABLO-XX,METADON - 0.25 - SALE,,нет,6,Батуми,0.25 гр,0.0272,17630,6838,606,250,,,,,,,,,True,,METADON - 0.25 - SALE
91,02-07-2020 20:49:14,Batumi,A3I9,Joookerrr,Геройн (сирец) 5 гр,,нет,2,Батуми,5 гр,0.1617,105780,41025,3636,1500,,,,,,,,,True,,Gerojn (sirets) 5 gr
92,02-07-2020 20:49:14,Batumi,A3I9,Joookerrr,Сирец (геройн) очень сильный 10 гр,,нет,2,Батуми,10 гр,0.2371,155144,60170,5333,2200,,,,,,,,,True,,Sirets (gerojn) ochen' sil'nyj 10 gr
93,02-07-2020 20:49:14,Batumi,6KB,Marioshop,🧞‍♂️🌈🌈🌈LSD 220ug from California 10+1pc(for gift)🌈🌈🌈🧞‍♀️,,нет,5,Батуми,11 гр,0.0478,31012,12000,1062,,,,,,,390,,,True,,🧞‍♂️🌈🌈🌈LSD 220ug from California 10+1pc(for gift)🌈🌈🌈🧞‍♀️
94,02-07-2020 20:49:14,Batumi,6KB,Marioshop,"🧞‍♂️🔮🎭 XTC™️ ""1 Million Paco Rabanne®️"" 300mg MDMA©️ 10+1pc 🎭🔮🧞‍♀️",,нет,5,Батуми,11 гр,0.0515,33398,12923,1144,,,,,,,420,,,True,,"🧞‍♂️🔮🎭 XTC™️ ""1 Million Paco Rabanne®️"" 300mg MDMA©️ 10+1pc 🎭🔮🧞‍♀️"
95,02-07-2020 20:49:14,Batumi,QHW5I,DrugEA,❥ Твой! ГАШИШ Марокко 500 грамм ♥,,нет,1,Батуми,500 гр,0.1727,112990,51992,3860,,,,,,,,,,True,,❥ Tvoj! GAShISh Marokko 500 gramm ♥
96,02-07-2020 20:49:14,Batumi,QHW5I,DrugEA,❥Твой! ГАШИШ Марокко 1000 грамм ♥,,нет,1,Батуми,1000 гр,0.2734,178900,82321,6111,,,,,,,,,,True,,❥Tvoj! GAShISh Marokko 1000 gramm ♥
97,02-07-2020 20:49:14,Batumi,42AF,Leningrad6,курьер в Батуми,,1,нет,Батуми,1 гр,0.0098,7052,2735,242,100,,,,,,,,,True,,kur'er v Batumi
98,02-07-2020 20:49:14,Batumi,XHR,420Factory,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0245,17630,6838,606,250,,,,,,,,,True,,Rabota kladmenom. Tol'ko shishki.
99,02-07-2020 20:49:14,Batumi,F8K,BestAcid,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0245,17630,6838,606,250,,,,,,,,,True,,Ischu kur'era v Gruzii!
100,02-07-2020 20:49:14,Batumi,GGVQZ,KARAVANos,Курьер Батуми на марихуану,,нет,1,Батуми,1 гр,0.0216,14104,5470,485,200,,,,,,,,,True,,Kur'er Batumi na marihuanu
101,02-07-2020 20:49:14,Batumi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.6312,1057797,410250,36365,15000,,,,,,,,,True,,Vakansija optovogo kur'era na mef
102,02-07-2020 20:49:14,Batumi,6UG,Good Enuff,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0539,35260,13675,1212,500,,,,,,,,,True,True,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
