,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Vake,Saburtalo,Gldani,€,Дигоми,Didube,Old Tbilisi (Старый город),Авлобари,Центр,Батуми,Кутаиси,desc_en
20,23-03-2020 14:57:02,Tbilisi,QUZIV,Hollyweed,2g super Skunk top class buds. Indica,,3,нет,Тбилиси,2 гр,0.012,6166,2244,202,79,,,True,,,,,,,,,2g super Skunk top class buds. Indica
21,23-03-2020 14:57:02,Tbilisi,8B31,Rastashop,2gr Indica dominant Buds,True,1,нет,Тбилиси,2 гр,0.0099,5151,1874,169,66,,,,,,,,,,,,2gr Indica dominant Buds
22,23-03-2020 14:57:02,Tbilisi,SDQN,YummyShop,Cocaine Pure VHQ 2 g,True,2,нет,Тбилиси,2 гр,0.0492,28096,10224,921,360,,,,,,,,,,,,Cocaine Pure VHQ 2 g
23,23-03-2020 14:57:02,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 2 шт. вес таблетки 450mg,True,1,нет,Тбилиси,2 гр,0.0083,4292,1562,141,55,,,,,,,,,,,,Extasy GUCCI 2 sht. ves tabletki 450mg
24,23-03-2020 14:57:02,Tbilisi,91Z98,Avocado,VHQ BEST Cocaine 2g.,True,1,нет,Тбилиси,2 гр,0.056,31998,11644,1049,410,,,,,,,,,,,,VHQ BEST Cocaine 2g.
25,23-03-2020 14:57:02,Tbilisi,NVOG,ProperMgzn,3x Extasy Duracell 223mg MDMA,True,4,нет,Тбилиси,3 гр,0.0159,8195,2982,269,105,,,,,,,,,,,,3x Extasy Duracell 223mg MDMA
26,23-03-2020 14:57:02,Tbilisi,QUZIV,Hollyweed,Marijuana Super Skunk leaves 3g plan,,10,нет,Тбилиси,3 гр,0.0053,2732,994,90,35,,,True,,,,,,,,,Marijuana Super Skunk leaves 3g plan
27,23-03-2020 14:57:02,Tbilisi,A3I9,Joookerrr,Божественный эифорик!!! Марки нбооооом!!! 3 штуки!!!,True,10,нет,Тбилиси,3 гр,0.0066,3746,1363,123,48,,,,,,,,,,,,Bozhestvennyj eiforik!!! Marki nbooooom!!! 3 shtuki!!!
28,23-03-2020 14:57:02,Tbilisi,9VLN,AlienShop,️‍🤩🌈️‍🌈️‍🌈3 LSD 200ug.🌈️‍🌈️‍🌈🤩,True,1,нет,Тбилиси,3 гр,0.015,7726,2812,253,99,,,,,,,,,,,,️‍🤩🌈️‍🌈️‍🌈3 LSD 200ug.🌈️‍🌈️‍🌈🤩
29,23-03-2020 14:57:02,Tbilisi,C7LQ,Scandal,"5 Grm MDMA , Purity A +++",True,1,нет,Тбилиси,5 гр,0.0437,24974,9088,819,320,,,,,,,,,,,,"5 Grm MDMA , Purity A +++"
30,23-03-2020 14:57:02,Tbilisi,BCF,Doitgod,5 Grm Mdma Pure Quality A +++,True,1,нет,Тбилиси,5 гр,0.0446,23413,8520,768,300,,,,,,,,,,,,5 Grm Mdma Pure Quality A +++
31,23-03-2020 14:57:02,Tbilisi,0WE,Khachapuri,5 gr mdma (скидка в биткоин 5%),True,2,нет,Тбилиси,5 гр,0.0451,24405,8816,801,,,,,290,,,,,,,,5 gr mdma (skidka v bitkoin 5%)
32,23-03-2020 14:57:02,Tbilisi,1GT8,GREENGY,5g MDMA (IMPORTED),True,2,нет,Тбилиси,5 гр,0.0577,31218,11360,1024,400,,,,,,,,,,,,5g MDMA (IMPORTED)
33,23-03-2020 14:57:02,Tbilisi,NVOG,ProperMgzn,5x Extasy Duracell 223mg MDMA.,True,8,нет,Тбилиси,5 гр,0.0266,13658,4970,448,175,,,,,,,,,,,,5x Extasy Duracell 223mg MDMA.
34,23-03-2020 14:57:32,Tbilisi,6UG,Good Enuff,Мощные жирные марки 25i nbome 5шт. Готовые клады в Грузии от производителя!,True,8,нет,Тбилиси,5 гр,0.0089,5073,1846,166,65,,,,,,,,,,,,Moschnye zhirnye marki 25i nbome 5sht. Gotovye klady v Gruzii ot proizvoditelja!
35,23-03-2020 14:57:32,Tbilisi,EIH4,San4oPan4o,MDMA from Europe!!! 5g + (0.5g hash подарок !!!!) BTC SALE 5%!!,,2,нет,Тбилиси,5.5 гр,0.049,25364,9230,832,325,,,,,True,,,,,,,MDMA from Europe!!! 5g + (0.5g hash podarok !!!!) BTC SALE 5%!!
36,23-03-2020 14:57:32,Tbilisi,P5MBO,ToppoT,10pc. LSD California sunshine 200ug.✨✨🍃🍃🍃🍃✨✨,,2,нет,Тбилиси,10 гр,0.055,28486,10366,934,365,,,,,,True,,,,,,10pc. LSD California sunshine 200ug.✨✨🍃🍃🍃🍃✨✨
37,23-03-2020 14:57:32,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 10шт. вес таблетки 450mg,True,1,нет,Тбилиси,10 гр,0.0402,20838,7583,683,267,,,,,,,,,,,,Extasy GUCCI 10sht. ves tabletki 450mg
38,23-03-2020 14:57:32,Tbilisi,6UG,Good Enuff,Мощные жирные марки 25i nbome 10шт. Готовые клады в Грузии от производителя!,True,6,нет,Тбилиси,10 гр,0.0136,7726,2812,253,99,,,True,,,,,,,,,Moschnye zhirnye marki 25i nbome 10sht. Gotovye klady v Gruzii ot proizvoditelja!
39,23-03-2020 14:57:32,Tbilisi,SM7B,SWEETWEED,гашиш евро 10г,True,2,нет,Тбилиси,10 гр,0.0578,31218,11360,1024,400,,,,,,,,,,,,gashish evro 10g
40,23-03-2020 14:57:32,Tbilisi,EIH4,San4oPan4o,MDMA from Europe!!! 10g + (1g hash подарок !!!!) BTC SALE 5%!!,,1,нет,Тбилиси,11 гр,0.0957,49558,18034,1625,635,,,,,True,,,,,,,MDMA from Europe!!! 10g + (1g hash podarok !!!!) BTC SALE 5%!!
41,23-03-2020 14:57:32,Tbilisi,A08BZ,Subway,Метамферамин рацемат 60 г (мини-опт),True,1,нет,Тбилиси,60 гр,0.274,156089,56800,5118,2000,,,,,,,,,,,,Metamferamin ratsemat 60 g (mini-opt)
42,23-03-2020 14:57:32,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.27 G - (SALE),True,17,5,Тбилиси,0.27 гр,0.0381,19511,7100,640,250,,,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.27 G - (SALE)
43,23-03-2020 14:57:32,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.35 G,True,нет,5,Тбилиси,0.35 гр,0.0457,23413,8520,768,300,,,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.35 G
44,23-03-2020 14:57:32,Tbilisi,Y6FO,Opiate,Methadone HQ in city 0.75g,True,нет,1,Тбилиси,0.75 гр,0.0558,28876,10508,947,370,,,,,,,,,,,,Methadone HQ in city 0.75g
45,23-03-2020 14:57:32,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 1.1 G (SALE),True,2,3,Тбилиси,1.1 гр,0.1142,58533,21300,1919,750,,,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 1.1 G (SALE)
46,23-03-2020 14:57:32,Tbilisi,9VLN,AlienShop,✨✨2gram. MDMA✨✨,True,нет,2,Тбилиси,2 гр,0.0304,15609,5680,512,200,,,,,,,,,,,,✨✨2gram. MDMA✨✨
47,23-03-2020 14:57:33,Tbilisi,9VLN,AlienShop,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,True,нет,3,Тбилиси,3 гр,0.0898,46046,16756,1510,590,,,,,,,,,,,,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄
48,23-03-2020 14:57:33,Tbilisi,03F3,geoshop,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,7,Тбилиси,4 гр,0.0603,31218,11360,1024,400,,,,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
49,23-03-2020 14:57:33,Tbilisi,JVZTQ,partyshop,5 Amnesia Haze марихуана шишки тгк 25%,True,нет,4,Тбилиси,5 гр,0.0273,15531,5652,509,199,,,,,,,,,,,,5 Amnesia Haze marihuana shishki tgk 25%
50,23-03-2020 14:57:33,Tbilisi,JVZTQ,partyshop,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,нет,5,Тбилиси,5 гр,0.0829,42924,15620,1408,550,,,,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
51,23-03-2020 14:57:33,Tbilisi,BB6E,WEEDSH0P,5 gr GORILLA GLUE марихуана BUDS если платите с бтк скидка 1%,True,нет,1,Тбилиси,5 гр,0.03,15531,5652,509,199,,,,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS esli platite s btk skidka 1%
52,23-03-2020 14:57:33,Tbilisi,SF03,CRAZYFROG,5 gr Шишки “OG KUSH VHQ”,True,нет,9,Тбилиси,5 гр,0.03,15531,5652,509,199,,,,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
53,23-03-2020 14:57:33,Tbilisi,BB6E,WEEDSH0P,5gr Cream Cookies Auto марихуана BUDS если платите с бтк скидка 10% !!,True,нет,1,Тбилиси,5 гр,0.03,15531,5652,509,199,,,,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS esli platite s btk skidka 10% !!
54,23-03-2020 14:57:33,Tbilisi,SF03,CRAZYFROG,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.03,15531,5652,509,199,,,,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
55,23-03-2020 14:57:33,Tbilisi,SF03,CRAZYFROG,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,1,Тбилиси,5 гр,0.03,15531,5652,509,199,,,,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
56,23-03-2020 14:57:33,Tbilisi,BB6E,WEEDSH0P,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,9,Тбилиси,5 гр,0.03,15531,5652,509,199,,,,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
57,23-03-2020 14:57:33,Tbilisi,A3SS3,Parrots,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.03,17092,6220,560,219,,,,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
58,23-03-2020 14:57:33,Tbilisi,XH0NP,XX-PABLO-XX,MARIXYANA - 5 G. (SHISHKI) (SALE),True,нет,5,Тбилиси,5 гр,0.0457,23413,8520,768,300,,,,,,,,,,,,MARIXYANA - 5 G. (SHISHKI) (SALE)
59,23-03-2020 14:57:33,Tbilisi,BB6E,WEEDSH0P,NORTHEN LIGHTS 5 gr марихуана если платите с бтк скидка 10% !!,True,нет,7,Тбилиси,5 гр,0.03,15531,5652,509,199,,,,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana esli platite s btk skidka 10% !!
60,23-03-2020 14:57:33,Tbilisi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),True,нет,15,Тбилиси,5 гр,0.0274,15609,5680,512,200,,,,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
61,23-03-2020 14:57:33,Tbilisi,6UG,Good Enuff,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.3335,190000,87429,6224,,,,,,,,,,,,,reagent 25i nbome. 5gr
62,23-03-2020 14:57:33,Tbilisi,6UG,Good Enuff,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.411,234133,85200,7677,3000,,,,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
63,23-03-2020 14:57:33,Tbilisi,9VLN,AlienShop,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,True,нет,3,Тбилиси,5 гр,0.1307,67040,24396,2198,859,,,,,,,,,,,,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄
64,23-03-2020 14:57:33,Tbilisi,9VLN,AlienShop,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,нет,3,Тбилиси,5 гр,0.0282,14438,5254,473,185,,,,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
65,23-03-2020 14:57:33,Tbilisi,9VLN,AlienShop,💘✨5g. MDMA ✨💘,True,нет,5,Тбилиси,5 гр,0.0744,38164,13888,1251,489,,,,,,,,,,,,💘✨5g. MDMA ✨💘
66,23-03-2020 14:58:16,Tbilisi,9VLN,AlienShop,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩,True,нет,2,Тбилиси,5 гр,0.05,25677,9344,842,329,,,,,,,,,,,,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩
67,23-03-2020 14:58:16,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,True,нет,8,Тбилиси,5 гр,0.0273,14048,5112,461,180,,,,,,,,,,,,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️
68,23-03-2020 14:58:16,Tbilisi,03F3,geoshop,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.1353,70240,25560,2303,900,,,,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
69,23-03-2020 14:58:16,Tbilisi,JVZTQ,partyshop,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,5,Тбилиси,10 гр,0.1052,54631,19880,1791,700,,,,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
70,23-03-2020 14:58:16,Tbilisi,BB6E,WEEDSH0P,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,6,Тбилиси,10 гр,0.0481,24974,9088,819,320,,,,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
71,23-03-2020 14:58:16,Tbilisi,NVOG,ProperMgzn,10x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,10 гр,0.0531,27316,9940,896,350,,,,,,,,,,,,10x Extasy Duracell 223mg MDMA.
72,23-03-2020 14:58:16,Tbilisi,SF03,CRAZYFROG,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.1203,62435,22720,2047,800,,,,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
73,23-03-2020 14:58:16,Tbilisi,1HAB,atpablo,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.3345,173649,63190,5694,2225,,,,,,,,,,,,Amfetamin [White] [Import] 10G
74,23-03-2020 14:58:16,Tbilisi,9VLN,AlienShop,☃️❄NEW 10g.COCAINE❄☃️,True,нет,9,Тбилиси,10 гр,0.22,113086,41152,3708,1449,,,,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
75,23-03-2020 14:58:16,Tbilisi,9VLN,AlienShop,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,True,нет,10,Тбилиси,10 гр,0.056,28798,10480,944,369,,,,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
76,23-03-2020 14:58:16,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,3,Тбилиси,10 гр,0.0454,23335,8492,765,299,,,,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
77,23-03-2020 14:58:16,Tbilisi,9VLN,AlienShop,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,9,Тбилиси,20 гр,0.0909,46749,17012,1533,599,,,,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
78,23-03-2020 14:58:16,Tbilisi,RGIUB,SaintJoint,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.164,93653,34080,3071,1200,,,,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
79,23-03-2020 14:58:16,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.3007,156089,56800,5118,2000,,,,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
80,23-03-2020 14:58:16,Tbilisi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,True,нет,1,Тбилиси,100 гр,0.3037,156089,56800,5118,2000,,,,,,,,,,,,SUBOXIN - HQ - 100 G.
81,23-03-2020 14:58:16,Tbilisi,1HAB,atpablo,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.3758,195111,71000,6398,2500,,,,,,,,,,,,Marihuana [Shishki] [Gali] 100G
82,23-03-2020 14:58:16,Tbilisi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,True,нет,1,Тбилиси,150 гр,0.2277,117066,42600,3839,1500,,,,,,,,,,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
83,23-03-2020 14:58:16,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.6915,359004,130640,11772,4600,,,,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
84,23-03-2020 14:58:16,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,1.1275,585332,213000,19193,7500,,,,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
85,23-03-2020 14:58:16,Tbilisi,6UG,Good Enuff,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,1.2778,663377,241400,21752,8500,,,,,,,,,,,,10000sht marki 25i-nbome. predoplata
86,23-03-2020 14:58:16,Tbilisi,NE1F8,Jakfresko,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.0273,15609,5680,512,200,,,,,,,,,,,,KURYER..500RUB.+BONUS
87,23-03-2020 14:58:16,Tbilisi,8B31,Rastashop,"Работа курьером в Тбилиси, ЗП от 1500$ в месяц, работа только с марихуаной, залог от 200$",True,1,нет,Тбилиси,1 гр,0.0273,15609,5680,512,200,,,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1500$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 200$"
88,23-03-2020 14:58:16,Tbilisi,A3I9,Joookerrr,Работа на марки (курьер),True,1,нет,Тбилиси,10 гр,0.0205,11707,4260,384,150,,,,,,,,,,,,Rabota na marki (kur'er)
89,23-03-2020 14:58:16,Tbilisi,SF03,CRAZYFROG,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.0301,15609,5680,512,200,,,,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
90,23-03-2020 14:58:16,Tbilisi,7R3WM,RastaShop,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0376,19511,7100,640,250,,,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
91,23-03-2020 14:58:16,Tbilisi,A08BZ,Subway,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,2.2754,1170665,426000,38387,15000,,,,,,,,,,,,Vakansija optovogo kur'era na mef
92,23-03-2020 14:59:47,Batumi,V4T,COCAcoLA,MEPHEDRONE 0.5 gr,,3,нет,Батуми,0.5 гр,0.0113,6471,2272,205,80,,,,,,,,,True,,,MEPHEDRONE 0.5 gr
93,23-03-2020 14:59:47,Batumi,V4T,COCAcoLA,COCAINE 1 gr THE BEST COCO IN GEORGIA,,4,нет,Батуми,1 гр,0.0425,24264,8520,768,300,,,,,,,,,True,,,COCAINE 1 gr THE BEST COCO IN GEORGIA
94,23-03-2020 14:59:47,Batumi,72B,CHINATOWN,NZT-52 limited 1 г мука,,19,нет,Батуми,1 гр,0.0269,15367,5396,486,190,,,,,,,,,,True,,NZT-52 limited 1 g muka
95,23-03-2020 14:59:47,Batumi,72B,CHINATOWN,NZT-52 limited 2г мука,,8,нет,Батуми,2 гр,0.0481,27500,9656,870,340,,,,,,,,,,True,,NZT-52 limited 2g muka
96,23-03-2020 14:59:47,Batumi,CL7K,go420times,[100g] SPAIN HASH,,1,нет,Батуми,105 гр,0.3427,177939,62480,5630,2200,,,,,,,,,,True,,[100g] SPAIN HASH
97,23-03-2020 14:59:47,Batumi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - BATUMI - 0.30 G,,нет,1,Батуми,0.3 гр,0.0425,21838,7668,691,270,,,,,,,,,True,,,Metadon - (KRISTAL) - VHQ - BATUMI - 0.30 G
98,23-03-2020 14:59:47,Batumi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),,нет,14,Батуми,5 гр,0.0283,16176,5680,512,200,,,,,,,,,,True,,Metamfetamin ratsemat 5 g. (MQ)
99,23-03-2020 14:59:47,Batumi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.3146,161763,56800,5118,2000,,,,,,,,,,True,,SUBOXIN - HQ - 100 G.
100,23-03-2020 14:59:47,Batumi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,3,Батуми,150 гр,0.236,121322,42600,3839,1500,,,,,,,,,,True,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
101,23-03-2020 14:59:47,Batumi,42AF,Leningrad6,курьер в Батуми,,1,нет,Батуми,1 гр,0.0142,8088,2840,256,100,,,,,,,,,,True,,kur'er v Batumi
102,23-03-2020 14:59:47,Batumi,XHR,420Factory,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0354,20220,7100,640,250,,,,,,,,,,True,,Rabota kladmenom. Tol'ko shishki.
103,23-03-2020 14:59:47,Batumi,A3I9,Joookerrr,Работа на марки (курьер),,1,нет,Батуми,10 гр,0.0212,12132,4260,384,150,,,,,,,,,,True,,Rabota na marki (kur'er)
