,Unnamed: 0,time_stamp,region,sell_code,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Дигоми,€,Vake,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
94,94,25-02-2020 01:29:03,Tbilisi,7c395c455d,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.081,52000,23928,1789,,,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
95,95,25-02-2020 01:29:03,Tbilisi,4a91350669,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,5,Тбилиси,10 гр,0.0701,45011,17157,1548,700.0,,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
96,96,25-02-2020 01:29:03,Tbilisi,bb1791277e,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.04,25656,9779,883,399.0,,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
97,97,25-02-2020 01:29:03,Tbilisi,ce030318fd,"10g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,2,Тбилиси,10 гр,0.2277,160752,61275,5530,2500.0,,,,,,,,,,"10g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
98,98,25-02-2020 01:29:03,Tbilisi,c9a56b2b4a,10x Extasy Duracell 223mg MDMA.,True,1,5,Тбилиси,10 гр,0.0354,22505,8579,774,350.0,,,,,,,,,,10x Extasy Duracell 223mg MDMA.
99,99,25-02-2020 01:29:03,Tbilisi,cb721d4bca,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.0801,51441,19608,1770,800.0,,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
100,100,25-02-2020 01:29:55,Tbilisi,cb721d4bca,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.0803,51441,19608,1780,800.0,,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
101,101,25-02-2020 01:29:55,Tbilisi,851e5b91a0,"Godfather OG - (Only Buds, IMPORT) Шишки(всегда подъезд) 10G (BTC sale 10%) (предзаказ будет сделан очень оперативно)",True,нет,5,Тбилиси,10 гр,0.0364,25656,9779,888,399.0,,,,,,,,,,"Godfather OG - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 10G (BTC sale 10%) (predzakaz budet sdelan ochen' operativno)"
102,102,25-02-2020 01:29:55,Tbilisi,35c7cbba1f,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2232,143069,54535,4950,2225.0,,,,,,,,,,Amfetamin [White] [Import] 10G
103,103,25-02-2020 01:29:55,Tbilisi,dd631c4acf,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,5,Тбилиси,10 гр,0.0303,19226,7328,665,299.0,,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
104,104,25-02-2020 01:29:55,Tbilisi,ce030318fd,"20g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,8,Тбилиси,20 гр,0.301,212193,80883,7341,3300.0,,,,,,,,,,"20g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
105,105,25-02-2020 01:29:55,Tbilisi,c9a56b2b4a,20x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,20 гр,0.0709,45011,17157,1557,700.0,,,,,,,,,,20x Extasy Duracell 223mg MDMA.
106,106,25-02-2020 01:29:55,Tbilisi,64284550d9,25G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,25 гр,0.0674,45011,17157,1557,700.0,,,,,,,,,,25G -- HYBRID-> Skidka 5% za BTC
107,107,25-02-2020 01:29:55,Tbilisi,61bec147f3,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1094,77161,29412,2670,1200.0,,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
108,108,25-02-2020 01:29:55,Tbilisi,64284550d9,50G -- HYBRID-> Скидка 5% за BTC,True,нет,1,Тбилиси,50 гр,0.0962,64237,24485,2222,999.0,,,,,,,,,,50G -- HYBRID-> Skidka 5% za BTC
109,109,25-02-2020 01:29:55,Tbilisi,30f48d507d,Hybrid Skunk! 50 gr,True,нет,2,Тбилиси,50 гр,0.0953,61086,23285,2113,950.0,,,,,,,,,,Hybrid Skunk! 50 gr
110,110,25-02-2020 01:29:55,Tbilisi,ef3dc4de6c,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.2007,128602,49020,4449,2000.0,,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
111,111,25-02-2020 01:29:55,Tbilisi,30f48d507d,Hybrid Skunk! 100 gr,True,нет,1,Тбилиси,100 гр,0.1806,115741,44118,4004,1800.0,,,,,,,,,,Hybrid Skunk! 100 gr
112,112,25-02-2020 01:29:55,Tbilisi,35c7cbba1f,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.2508,160752,61275,5562,2500.0,,,,,,,,,,Marihuana [Shishki] [Gali] 100G
113,113,25-02-2020 01:29:55,Tbilisi,ef3dc4de6c,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.4615,295784,112746,10233,4600.0,,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
114,114,25-02-2020 01:29:55,Tbilisi,ef3dc4de6c,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,0.7524,482256,183825,16685,7500.0,,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
115,115,25-02-2020 01:29:55,Tbilisi,16be2c8499,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,0.8528,546557,208335,18909,8500.0,,,,,,,,,,10000sht marki 25i-nbome. predoplata
116,116,25-02-2020 01:29:55,Tbilisi,f9eb3bf4d6,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.0182,12860,4902,445,200.0,,,,,,,,,,KURYER..500RUB.+BONUS
117,117,25-02-2020 01:29:55,Tbilisi,8528108b62,Требуется Курьер,True,1,нет,Тбилиси,1 гр,0.0182,12860,4902,445,200.0,,,,,,,,,,Trebuetsja Kur'er
118,118,25-02-2020 01:29:55,Tbilisi,cb721d4bca,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.0201,12860,4902,445,200.0,,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
119,119,25-02-2020 01:29:55,Tbilisi,21de5577be,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0251,16075,6128,556,250.0,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
120,120,25-02-2020 01:29:55,Tbilisi,ea97036e14,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.5186,964512,367650,33369,15000.0,,,,,,,,,,Vakansija optovogo kur'era na mef
121,121,25-02-2020 01:31:58,Batumi,d30ed85c42,XTC-MDMA 0.5g purity 93%+,,6,нет,Батуми,0.5 гр,0.008,5080,1936,176,79.0,,,,,,,True,,,XTC-MDMA 0.5g purity 93%+
122,122,25-02-2020 01:31:58,Batumi,c72111ac1a,NZT-52 mind storm limited 1г мука,,4,нет,Батуми,1 гр,0.0173,12217,4657,423,190.0,,,,,,,True,,,NZT-52 mind storm limited 1g muka
123,123,25-02-2020 01:31:58,Batumi,d4df7908c3,"Шишки / weeds OG Kush, 2г",,1,нет,Батуми,2 гр,0.008,5080,1936,176,79.0,,,,,,,True,,,"Shishki / weeds OG Kush, 2g"
124,124,25-02-2020 01:31:58,Batumi,d4df7908c3,"Шишки OG Kush, 3гр.",,1,нет,Батуми,3 гр,0.0112,7137,2721,247,111.0,,,,,,,True,,,"Shishki OG Kush, 3gr."
125,125,25-02-2020 01:31:58,Batumi,d4df7908c3,"Шишки / weed OG Kush, 5гр",,1,нет,Батуми,5 гр,0.0187,11896,4534,412,185.0,,,,,,,True,,,"Shishki / weed OG Kush, 5gr"
126,126,25-02-2020 01:31:58,Batumi,f8a875c191,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE ),,2,9,Батуми,0.27 гр,0.023,14596,5564,505,227.0,,,,,,,True,,,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE )
127,127,25-02-2020 01:31:58,Batumi,ea97036e14,Метамфетамин рацемат 5 г. (MQ),,нет,18,Батуми,5 гр,0.0182,12860,4902,445,200.0,,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
128,128,25-02-2020 01:31:58,Batumi,30f48d507d,Hybrid Skunk! 50 gr,,нет,2,Батуми,50 гр,0.0953,61086,23285,2113,950.0,,,,,,,True,,,Hybrid Skunk! 50 gr
129,129,25-02-2020 01:31:58,Batumi,30f48d507d,Hybrid Skunk! 100 gr,,нет,1,Батуми,100 гр,0.1806,115741,44118,4004,1800.0,,,,,,,True,,,Hybrid Skunk! 100 gr
130,130,25-02-2020 01:31:58,Batumi,f8a875c191,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.304,192902,73530,6674,3000.0,,,,,,,True,,,SUBOXIN - HQ - 100 G.
131,131,25-02-2020 01:31:58,Batumi,f8a875c191,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,4,Батуми,150 гр,0.2533,160752,61275,5562,2500.0,,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
132,132,25-02-2020 01:31:58,Batumi,d4df7908c3,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Батуми,1 гр,0.0101,6430,2451,222,100.0,,,,,,,True,,,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
133,133,25-02-2020 01:31:58,Batumi,22610cd7c4,курьер в Батуми,,1,нет,Батуми,1 гр,0.0046,3215,1226,111,50.0,,,,,,,True,,,kur'er v Batumi
134,134,25-02-2020 01:31:58,Batumi,a5417660bf,Вакансия Курьера в Батуми,,1,нет,Батуми,3 гр,0.0046,3215,1226,111,50.0,,,,,,,True,,,Vakansija Kur'era v Batumi
135,135,25-02-2020 01:31:58,Batumi,a5417660bf,Вакансия Курьера в Батуми,,1,нет,Батуми,5 гр,0.0071,5000,2301,171,,,,,,,,True,,,Vakansija Kur'era v Batumi
136,136,25-02-2020 01:31:58,Batumi,012f23b5ea,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0228,16075,6128,556,250.0,,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
137,137,25-02-2020 01:31:58,Batumi,ce6827deee,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0228,16075,6128,556,250.0,,,,,,,True,,,Ischu kur'era v Gruzii!
138,138,25-02-2020 01:31:58,Batumi,ea97036e14,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.5186,964512,367650,33369,15000.0,,,,,,,True,,,Vakansija optovogo kur'era na mef
139,139,25-02-2020 01:31:58,Batumi,16be2c8499,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0502,32150,12255,1112,500.0,,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
140,140,25-02-2020 01:33:36,Kutaisi,d4df7908c3,"Шишки/weed Afghan Kush, 1г - Удобные клады в подъездах",,1,нет,Кутаиси,1 гр,0.0039,2443,931,85,38.0,,,,,,,,,True,"Shishki/weed Afghan Kush, 1g - Udobnye klady v pod'ezdah"
141,141,25-02-2020 01:33:36,Kutaisi,d4df7908c3,Шишки / weeds Afghan Kush - 2г,,2,нет,Кутаиси,2 гр,0.0075,4758,1814,165,74.0,,,,,,,,,True,Shishki / weeds Afghan Kush - 2g
142,142,25-02-2020 01:33:36,Kutaisi,d4df7908c3,"Шишки / Weed Afghan Kush, 3g",,2,3,Кутаиси,3 гр,0.011000000000000001,6944,2647,240,108.0,,,,,,,,,True,"Shishki / Weed Afghan Kush, 3g"
143,143,25-02-2020 01:33:36,Kutaisi,d4df7908c3,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Кутаиси,1 гр,0.0101,6430,2451,222,100.0,,,,,,,,,True,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
