,Unnamed: 0,time_stamp,region,sell_code,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Gldani,€,Дигоми,Didube,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
17,17,17-03-2020 03:53:31,Tbilisi,1768a14bbd,NEW SALE Cocaine HQ 1 гр.,True,2,нет,Тбилиси,1 гр,0.0335,14010,5273,447,189.0,,,,,,,,,,,NEW SALE Cocaine HQ 1 gr.
18,18,17-03-2020 03:53:31,Tbilisi,0a8c230fa2,VHQ BEST Cocaine 1g.,True,4,нет,Тбилиси,1 гр,0.0335,14751,5552,470,199.0,,,,,,,,,,,VHQ BEST Cocaine 1g.
19,19,17-03-2020 03:53:31,Tbilisi,99accec7c7,cocaine 1gr СУПЕР COCA!!!,,6,нет,Тбилиси,1 гр,0.0319,14825,5580,473,200.0,True,,,,,,,,,,cocaine 1gr SUPER COCA!!!
20,20,17-03-2020 03:53:31,Tbilisi,d04eeb6525,Кокаин HQ 1г.,True,2,нет,Тбилиси,1 гр,0.0328,14010,5273,447,189.0,,,,,,,,,,,Kokain HQ 1g.
21,21,17-03-2020 03:53:31,Tbilisi,61df6a1c90,Метадон 1гр,True,1,нет,Тбилиси,1 гр,0.1434,66714,25110,2127,900.0,,,,,,,,,,,Metadon 1gr
22,22,17-03-2020 03:53:31,Tbilisi,16be2c8499,"Мощнейшие марки 25I nbome 1 шт. Готовые клады в Грузии, от производителя!",True,3,нет,Тбилиси,1 гр,0.0032,1483,558,47,20.0,,True,,,,,,,,,"Moschnejshie marki 25I nbome 1 sht. Gotovye klady v Gruzii, ot proizvoditelja!"
23,23,17-03-2020 03:53:31,Tbilisi,dd631c4acf,🍃💩1g. New Hush Gorilla Glue Premium💩🍃,True,6,нет,Тбилиси,1 гр,0.0122,5115,1925,163,69.0,,,,,,,,,,,🍃💩1g. New Hush Gorilla Glue Premium💩🍃
24,24,17-03-2020 03:53:31,Tbilisi,89f7212915,2 G Hybrid Marijuana Buds За BТС 10% СКИДКА,True,16,нет,Тбилиси,2 гр,0.0143,6671,2511,213,90.0,,,,,,,,,,,2 G Hybrid Marijuana Buds Za BTS 10% SKIDKA
25,25,17-03-2020 03:53:31,Tbilisi,bb1791277e,2 gr GORILLA GLUE марихуана BUDS btc sale 5%,True,3,нет,Тбилиси,2 гр,0.0121,5115,1925,163,69.0,,,,,,,,,,,2 gr GORILLA GLUE marihuana BUDS btc sale 5%
26,26,17-03-2020 03:53:31,Tbilisi,366326d4d6,2gr. Columbian Cocaine !!!!!!!!MEGA SALE!*****MEGA SALE!!!!!!!!!!,True,3,нет,Тбилиси,2 гр,0.0637,26685,10044,851,360.0,,,,,,,,,,,2gr. Columbian Cocaine !!!!!!!!MEGA SALE!*****MEGA SALE!!!!!!!!!!
27,27,17-03-2020 03:53:31,Tbilisi,0a8c230fa2,VHQ BEST Cocaine 2g.,True,1,нет,Тбилиси,2 гр,0.0621,28909,10881,922,390.0,,,,,,,,,,,VHQ BEST Cocaine 2g.
28,28,17-03-2020 03:53:31,Tbilisi,54915c4374,Божественный эифорик!!! Марки нбоооом!!! 2 штуки,True,5,нет,Тбилиси,2 гр,0.0056,2594,977,83,35.0,,,,,,,,,,,Bozhestvennyj eiforik!!! Marki nboooom!!! 2 shtuki
29,29,17-03-2020 03:53:31,Tbilisi,7ee4f68218,3 gr mdma (скидка в биткоин 5%),True,1,нет,Тбилиси,3 гр,0.0469,20687,7725,660,,,,250.0,,,,,,,,3 gr mdma (skidka v bitkoin 5%)
30,30,17-03-2020 03:53:31,Tbilisi,c9a56b2b4a,3x Extasy Duracell 223mg MDMA,True,5,нет,Тбилиси,3 гр,0.0186,7783,2930,248,105.0,,,,,,,,,,,3x Extasy Duracell 223mg MDMA
31,31,17-03-2020 03:53:31,Tbilisi,54915c4374,Божественный эйфорик!!! Марки нбоооом!!! 4 штуки,True,1,нет,Тбилиси,4 гр,0.0096,4448,1674,142,60.0,,,,,,,,,,,Bozhestvennyj ejforik!!! Marki nboooom!!! 4 shtuki
32,32,17-03-2020 03:53:31,Tbilisi,ad9cb826c6,"5 Grm MDMA , Purity A +++",True,2,нет,Тбилиси,5 гр,0.051,23720,8928,756,320.0,,,,,,,,,,,"5 Grm MDMA , Purity A +++"
33,33,17-03-2020 03:53:31,Tbilisi,688dd1cbd1,5 Grm Mdma Pure Quality A +++,True,2,нет,Тбилиси,5 гр,0.0521,22238,8370,709,300.0,,,,,,,,,,,5 Grm Mdma Pure Quality A +++
34,34,17-03-2020 03:54:06,Tbilisi,7ee4f68218,5 gr mdma (скидка в биткоин 5%),True,2,нет,Тбилиси,5 гр,0.0638,28134,10506,897,,,,340.0,,,,,,,,5 gr mdma (skidka v bitkoin 5%)
35,35,17-03-2020 03:54:06,Tbilisi,c9a56b2b4a,5x Extasy Duracell 223mg MDMA.,True,7,нет,Тбилиси,5 гр,0.031,12972,4883,414,175.0,,,,,,,,,,,5x Extasy Duracell 223mg MDMA.
36,36,17-03-2020 03:54:06,Tbilisi,be97026d1d,Columbia Cocaine VHQ 5g BTC SALE 5%!!,,3,нет,Тбилиси,5 гр,0.1379,58337,21957,1860,787.0,,,,True,,,,,,,Columbia Cocaine VHQ 5g BTC SALE 5%!!
37,37,17-03-2020 03:54:06,Tbilisi,16be2c8499,Мощные жирные марки 25i nbome 5шт. Готовые клады в Грузии от производителя!,True,12,нет,Тбилиси,5 гр,0.0104,4818,1814,154,65.0,,,,,,,,,,,Moschnye zhirnye marki 25i nbome 5sht. Gotovye klady v Gruzii ot proizvoditelja!
38,38,17-03-2020 03:54:06,Tbilisi,be97026d1d,MDMA from Europe!!! 5g + (0.5g hash подарок !!!!) BTC SALE 5%!!,,4,нет,Тбилиси,5.5 гр,0.057,24091,9068,768,325.0,,,,True,,,,,,,MDMA from Europe!!! 5g + (0.5g hash podarok !!!!) BTC SALE 5%!!
39,39,17-03-2020 03:54:06,Tbilisi,4c4ab8c0de,10pc. LSD California sunshine 200ug.✨✨🍃🍃🍃🍃✨✨,,2,нет,Тбилиси,10 гр,0.064,27056,10184,863,365.0,,,,,True,,,,,,10pc. LSD California sunshine 200ug.✨✨🍃🍃🍃🍃✨✨
40,40,17-03-2020 03:54:06,Tbilisi,ef3dc4de6c,Extasy GUCCI 10шт. вес таблетки 450mg,True,1,нет,Тбилиси,10 гр,0.0468,19792,7449,631,267.0,,,,,,,,,,,Extasy GUCCI 10sht. ves tabletki 450mg
41,41,17-03-2020 03:54:06,Tbilisi,16be2c8499,Мощные жирные марки 25i nbome 10шт. Готовые клады в Грузии от производителя!,True,6,нет,Тбилиси,10 гр,0.0158,7339,2762,234,99.0,,True,,,,,,,,,Moschnye zhirnye marki 25i nbome 10sht. Gotovye klady v Gruzii ot proizvoditelja!
42,42,17-03-2020 03:54:06,Tbilisi,c225d2f67d,гашиш евро 10г,True,2,нет,Тбилиси,10 гр,0.0673,29650,11160,945,400.0,,,,,,,,,,,gashish evro 10g
43,43,17-03-2020 03:54:06,Tbilisi,be97026d1d,MDMA from Europe!!! 10g + (1g hash подарок !!!!) BTC SALE 5%!!,,2,нет,Тбилиси,11 гр,0.1113,47070,17717,1501,635.0,,,,True,,,,,,,MDMA from Europe!!! 10g + (1g hash podarok !!!!) BTC SALE 5%!!
44,44,17-03-2020 03:54:06,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 0.27 G - (SALE),True,14,5,Тбилиси,0.27 гр,0.0402,16827,6333,537,227.0,,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.27 G - (SALE)
45,45,17-03-2020 03:54:06,Tbilisi,2dbb5960b9,Methadone HQ in city 0.35g,True,нет,2,Тбилиси,0.35 гр,0.0403,17049,6417,544,230.0,,,,,,,,,,,Methadone HQ in city 0.35g
46,46,17-03-2020 03:54:06,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 1.1 G (SALE),True,1,3,Тбилиси,1.1 гр,0.1151,48182,18135,1536,650.0,,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 1.1 G (SALE)
47,47,17-03-2020 03:54:06,Tbilisi,2dbb5960b9,Methadone HQ in city 1.4g,True,нет,1,Тбилиси,1.4 гр,0.1227,51888,19530,1655,700.0,,,,,,,,,,,Methadone HQ in city 1.4g
48,48,17-03-2020 03:54:06,Tbilisi,dd631c4acf,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,True,нет,3,Тбилиси,3 гр,0.1045,43734,16461,1395,590.0,,,,,,,,,,,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄
49,49,17-03-2020 03:54:06,Tbilisi,7c395c455d,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,7,Тбилиси,4 гр,0.0701,29650,11160,945,400.0,,,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
50,50,17-03-2020 03:54:06,Tbilisi,4a91350669,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,нет,5,Тбилиси,5 гр,0.0964,40769,15345,1300,550.0,,,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
51,51,17-03-2020 03:54:06,Tbilisi,bb1791277e,5 gr GORILLA GLUE марихуана BUDS если платите с бтк скидка 1%,True,нет,5,Тбилиси,5 гр,0.0273,11564,4352,369,156.0,,,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS esli platite s btk skidka 1%
52,52,17-03-2020 03:54:06,Tbilisi,cb721d4bca,5 gr Шишки “OG KUSH VHQ”,True,нет,10,Тбилиси,5 гр,0.0349,14751,5552,470,199.0,,,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
53,53,17-03-2020 03:54:06,Tbilisi,bb1791277e,5gr Cream Cookies Auto марихуана BUDS если платите с бтк скидка 10% !!,True,нет,1,Тбилиси,5 гр,0.027999999999999997,11860,4464,378,160.0,,,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS esli platite s btk skidka 10% !!
54,54,17-03-2020 03:54:06,Tbilisi,cb721d4bca,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.0349,14751,5552,470,199.0,,,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
55,55,17-03-2020 03:54:06,Tbilisi,cb721d4bca,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,1,Тбилиси,5 гр,0.0349,14751,5552,470,199.0,,,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
56,56,17-03-2020 03:54:06,Tbilisi,bb1791277e,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,9,Тбилиси,5 гр,0.0254,10748,4046,343,145.0,,,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
57,57,17-03-2020 03:54:06,Tbilisi,1dfc50c91e,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0349,16234,6110,518,219.0,,,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
58,58,17-03-2020 03:54:06,Tbilisi,3814ba5701,Hybrid Gagarin. 5g.,True,нет,3,Тбилиси,5 гр,0.037000000000000005,16308,6138,520,220.0,,,,,,,,,,,Hybrid Gagarin. 5g.
59,59,17-03-2020 03:54:06,Tbilisi,f8a875c191,MARIXYANA - 5 G. (SHISHKI) (SALE),True,нет,5,Тбилиси,5 гр,0.0531,22238,8370,709,300.0,,,,,,,,,,,MARIXYANA - 5 G. (SHISHKI) (SALE)
60,60,17-03-2020 03:54:06,Tbilisi,bb1791277e,NORTHEN LIGHTS 5 gr марихуана если платите с бтк скидка 10% !!,True,нет,9,Тбилиси,5 гр,0.0263,11119,4185,355,150.0,,,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana esli platite s btk skidka 10% !!
61,61,17-03-2020 03:54:06,Tbilisi,ea97036e14,Метамфетамин рацемат 5 г. (MQ),True,нет,15,Тбилиси,5 гр,0.0319,14825,5580,473,200.0,,,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
62,62,17-03-2020 03:54:06,Tbilisi,16be2c8499,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.4084,190000,87429,6022,,,,,,,,,,,,reagent 25i nbome. 5gr
63,63,17-03-2020 03:54:06,Tbilisi,16be2c8499,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.478,222379,83700,7091,3000.0,,,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
64,64,17-03-2020 03:54:06,Tbilisi,dd631c4acf,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,True,нет,3,Тбилиси,5 гр,0.1521,63674,23966,2030,859.0,,,,,,,,,,,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄
65,65,17-03-2020 03:54:06,Tbilisi,dd631c4acf,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,нет,3,Тбилиси,5 гр,0.0328,13713,5162,437,185.0,,,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
66,66,17-03-2020 03:54:44,Tbilisi,dd631c4acf,💘✨5g. MDMA ✨💘,True,нет,5,Тбилиси,5 гр,0.0866,36248,13643,1156,489.0,,,,,,,,,,,💘✨5g. MDMA ✨💘
67,67,17-03-2020 03:54:44,Tbilisi,dd631c4acf,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩,True,нет,5,Тбилиси,5 гр,0.0582,24388,9179,778,329.0,,,,,,,,,,,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩
68,68,17-03-2020 03:54:44,Tbilisi,dd631c4acf,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,True,нет,10,Тбилиси,5 гр,0.0319,13343,5022,425,180.0,,,,,,,,,,,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️
69,69,17-03-2020 03:54:44,Tbilisi,7c395c455d,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.1578,66714,25110,2127,900.0,,,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
70,70,17-03-2020 03:54:44,Tbilisi,4a91350669,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,5,Тбилиси,10 гр,0.1227,51888,19530,1655,700.0,,,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
71,71,17-03-2020 03:54:44,Tbilisi,bb1791277e,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.0699,29576,11132,943,399.0,,,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
72,72,17-03-2020 03:54:44,Tbilisi,c9a56b2b4a,10x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,10 гр,0.062,25944,9765,827,350.0,,,,,,,,,,,10x Extasy Duracell 223mg MDMA.
73,73,17-03-2020 03:54:44,Tbilisi,cb721d4bca,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.1402,59301,22320,1891,800.0,,,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
74,74,17-03-2020 03:54:44,Tbilisi,35c7cbba1f,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.39,164931,62078,5259,2225.0,,,,,,,,,,,Amfetamin [White] [Import] 10G
75,75,17-03-2020 03:54:44,Tbilisi,dd631c4acf,☃️❄NEW 10g.COCAINE❄☃️,True,нет,9,Тбилиси,10 гр,0.2565,107409,40427,3425,1449.0,,,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
76,76,17-03-2020 03:54:44,Tbilisi,dd631c4acf,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,True,нет,10,Тбилиси,10 гр,0.0653,27353,10295,872,369.0,,,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
77,77,17-03-2020 03:54:44,Tbilisi,dd631c4acf,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,3,Тбилиси,10 гр,0.0529,22164,8342,707,299.0,,,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
78,78,17-03-2020 03:54:44,Tbilisi,dd631c4acf,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,9,Тбилиси,20 гр,0.106,44402,16712,1416,599.0,,,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
79,79,17-03-2020 03:54:44,Tbilisi,61bec147f3,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1912,88951,33480,2836,1200.0,,,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
80,80,17-03-2020 03:54:44,Tbilisi,ef3dc4de6c,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.3506,148252,55800,4727,2000.0,,,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
81,81,17-03-2020 03:54:44,Tbilisi,f8a875c191,SUBOXIN - HQ - 100 G.,True,нет,1,Тбилиси,100 гр,0.3541,148252,55800,4727,2000.0,,,,,,,,,,,SUBOXIN - HQ - 100 G.
82,82,17-03-2020 03:54:44,Tbilisi,35c7cbba1f,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.4382,185316,69750,5909,2500.0,,,,,,,,,,,Marihuana [Shishki] [Gali] 100G
83,83,17-03-2020 03:54:44,Tbilisi,f8a875c191,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,True,нет,1,Тбилиси,150 гр,0.2656,111189,41850,3545,1500.0,,,,,,,,,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
84,84,17-03-2020 03:54:44,Tbilisi,ef3dc4de6c,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.8063,340981,128340,10873,4600.0,,,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
85,85,17-03-2020 03:54:44,Tbilisi,ef3dc4de6c,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,1.3146,555947,209250,17727,7500.0,,,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
86,86,17-03-2020 03:54:44,Tbilisi,16be2c8499,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,1.4899,630073,237150,20091,8500.0,,,,,,,,,,,10000sht marki 25i-nbome. predoplata
87,87,17-03-2020 03:54:44,Tbilisi,f9eb3bf4d6,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.0319,14825,5580,473,200.0,,,,,,,,,,,KURYER..500RUB.+BONUS
88,88,17-03-2020 03:54:44,Tbilisi,54915c4374,Работа на марки (курьер),True,1,нет,Тбилиси,10 гр,0.0239,11119,4185,355,150.0,,,,,,,,,,,Rabota na marki (kur'er)
89,89,17-03-2020 03:54:44,Tbilisi,cb721d4bca,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.0351,14825,5580,473,200.0,,,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
90,90,17-03-2020 03:54:44,Tbilisi,21de5577be,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0438,18532,6975,591,250.0,,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
91,91,17-03-2020 03:54:44,Tbilisi,ea97036e14,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,2.6531,1111893,418500,35454,15000.0,,,,,,,,,,,Vakansija optovogo kur'era na mef
92,92,17-03-2020 03:56:18,Batumi,c72111ac1a,NZT-52 limited 1 г мука,,1,нет,Батуми,1 гр,0.0319,14825,5580,473,200.0,,,,,,,,True,,,NZT-52 limited 1 g muka
93,93,17-03-2020 03:56:18,Batumi,30f48d507d,Skunk! 50 gr.,,1,нет,Батуми,50 гр,0.2629,111189,41850,3545,1500.0,,,,,,,,True,,,Skunk! 50 gr.
94,94,17-03-2020 03:56:18,Batumi,ea97036e14,Метамфетамин рацемат 5 г. (MQ),,нет,16,Батуми,5 гр,0.0319,14825,5580,473,200.0,,,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
95,95,17-03-2020 03:56:18,Batumi,f8a875c191,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.3541,148252,55800,4727,2000.0,,,,,,,,True,,,SUBOXIN - HQ - 100 G.
96,96,17-03-2020 03:56:18,Batumi,f8a875c191,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,3,Батуми,150 гр,0.2656,111189,41850,3545,1500.0,,,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
97,97,17-03-2020 03:56:18,Batumi,22610cd7c4,курьер в Батуми,,1,нет,Батуми,1 гр,0.0159,7413,2790,236,100.0,,,,,,,,True,,,kur'er v Batumi
98,98,17-03-2020 03:56:18,Batumi,012f23b5ea,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0398,18532,6975,591,250.0,,,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
99,99,17-03-2020 03:56:18,Batumi,54915c4374,Работа на марки (курьер),,1,нет,Батуми,10 гр,0.0239,11119,4185,355,150.0,,,,,,,,True,,,Rabota na marki (kur'er)
100,100,17-03-2020 03:56:18,Batumi,ce6827deee,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0398,18532,6975,591,250.0,,,,,,,,True,,,Ischu kur'era v Gruzii!
101,101,17-03-2020 03:56:18,Batumi,ea97036e14,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,2.6531,1111893,418500,35454,15000.0,,,,,,,,True,,,Vakansija optovogo kur'era na mef
102,102,17-03-2020 03:56:18,Batumi,16be2c8499,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0876,37063,13950,1182,500.0,,,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
103,103,17-03-2020 03:57:30,Kutaisi,54915c4374,Работа на марки (курьер),,1,нет,Кутаиси,10 гр,0.0239,11119,4185,355,150.0,,,,,,,,,,True,Rabota na marki (kur'er)
