,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Vake,Didube,€,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
10,01-03-2020 13:17:31,Tbilisi,LYHBG,Playboy,NEW !!! 5G OG KusH !!! NEW,True,2,нет,Тбилиси,5 гр,0.018,10652,3927,356,159,,,,,,,,,,NEW !!! 5G OG KusH !!! NEW
11,01-03-2020 13:17:31,Tbilisi,LYHBG,Playboy,NEW !!! 5G White Widow !!! NEW,True,1,нет,Тбилиси,5 гр,0.0175,10317,3804,345,154,,,,,,,,,,NEW !!! 5G White Widow !!! NEW
12,01-03-2020 13:17:31,Tbilisi,P5MBO,ToppoT,10pc. LSD California sunshine 200ug.✨✨🍃🍃🍃🍃✨✨,,7,нет,Тбилиси,10 гр,0.041,24452,9016,817,365,,,True,,,,,,,10pc. LSD California sunshine 200ug.✨✨🍃🍃🍃🍃✨✨
13,01-03-2020 13:17:31,Tbilisi,5JG6,BenderMan,"LSD - 250 ug, 10 pieces",True,1,нет,Тбилиси,10 гр,0.034,20097,7410,672,300,,,,,,,,,,"LSD - 250 ug, 10 pieces"
14,01-03-2020 13:17:31,Tbilisi,0V3X,arinaneb,"special mix 10 g - gorila glue, amnezia, laughing buddha, northen light - mukhattskaro, close to road",True,1,нет,Тбилиси,10 гр,0.0259,16078,5928,537,240,,,,,,,,,,"special mix 10 g - gorila glue, amnezia, laughing buddha, northen light - mukhattskaro, close to road"
15,01-03-2020 13:17:31,Tbilisi,SM7B,SWEETWEED,гашиш евро 10г,True,2,нет,Тбилиси,10 гр,0.0431,26796,9880,896,400,,,,,,,,,,gashish evro 10g
16,01-03-2020 13:17:31,Tbilisi,0V3X,arinaneb,"weed gorila glue 20 gram, super duper, popcorn size - mukhattskaro, close to road",True,2,нет,Тбилиси,20 гр,0.0485,30146,11115,1008,450,,,,,,,,,,"weed gorila glue 20 gram, super duper, popcorn size - mukhattskaro, close to road"
17,01-03-2020 13:17:31,Tbilisi,SM7B,SWEETWEED,Гашиш Евро 20гр,True,1,нет,Тбилиси,20 гр,0.0837,52052,19192,1740,777,,,,,,,,,,Gashish Evro 20gr
18,01-03-2020 13:17:31,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.27 G (SALE),True,1,4,Тбилиси,0.27 гр,0.0306,18088,6669,605,270,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.27 G (SALE)
19,01-03-2020 13:17:31,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.35 G (SALE),True,нет,5,Тбилиси,0.35 гр,0.034,20097,7410,672,300,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.35 G (SALE)
20,01-03-2020 13:17:31,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 1.1 G (SALE),True,2,5,Тбилиси,1.1 гр,0.068,40195,14820,1343,600,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 1.1 G (SALE)
21,01-03-2020 13:17:31,Tbilisi,SF03,CRAZYFROG,2 гр Afghan Mazar-i-Sharif Hash топ товар !!! Оплата BITCOIN -10% Скидка,True,нет,5,Тбилиси,2 гр,0.0187,11187,4125,374,167,,,,,,,,,,2 gr Afghan Mazar-i-Sharif Hash top tovar !!! Oplata BITCOIN -10% Skidka
22,01-03-2020 13:17:31,Tbilisi,SF03,CRAZYFROG,"2gr ROYAL AFGHANI HASH FINEST QUALITY гашиш топ качество ,Оплата BITCOIN -10% Скидка",True,нет,3,Тбилиси,2 гр,0.0183,12164,4473,407,,,,,165,,,,,,"2gr ROYAL AFGHANI HASH FINEST QUALITY gashish top kachestvo ,Oplata BITCOIN -10% Skidka"
23,01-03-2020 13:17:31,Tbilisi,9VLN,AlienShop,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,True,нет,4,Тбилиси,3 гр,0.0669,39525,14573,1321,590,,,,,,,,,,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄
24,01-03-2020 13:17:31,Tbilisi,9VLN,AlienShop,🍃💩💩3g. New! Gorilla Glue Premium Hush💩💩🍃,True,нет,5,Тбилиси,3 гр,0.0193,12661,4668,423,189,,,,,,,,,,🍃💩💩3g. New! Gorilla Glue Premium Hush💩💩🍃
25,01-03-2020 13:17:31,Tbilisi,03F3,geoshop,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,8,Тбилиси,4 гр,0.0449,26796,9880,896,400,,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
26,01-03-2020 13:17:31,Tbilisi,JVZTQ,partyshop,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,нет,5,Тбилиси,5 гр,0.0617,36845,13585,1232,550,,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
27,01-03-2020 13:17:31,Tbilisi,BB6E,WEEDSH0P,5 gr GORILLA GLUE марихуана BUDS saburtalo!! если платите с бтк скидка 1%,True,нет,8,Тбилиси,5 гр,0.0269,16078,5928,537,240,,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS saburtalo!! esli platite s btk skidka 1%
28,01-03-2020 13:17:31,Tbilisi,SF03,CRAZYFROG,5 gr Шишки “OG KUSH VHQ”,True,нет,10,Тбилиси,5 гр,0.0281,16748,6175,560,250,,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
29,01-03-2020 13:17:31,Tbilisi,BB6E,WEEDSH0P,5gr Cream Cookies Auto марихуана BUDS saburtalo !! если платите с бтк скидка 10% !!,True,нет,2,Тбилиси,5 гр,0.0281,16748,6175,560,250,,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS saburtalo !! esli platite s btk skidka 10% !!
30,01-03-2020 13:17:31,Tbilisi,SF03,CRAZYFROG,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.0281,16748,6175,560,250,,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
31,01-03-2020 13:17:31,Tbilisi,SF03,CRAZYFROG,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,2,Тбилиси,5 гр,0.0223,13331,4915,446,199,,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
32,01-03-2020 13:17:31,Tbilisi,BB6E,WEEDSH0P,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,4,Тбилиси,5 гр,0.0281,16748,6175,560,250,,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
33,01-03-2020 13:17:31,Tbilisi,A3SS3,Parrots,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0223,14671,5409,490,219,,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
34,01-03-2020 13:18:23,Tbilisi,TDSHF,THC,Weed from Gali 5g.,True,нет,1,Тбилиси,5 гр,0.0259,16078,5928,537,240,,,,,,,,,,Weed from Gali 5g.
35,01-03-2020 13:18:23,Tbilisi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),True,нет,17,Тбилиси,5 гр,0.0204,13398,4940,448,200,,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
36,01-03-2020 13:18:23,Tbilisi,6UG,Good Enuff,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.2899,190000,87429,6347,,,,,,,,,,,reagent 25i nbome. 5gr
37,01-03-2020 13:18:23,Tbilisi,6UG,Good Enuff,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.3067,200973,74100,6717,3000,,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
38,01-03-2020 13:18:23,Tbilisi,9VLN,AlienShop,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,True,нет,4,Тбилиси,5 гр,0.0976,57545,21217,1923,859,,,,,,,,,,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄
39,01-03-2020 13:18:23,Tbilisi,9VLN,AlienShop,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,нет,5,Тбилиси,5 гр,0.021,12393,4570,414,185,,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
40,01-03-2020 13:18:23,Tbilisi,9VLN,AlienShop,💘✨5g. MDMA ✨💘,True,нет,5,Тбилиси,5 гр,0.0555,32759,12078,1095,489,,,,,,,,,,💘✨5g. MDMA ✨💘
41,01-03-2020 13:18:23,Tbilisi,9VLN,AlienShop,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩,True,нет,5,Тбилиси,5 гр,0.0374,22040,8126,737,329,,,,,,,,,,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩
42,01-03-2020 13:18:23,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,True,нет,3,Тбилиси,5 гр,0.0204,12058,4446,403,180,,,,,,,,,,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️
43,01-03-2020 13:18:23,Tbilisi,03F3,geoshop,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.1012,60292,22230,2015,900,,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
44,01-03-2020 13:18:23,Tbilisi,JVZTQ,partyshop,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,5,Тбилиси,10 гр,0.0787,46894,17290,1567,700,,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
45,01-03-2020 13:18:23,Tbilisi,BB6E,WEEDSH0P,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.0449,26729,9855,893,399,,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
46,01-03-2020 13:18:23,Tbilisi,NVOG,ProperMgzn,10x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,10 гр,0.0398,23447,8645,784,350,,,,,,,,,,10x Extasy Duracell 223mg MDMA.
47,01-03-2020 13:18:23,Tbilisi,SF03,CRAZYFROG,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.09,53593,19760,1791,800,,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
48,01-03-2020 13:18:23,Tbilisi,1HAB,atpablo,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2502,149055,54958,4982,2225,,,,,,,,,,Amfetamin [White] [Import] 10G
49,01-03-2020 13:18:23,Tbilisi,9VLN,AlienShop,☃️❄NEW 10g.COCAINE❄☃️,True,нет,10,Тбилиси,10 гр,0.1646,97070,35790,3244,1449,,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
50,01-03-2020 13:18:23,Tbilisi,9VLN,AlienShop,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,True,нет,10,Тбилиси,10 гр,0.0419,24720,9114,826,369,,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
51,01-03-2020 13:18:23,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,4,Тбилиси,10 гр,0.034,20030,7385,670,299,,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
52,01-03-2020 13:18:23,Tbilisi,NVOG,ProperMgzn,20x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,20 гр,0.0795,46894,17290,1567,700,,,,,,,,,,20x Extasy Duracell 223mg MDMA.
53,01-03-2020 13:18:23,Tbilisi,9VLN,AlienShop,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,9,Тбилиси,20 гр,0.068,40128,14795,1341,599,,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
54,01-03-2020 13:18:23,Tbilisi,ABOAB,ProGrow,25G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,25 гр,0.0755,46894,17290,1567,700,,,,,,,,,,25G -- HYBRID-> Skidka 5% za BTC
55,01-03-2020 13:18:23,Tbilisi,RGIUB,SaintJoint,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1227,80389,29640,2687,1200,,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
56,01-03-2020 13:18:23,Tbilisi,ABOAB,ProGrow,50G -- HYBRID-> Скидка 5% за BTC,True,нет,1,Тбилиси,50 гр,0.1078,66924,24675,2237,999,,,,,,,,,,50G -- HYBRID-> Skidka 5% za BTC
57,01-03-2020 13:18:23,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.2249,133982,49400,4478,2000,,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
58,01-03-2020 13:18:23,Tbilisi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,True,нет,1,Тбилиси,100 гр,0.2271,133982,49400,4478,2000,,,,,,,,,,SUBOXIN - HQ - 100 G.
59,01-03-2020 13:18:23,Tbilisi,1HAB,atpablo,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.2811,167477,61750,5598,2500,,,,,,,,,,Marihuana [Shishki] [Gali] 100G
60,01-03-2020 13:18:23,Tbilisi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,True,нет,1,Тбилиси,150 гр,0.1704,100486,37050,3359,1500,,,,,,,,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
61,01-03-2020 13:18:23,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.5173,308158,113620,10300,4600,,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
62,01-03-2020 13:18:23,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,0.8434,502432,185250,16793,7500,,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
63,01-03-2020 13:18:23,Tbilisi,6UG,Good Enuff,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,0.9558,569423,209950,19032,8500,,,,,,,,,,10000sht marki 25i-nbome. predoplata
64,01-03-2020 13:18:23,Tbilisi,NE1F8,Jakfresko,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.0204,13398,4940,448,200,,,,,,,,,,KURYER..500RUB.+BONUS
65,01-03-2020 13:18:23,Tbilisi,3TGJ9,Elegant,Требуется Курьер,True,1,нет,Тбилиси,1 гр,0.0204,13398,4940,448,200,,,,,,,,,,Trebuetsja Kur'er
66,01-03-2020 13:18:23,Tbilisi,SF03,CRAZYFROG,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.0225,13398,4940,448,200,,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
67,01-03-2020 13:18:23,Tbilisi,7R3WM,RastaShop,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0281,16748,6175,560,250,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
68,01-03-2020 13:19:10,Tbilisi,7R3WM,RastaShop,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0281,16748,6175,560,250,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
69,01-03-2020 13:19:10,Tbilisi,A08BZ,Subway,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.6991,1004864,370500,33587,15000,,,,,,,,,,Vakansija optovogo kur'era na mef
70,01-03-2020 13:19:58,Batumi,9VVG,ToWeedShop,Hybrid Skunk! 5 gr,,1,нет,Батуми,5 гр,0.0281,16748,6175,560,250,,,,,,,True,,,Hybrid Skunk! 5 gr
71,01-03-2020 13:19:58,Batumi,9VVG,ToWeedShop,Hybrid Skunk! 10 gr,,1,нет,Батуми,10 гр,0.0505,30146,11115,1008,450,,,,,,,True,,,Hybrid Skunk! 10 gr
72,01-03-2020 13:19:58,Batumi,XH0NP,XX-PABLO-XX,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE ),,4,5,Батуми,0.27 гр,0.0306,18088,6669,605,270,,,,,,,True,,,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE )
73,01-03-2020 13:19:58,Batumi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),,нет,18,Батуми,5 гр,0.0204,13398,4940,448,200,,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
74,01-03-2020 13:19:58,Batumi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.2268,133982,49400,4478,2000,,,,,,,True,,,SUBOXIN - HQ - 100 G.
75,01-03-2020 13:19:58,Batumi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,3,Батуми,150 гр,0.1701,100486,37050,3359,1500,,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
76,01-03-2020 13:19:58,Batumi,O9SXJ,Parnavaz,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Батуми,1 гр,0.0113,6699,2470,224,100,,,,,,,True,,,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
77,01-03-2020 13:19:58,Batumi,42AF,Leningrad6,курьер в Батуми,,1,нет,Батуми,1 гр,0.0051,3350,1235,112,50,,,,,,,True,,,kur'er v Batumi
78,01-03-2020 13:19:58,Batumi,5SSE9,BIGBROSH0P,Вакансия Курьера в Батуми,,1,нет,Батуми,3 гр,0.0051,3350,1235,112,50,,,,,,,True,,,Vakansija Kur'era v Batumi
79,01-03-2020 13:19:58,Batumi,5SSE9,BIGBROSH0P,Вакансия Курьера в Батуми,,1,нет,Батуми,5 гр,0.0076,5000,2301,167,,,,,,,,True,,,Vakansija Kur'era v Batumi
80,01-03-2020 13:19:58,Batumi,XHR,420Factory,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0255,16748,6175,560,250,,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
81,01-03-2020 13:19:58,Batumi,F8K,BestAcid,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0255,16748,6175,560,250,,,,,,,True,,,Ischu kur'era v Gruzii!
82,01-03-2020 13:19:58,Batumi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.6991,1004864,370500,33587,15000,,,,,,,True,,,Vakansija optovogo kur'era na mef
83,01-03-2020 13:19:58,Batumi,6UG,Good Enuff,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0561,33495,12350,1120,500,,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
84,01-03-2020 13:21:07,Kutaisi,O9SXJ,Parnavaz,Шишки / weeds Afghan Kush - 2г,,1,нет,Кутаиси,2 гр,0.0084,4957,1828,166,74,,,,,,,,,True,Shishki / weeds Afghan Kush - 2g
85,01-03-2020 13:21:07,Kutaisi,O9SXJ,Parnavaz,"Шишки / Weed Afghan Kush, 3g",,2,3,Кутаиси,3 гр,0.0122,7235,2668,242,108,,,,,,,,,True,"Shishki / Weed Afghan Kush, 3g"
86,01-03-2020 13:21:07,Kutaisi,O9SXJ,Parnavaz,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Кутаиси,1 гр,0.0113,6699,2470,224,100,,,,,,,,,True,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
