,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Дигоми,€,Vake,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
10,18-02-2020 11:24:52,Tbilisi,18FB,Mr.Green Tbilis,1 G Hybrid Marijuana Buds За BТС 10% СКИДКА,True,7,нет,Тбилиси,1 гр,0.004,2849,1103,99,45,,,,,,,,,,1 G Hybrid Marijuana Buds Za BTS 10% SKIDKA
11,18-02-2020 11:24:52,Tbilisi,03F3,geoshop,1 gr mdma Кристаллы очен силни импорт с европи,True,5,нет,Тбилиси,1 гр,0.0119,7597,2941,263,120,,,,,,,,,,1 gr mdma Kristally ochen silni import s evropi
12,18-02-2020 11:24:52,Tbilisi,JVZTQ,partyshop,1 gr гашиш VHQ gorilla glue hash тгк 28 %,True,2,нет,Тбилиси,1 гр,0.0089,5698,2206,198,90,,,,,,,,,,1 gr gashish VHQ gorilla glue hash tgk 28 %
13,18-02-2020 11:24:52,Tbilisi,7R3WM,RastaShop,1 gr. LSD Fem (Hibrid>>INDICA) IMPORT (IRAN),,1,нет,Тбилиси,1 гр,0.0044,2849,1103,99,45,,True,,,,,,,,1 gr. LSD Fem (Hibrid>>INDICA) IMPORT (IRAN)
14,18-02-2020 11:24:52,Tbilisi,SF03,CRAZYFROG,1 гр Afghan Mazar-i-Sharif Hash топ товар !!! . Оплата BITCOIN -10% Скидка,True,2,нет,Тбилиси,1 гр,0.0084,5381,2083,187,85,,,,,,,,,,1 gr Afghan Mazar-i-Sharif Hash top tovar !!! . Oplata BITCOIN -10% Skidka
15,18-02-2020 11:24:52,Tbilisi,ABOAB,ProGrow,1G -- AK-47 -> Sativa,,2,нет,Тбилиси,1 гр,0.004,2596,1005,90,41,True,,,,,,,,,1G -- AK-47 -> Sativa
16,18-02-2020 11:24:52,Tbilisi,SF03,CRAZYFROG,"1gr ROYAL AFGHANI HASH FINEST QUALITY гашиш топ качество ,Оплата BITCOIN -10% Скидка",True,2,нет,Тбилиси,1 гр,0.0091,5833,2261,202,,,,85,,,,,,,"1gr ROYAL AFGHANI HASH FINEST QUALITY gashish top kachestvo ,Oplata BITCOIN -10% Skidka"
17,18-02-2020 11:24:52,Tbilisi,YOI,Hashland,HASH Mexicana 1 g SALE -10% for bitcoin.,True,2,нет,Тбилиси,1 гр,0.0063,4460,1729,155,,,,65,,,,,,,HASH Mexicana 1 g SALE -10% for bitcoin.
18,18-02-2020 11:24:52,Tbilisi,5JG6,BenderMan,Ketamine 1g,True,2,нет,Тбилиси,1 гр,0.01,6331,2451,219,100,,,,,,,,,,Ketamine 1g
19,18-02-2020 11:24:52,Tbilisi,5JG6,BenderMan,"LSD - 250 ug, 1piece",True,2,нет,Тбилиси,1 гр,0.004,2532,980,88,40,,,,,,,,,,"LSD - 250 ug, 1piece"
20,18-02-2020 11:24:52,Tbilisi,BP40,WakeShop,Metadon VHQ 1 24/7,True,2,нет,Тбилиси,1 гр,0.0449,31654,12255,1097,500,,,,,,,,,,Metadon VHQ 1 24/7
21,18-02-2020 11:24:52,Tbilisi,P285,Trippyshop,NEW SALE Cocaine HQ 1 гр.,True,5,нет,Тбилиси,1 гр,0.0189,11965,4632,415,189,,,,,,,,,,NEW SALE Cocaine HQ 1 gr.
22,18-02-2020 11:24:52,Tbilisi,91Z98,Avocado,VHQ BEST Cocaine 1g.,True,8,нет,Тбилиси,1 гр,0.0189,12598,4877,437,199,,,,,,,,,,VHQ BEST Cocaine 1g.
23,18-02-2020 11:24:52,Tbilisi,0WE,Khachapuri,cocaine 1g HQ / кокаин 1 гр (скидка в биткоин),True,2,нет,Тбилиси,1 гр,0.0166,11079,4289,384,175,,,,,,,,,,cocaine 1g HQ / kokain 1 gr (skidka v bitkoin)
24,18-02-2020 11:24:52,Tbilisi,5LZ,ExtraShop,Кокаин HQ 1г.,True,2,нет,Тбилиси,1 гр,0.0185,11965,4632,415,189,,,,,,,,,,Kokain HQ 1g.
25,18-02-2020 11:24:52,Tbilisi,5J3H,coketbs,Кокаин КОЛУМБИА 1g,,3,нет,Тбилиси,1 гр,0.0177,11332,4387,393,179,,,,True,,,,,,Kokain KOLUMBIA 1g
26,18-02-2020 11:24:52,Tbilisi,1IZXK,BadboysTbl,Метадон 1гр,True,5,нет,Тбилиси,1 гр,0.0404,28489,11030,987,450,,,,,,,,,,Metadon 1gr
27,18-02-2020 11:24:52,Tbilisi,EYO96,ROCKSHOP,"Метадон, 1gr",True,5,нет,Тбилиси,1 гр,0.0395,25323,9804,878,400,,,,,,,,,,"Metadon, 1gr"
28,18-02-2020 11:24:52,Tbilisi,LYHBG,Playboy,2 Ecstasy >TEKASHI 69< !!! L I M I T E D !!!,True,2,нет,Тбилиси,2 гр,0.0079,5001,1936,173,79,,,,,,,,,,2 Ecstasy >TEKASHI 69< !!! L I M I T E D !!!
29,18-02-2020 11:24:52,Tbilisi,18FB,Mr.Green Tbilis,2 G Hybrid Marijuana Buds За BТС 10% СКИДКА,True,7,нет,Тбилиси,2 гр,0.0076,5381,2083,187,85,,,,,,,,,,2 G Hybrid Marijuana Buds Za BTS 10% SKIDKA
30,18-02-2020 11:24:52,Tbilisi,ABOAB,ProGrow,2G -- AK-47 -> Sativa,,8,нет,Тбилиси,2 гр,0.0076,5001,1936,173,79,True,,,,,,,,,2G -- AK-47 -> Sativa
31,18-02-2020 11:25:22,Tbilisi,LYHBG,Playboy,2LSD ---- LSD ALBERT HOFFMAN 200ug,True,6,нет,Тбилиси,2 гр,0.0079,5001,1936,173,79,,,,,,,,,,2LSD ---- LSD ALBERT HOFFMAN 200ug
32,18-02-2020 11:25:22,Tbilisi,OX85,amnesia420,2g PURPLE HAZE Sativa THC 19% / BTC -10%,True,1,нет,Тбилиси,2 гр,0.0067,4748,1838,165,75,,,,,,,,,,2g PURPLE HAZE Sativa THC 19% / BTC -10%
33,18-02-2020 11:25:22,Tbilisi,0WE,Khachapuri,2гр ГАШИШ,True,1,нет,Тбилиси,2 гр,0.0104,6964,2696,241,110,,,,,,,,,,2gr GAShISh
34,18-02-2020 11:25:22,Tbilisi,P285,Trippyshop,Cocaine HQ Высокое качество 2020 SALE 2гр.,True,3,нет,Тбилиси,2 гр,0.0369,23424,9069,812,370,,,,,,,,,,Cocaine HQ Vysokoe kachestvo 2020 SALE 2gr.
35,18-02-2020 11:25:22,Tbilisi,EIH4,San4oPan4o,Columbia Cocaine VHQ 2.0g BTC SALE 5%,True,1,нет,Тбилиси,2 гр,0.0344,22475,8701,779,355,,,,,,,,,,Columbia Cocaine VHQ 2.0g BTC SALE 5%
36,18-02-2020 11:25:22,Tbilisi,V4QM9,PotHero420,"Godfather OG - (Only Buds, IMPORT) Шишки(всегда подъезд) 2G (BTC sale 10%)",,4,нет,Тбилиси,2 гр,0.0079,5571,2157,193,88,True,,,,,,,,,"Godfather OG - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 2G (BTC sale 10%)"
37,18-02-2020 11:25:22,Tbilisi,Z9UT,Rainbow,KALI MIST 2G,,8,нет,Тбилиси,2 гр,0.0099,6331,2451,219,100,True,,,,,,,,,KALI MIST 2G
38,18-02-2020 11:25:22,Tbilisi,5JG6,BenderMan,Ketamine 2 g,True,1,нет,Тбилиси,2 гр,0.0179,11396,4412,395,180,,,,,,,,,,Ketamine 2 g
39,18-02-2020 11:25:22,Tbilisi,EIH4,San4oPan4o,MDMA from Europe!!! 2g BTC SALE 5%(ПОДЪЕЗД!!!),,3,нет,Тбилиси,2 гр,0.0169,11079,4289,384,175,,True,,,,,,,,MDMA from Europe!!! 2g BTC SALE 5%(POD'EZD!!!)
40,18-02-2020 11:25:22,Tbilisi,72B,CHINATOWN,NZT-52 mind storm limited 2г мука,True,8,нет,Тбилиси,2 гр,0.0198,13928,5392,483,220,,,,,,,,,,NZT-52 mind storm limited 2g muka
41,18-02-2020 11:25:22,Tbilisi,UJP9,420Inc,Pineapple Express 2G pressed buds only (hydro),True,2,нет,Тбилиси,2 гр,0.0082,5381,2083,187,85,,,,,,,,,,Pineapple Express 2G pressed buds only (hydro)
42,18-02-2020 11:25:22,Tbilisi,91Z98,Avocado,VHQ BEST Cocaine 2g.,True,2,нет,Тбилиси,2 гр,0.035,24690,9559,856,390,,,,,,,,,,VHQ BEST Cocaine 2g.
43,18-02-2020 11:25:22,Tbilisi,5LZ,ExtraShop,Кокаин HQ 2г.,True,4,нет,Тбилиси,2 гр,0.0359,23994,9289,832,379,,,,,,,,,,Kokain HQ 2g.
44,18-02-2020 11:25:22,Tbilisi,5J3H,coketbs,Кокаин КОЛУМБИА 2g,,3,нет,Тбилиси,2 гр,0.0345,22095,8554,766,349,,,,True,,,,,,Kokain KOLUMBIA 2g
45,18-02-2020 11:25:22,Tbilisi,LYHBG,Playboy,3 Ecstasy >TEKASHI 69< !!! L I M I T E D !!!,True,1,нет,Тбилиси,3 гр,0.0109,6901,2672,239,109,,,,,,,,,,3 Ecstasy >TEKASHI 69< !!! L I M I T E D !!!
46,18-02-2020 11:25:22,Tbilisi,18FB,Mr.Green Tbilis,3 G Hybrid Marijuana Buds За BТС 10% СКИДКА,True,4,нет,Тбилиси,3 гр,0.0112,7914,3064,274,125,,,,,,,,,,3 G Hybrid Marijuana Buds Za BTS 10% SKIDKA
47,18-02-2020 11:25:22,Tbilisi,OX85,amnesia420,3g AFGHANI Indica THC 18% / BTC -10% sale,True,2,нет,Тбилиси,3 гр,0.0099,6964,2696,241,110,,,,,,,,,,3g AFGHANI Indica THC 18% / BTC -10% sale
48,18-02-2020 11:25:22,Tbilisi,03F3,geoshop,3gr bubble hash thc 25% гашиш вишего качество HQ,True,1,нет,Тбилиси,3 гр,0.0242,15511,6005,538,245,,,,,,,,,,3gr bubble hash thc 25% gashish vishego kachestvo HQ
49,18-02-2020 11:25:22,Tbilisi,NVOG,ProperMgzn,3x Extasy Duracell 223mg MDMA,True,2,нет,Тбилиси,3 гр,0.0105,6647,2574,230,105,,,,,,,,,,3x Extasy Duracell 223mg MDMA
50,18-02-2020 11:25:22,Tbilisi,72B,CHINATOWN,NZT-52 mind storm limited 3г мука,True,1,нет,Тбилиси,3 гр,0.0278,19626,7598,680,310,,,,,,,,,,NZT-52 mind storm limited 3g muka
51,18-02-2020 11:25:22,Tbilisi,LYHBG,Playboy,!!!NEW!!! 5G Critical KusH !!!NEW!!!,True,2,нет,Тбилиси,5 гр,0.0159,10066,3897,349,159,,,,,,,,,,!!!NEW!!! 5G Critical KusH !!!NEW!!!
52,18-02-2020 11:25:22,Tbilisi,LYHBG,Playboy,!!!NEW!!! 5G Jack Herer !!!NEW!!!,True,4,нет,Тбилиси,5 гр,0.0155,9813,3799,340,155,,,,,,,,,,!!!NEW!!! 5G Jack Herer !!!NEW!!!
53,18-02-2020 11:25:22,Tbilisi,NVOG,ProperMgzn,5x Extasy Duracell 223mg MDMA.,True,4,нет,Тбилиси,5 гр,0.0175,11079,4289,384,175,,,,,,,,,,5x Extasy Duracell 223mg MDMA.
54,18-02-2020 11:25:22,Tbilisi,5LZ,ExtraShop,5шт Ecstazy 280мг MDMA (Gray Duracell),True,5,нет,Тбилиси,5 гр,0.0147,9496,3677,329,150,,,,,,,,,,5sht Ecstazy 280mg MDMA (Gray Duracell)
55,18-02-2020 11:25:22,Tbilisi,LYHBG,Playboy,NEW !!! 5G OG KusH !!! NEW,True,3,нет,Тбилиси,5 гр,0.0159,10066,3897,349,159,,,,,,,,,,NEW !!! 5G OG KusH !!! NEW
56,18-02-2020 11:25:22,Tbilisi,6UG,Good Enuff,Мощные жирные марки 25i nbome 5шт. Готовые клады в Грузии от производителя!,True,2,нет,Тбилиси,5 гр,0.0058,4115,1593,143,65,,,,,,,,,,Moschnye zhirnye marki 25i nbome 5sht. Gotovye klady v Gruzii ot proizvoditelja!
57,18-02-2020 11:25:22,Tbilisi,SM7B,SWEETWEED,гашиш евро 5г,True,2,нет,Тбилиси,5 гр,0.0199,13295,5147,461,210,,,,,,,,,,gashish evro 5g
58,18-02-2020 11:25:22,Tbilisi,SM7B,SWEETWEED,гашиш евро 10г,True,2,нет,Тбилиси,10 гр,0.0379,25323,9804,878,400,,,,,,,,,,gashish evro 10g
59,18-02-2020 11:25:22,Tbilisi,F8K,BestAcid,"марки 25i-nbome 2,5mg (10шт)",True,13,нет,Тбилиси,10 гр,0.0085,6014,2328,208,95,,,,,,,,,,"marki 25i-nbome 2,5mg (10sht)"
60,18-02-2020 11:25:22,Tbilisi,V8EPD,GREENWEED,шишки 11гр. (наркуш феминиз),True,2,нет,Тбилиси,11 гр,0.0099,6331,2451,219,100,,,,,,,,,,shishki 11gr. (narkush feminiz)
61,18-02-2020 11:25:22,Tbilisi,ITJ,seazon,weed leaves 13gr +,True,1,нет,Тбилиси,13 гр,0.0052,3672,1422,127,58,,,,,,,,,,weed leaves 13gr +
62,18-02-2020 11:25:22,Tbilisi,ITJ,seazon,georgian weed 15 gr salee !!!,True,1,нет,Тбилиси,15 гр,0.015,10573,4093,366,167,,,,,,,,,,georgian weed 15 gr salee !!!
63,18-02-2020 11:25:22,Tbilisi,SM7B,SWEETWEED,Гашиш Евро 20гр,True,1,нет,Тбилиси,20 гр,0.0737,49191,19044,1705,777,,,,,,,,,,Gashish Evro 20gr
64,18-02-2020 11:25:22,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.27 G (SALE),True,3,5,Тбилиси,0.27 гр,0.0227,14371,5564,498,227,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.27 G (SALE)
65,18-02-2020 11:25:22,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.35 G (SALE),True,3,5,Тбилиси,0.35 гр,0.0298,18929,7328,656,299,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.35 G (SALE)
66,18-02-2020 11:25:22,Tbilisi,NLKH,STARS,"H i B R i D 0.5г. Три вадном ----> amnezia , tutanhamon, jackherer )",True,нет,2,Тбилиси,0.5 гр,0.0044,2849,1103,99,45,,,,,,,,,,"H i B R i D 0.5g. Tri vadnom ----> amnezia , tutanhamon, jackherer )"
67,18-02-2020 11:25:58,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 1 G (SALE),True,нет,5,Тбилиси,1 гр,0.0599,37985,14706,1317,600,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 1 G (SALE)
68,18-02-2020 11:25:58,Tbilisi,03F3,geoshop,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,10,Тбилиси,4 гр,0.0395,25323,9804,878,400,,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
69,18-02-2020 11:25:58,Tbilisi,BB6E,WEEDSH0P,5 gr GORILLA GLUE марихуана BUDS saburtalo!! если платите с бтк скидка 1%,True,нет,8,Тбилиси,5 гр,0.0237,15194,5882,527,240,,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS saburtalo!! esli platite s btk skidka 1%
70,18-02-2020 11:25:58,Tbilisi,SF03,CRAZYFROG,5 gr Шишки “OG KUSH VHQ”,True,нет,10,Тбилиси,5 гр,0.0247,15827,6128,549,250,,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
71,18-02-2020 11:25:58,Tbilisi,7B8EQ,w1ld1nd1an,"5g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,9,Тбилиси,5 гр,0.1348,94963,36765,3292,1500,,,,,,,,,,"5g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
72,18-02-2020 11:25:58,Tbilisi,BB6E,WEEDSH0P,5gr Cream Cookies Auto марихуана BUDS saburtalo !! если платите с бтк скидка 10% !!,True,нет,2,Тбилиси,5 гр,0.0247,15827,6128,549,250,,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS saburtalo !! esli platite s btk skidka 10% !!
73,18-02-2020 11:25:58,Tbilisi,SF03,CRAZYFROG,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.0247,15827,6128,549,250,,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
74,18-02-2020 11:25:58,Tbilisi,SF03,CRAZYFROG,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,2,Тбилиси,5 гр,0.0197,12598,4877,437,199,,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
75,18-02-2020 11:25:58,Tbilisi,BB6E,WEEDSH0P,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,4,Тбилиси,5 гр,0.0247,15827,6128,549,250,,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
76,18-02-2020 11:25:58,Tbilisi,A3SS3,Parrots,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0197,13865,5368,481,219,,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
77,18-02-2020 11:25:58,Tbilisi,V4QM9,PotHero420,"Godfather OG - (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%) (предзаказ будет сделан очень оперативно)",True,нет,5,Тбилиси,5 гр,0.0188,13231,5123,459,209,,,,,,,,,,"Godfather OG - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%) (predzakaz budet sdelan ochen' operativno)"
78,18-02-2020 11:25:58,Tbilisi,V4QM9,PotHero420,"NEW! O.G. Kush - (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%)",True,нет,4,Тбилиси,5 гр,0.0188,13231,5123,459,209,,,,,,,,,,"NEW! O.G. Kush - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%)"
79,18-02-2020 11:25:58,Tbilisi,BB6E,WEEDSH0P,NORTHEN LIGHTS 5 gr марихуана SABURTALO! если платите с бтк скидка 10% !!,True,нет,10,Тбилиси,5 гр,0.0247,15827,6128,549,250,,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana SABURTALO! esli platite s btk skidka 10% !!
80,18-02-2020 11:25:58,Tbilisi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),True,нет,19,Тбилиси,5 гр,0.018,12662,4902,439,200,,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
81,18-02-2020 11:25:58,Tbilisi,6UG,Good Enuff,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.1987,140000,64421,4854,,,,,,,,,,,reagent 25i nbome. 5gr
82,18-02-2020 11:25:58,Tbilisi,6UG,Good Enuff,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.2695,189926,73530,6583,3000,,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
83,18-02-2020 11:25:58,Tbilisi,9VLN,AlienShop,💘✨5g. MDMA ✨💘,True,нет,1,Тбилиси,5 гр,0.0488,30958,11985,1073,489,,,,,,,,,,💘✨5g. MDMA ✨💘
84,18-02-2020 11:25:58,Tbilisi,03F3,geoshop,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.0812,52000,23928,1803,,,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
85,18-02-2020 11:25:58,Tbilisi,BB6E,WEEDSH0P,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.0394,25260,9779,876,399,,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
86,18-02-2020 11:25:58,Tbilisi,7B8EQ,w1ld1nd1an,"10g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,4,Тбилиси,10 гр,0.1797,126617,49020,4389,2000,,,,,,,,,,"10g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
87,18-02-2020 11:25:58,Tbilisi,SF03,CRAZYFROG,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.0791,50647,19608,1756,800,,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
88,18-02-2020 11:25:58,Tbilisi,V4QM9,PotHero420,"Godfather OG - (Only Buds, IMPORT) Шишки(всегда подъезд) 10G (BTC sale 10%) (предзаказ будет сделан очень оперативно)",True,нет,5,Тбилиси,10 гр,0.0358,25260,9779,876,399,,,,,,,,,,"Godfather OG - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 10G (BTC sale 10%) (predzakaz budet sdelan ochen' operativno)"
89,18-02-2020 11:25:58,Tbilisi,1HAB,atpablo,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2199,140861,54535,4883,2225,,,,,,,,,,Amfetamin [White] [Import] 10G
90,18-02-2020 11:25:58,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,1,Тбилиси,10 гр,0.0298,18929,7328,656,299,,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
91,18-02-2020 11:25:58,Tbilisi,NVOG,ProperMgzn,15x Extasy Duracell 223mg MDMA.,True,нет,10,Тбилиси,15 гр,0.0449,28489,11030,987,450,,,,,,,,,,15x Extasy Duracell 223mg MDMA.
92,18-02-2020 11:25:58,Tbilisi,7B8EQ,w1ld1nd1an,"20g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,8,Тбилиси,20 гр,0.2965,208918,80883,7242,3300,,,,,,,,,,"20g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
93,18-02-2020 11:25:58,Tbilisi,ABOAB,ProGrow,25G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,25 гр,0.0664,44316,17157,1536,700,,,,,,,,,,25G -- HYBRID-> Skidka 5% za BTC
94,18-02-2020 11:25:58,Tbilisi,RGIUB,SaintJoint,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1078,75970,29412,2633,1200,,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
95,18-02-2020 11:25:58,Tbilisi,ABOAB,ProGrow,50G -- HYBRID-> Скидка 5% за BTC,True,нет,1,Тбилиси,50 гр,0.0947,63245,24485,2192,999,,,,,,,,,,50G -- HYBRID-> Skidka 5% za BTC
96,18-02-2020 11:25:58,Tbilisi,9VVG,ToWeedShop,Hybrid Skunk! 50 gr,True,нет,2,Тбилиси,50 гр,0.0939,60143,23285,2085,950,,,,,,,,,,Hybrid Skunk! 50 gr
97,18-02-2020 11:25:58,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.1976,126617,49020,4389,2000,,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
98,18-02-2020 11:25:58,Tbilisi,9VVG,ToWeedShop,Hybrid Skunk! 100 gr,True,нет,1,Тбилиси,100 гр,0.1779,113955,44118,3950,1800,,,,,,,,,,Hybrid Skunk! 100 gr
99,18-02-2020 11:26:26,Tbilisi,1HAB,atpablo,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.2473,158271,61275,5486,2500,,,,,,,,,,Marihuana [Shishki] [Gali] 100G
100,18-02-2020 11:26:26,Tbilisi,F8K,BestAcid,"марки 25i-nbome 2,5mg (100шт)",True,нет,2,Тбилиси,100 гр,0.0387,27223,10539,944,430,,,,,,,,,,"marki 25i-nbome 2,5mg (100sht)"
101,18-02-2020 11:26:26,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.4551,291219,112746,10094,4600,,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
102,18-02-2020 11:26:26,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,0.742,474814,183825,16458,7500,,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
103,18-02-2020 11:26:26,Tbilisi,6UG,Good Enuff,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,0.841,538122,208335,18652,8500,,,,,,,,,,10000sht marki 25i-nbome. predoplata
104,18-02-2020 11:26:26,Tbilisi,NE1F8,Jakfresko,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.018,12662,4902,439,200,,,,,,,,,,KURYER..500RUB.+BONUS
105,18-02-2020 11:26:26,Tbilisi,3TGJ9,Elegant,Требуется Курьер,True,1,нет,Тбилиси,1 гр,0.018,12662,4902,439,200,,,,,,,,,,Trebuetsja Kur'er
106,18-02-2020 11:26:26,Tbilisi,SF03,CRAZYFROG,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.0198,12662,4902,439,200,,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
