,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Old Tbilisi (Старый город),€,Saburtalo,Дигоми,Didube,Авлобари,Батуми,Центр,Кутаиси,desc_en
105,12-03-2020 08:36:03,Batumi,Z9UT,Rainbow,Super Critical HIGHEST QUALITY 5G,,1,нет,Батуми,5 гр,0.0303,17868,6625,579,250,,,,,,,,True,,Super Critical HIGHEST QUALITY 5G
106,12-03-2020 08:36:03,Batumi,9VVG,ToWeedShop,Skunk! 50 gr.,,1,нет,Батуми,50 гр,0.1816,107208,39750,3471,1500,,,,,,,True,,,Skunk! 50 gr.
107,12-03-2020 08:36:03,Batumi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - BATUMI - 0.27 G,,2,4,Батуми,0.27 гр,0.033,19297,7155,625,270,,,,,,,True,,,Metadon - (KRISTAL) - VHQ - BATUMI - 0.27 G
108,12-03-2020 08:36:03,Batumi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),,нет,16,Батуми,5 гр,0.022,14294,5300,463,200,,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
109,12-03-2020 08:36:03,Batumi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.2446,142944,53000,4628,2000,,,,,,,True,,,SUBOXIN - HQ - 100 G.
110,12-03-2020 08:36:03,Batumi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,3,Батуми,150 гр,0.1835,107208,39750,3471,1500,,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
111,12-03-2020 08:36:03,Batumi,42AF,Leningrad6,курьер в Батуми,,1,нет,Батуми,1 гр,0.0055,3574,1325,116,50,,,,,,,True,,,kur'er v Batumi
112,12-03-2020 08:36:03,Batumi,XHR,420Factory,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0275,17868,6625,579,250,,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
113,12-03-2020 08:36:03,Batumi,A3I9,Joookerrr,Работа на марки (курьер),,1,нет,Батуми,10 гр,0.0165,10721,3975,347,150,,,,,,,True,,,Rabota na marki (kur'er)
114,12-03-2020 08:36:03,Batumi,F8K,BestAcid,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0275,17868,6625,579,250,,,,,,,True,,,Ischu kur'era v Gruzii!
115,12-03-2020 08:36:03,Batumi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.8329,1072080,397500,34712,15000,,,,,,,True,,,Vakansija optovogo kur'era na mef
116,12-03-2020 08:36:03,Batumi,6UG,Good Enuff,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0605,35736,13250,1157,500,,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
117,12-03-2020 08:37:13,Kutaisi,A3I9,Joookerrr,Работа на марки (курьер),,1,нет,Кутаиси,10 гр,0.0165,10721,3975,347,150,,,,,,,,,True,Rabota na marki (kur'er)
