,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Old Tbilisi (Старый город),€,Didube,Авлобари,Батуми,Центр,Кутаиси,desc_en
18,11-03-2020 10:10:23,Tbilisi,5LZ,ExtraShop,Кокаин HQ 1г.,True,4,нет,Тбилиси,1 гр,0.0227,13612,4884,439,189,,,,,,,,,Kokain HQ 1g.
19,11-03-2020 10:10:23,Tbilisi,5J3H,coketbs,Кокаин КОЛУМБИА 1g,,2,нет,Тбилиси,1 гр,0.0217,12892,4625,415,179,,True,,,,,,,Kokain KOLUMBIA 1g
20,11-03-2020 10:10:23,Tbilisi,1IZXK,BadboysTbl,Метадон 1гр,True,1,нет,Тбилиси,1 гр,0.0991,64819,23256,2089,900,,,,,,,,,Metadon 1gr
21,11-03-2020 10:10:23,Tbilisi,9VLN,AlienShop,☃️❄1g. New COCAINE!!❄☃️,True,3,нет,Тбилиси,1 гр,0.022,12964,4651,418,180,,,,,,,,,☃️❄1g. New COCAINE!!❄☃️
22,11-03-2020 10:10:23,Tbilisi,0WE,Khachapuri,2 gr mdma (скидка в биткоин 5%),True,2,нет,Тбилиси,2 гр,0.0239,14735,5279,474,,,,180,,,,,,2 gr mdma (skidka v bitkoin 5%)
23,11-03-2020 10:10:23,Tbilisi,SF03,CRAZYFROG,2 gr Шишки “OG KUSH VHQ”,True,2,нет,Тбилиси,2 гр,0.0096,5690,2041,183,79,,,,,,,,,2 gr Shishki “OG KUSH VHQ”
24,11-03-2020 10:10:23,Tbilisi,ABOAB,ProGrow,2G ---> INDICA,,26,нет,Тбилиси,2 гр,0.0079,4825,1731,156,67,True,,,,,,,,2G ---> INDICA
25,11-03-2020 10:10:23,Tbilisi,LYHBG,Playboy,2gr. Columbian Cocaine !!!!!!!!MEGA SALE!*****MEGA SALE!!!!!!!!!!,True,3,нет,Тбилиси,2 гр,0.044,25927,9302,835,360,,,,,,,,,2gr. Columbian Cocaine !!!!!!!!MEGA SALE!*****MEGA SALE!!!!!!!!!!
26,11-03-2020 10:10:23,Tbilisi,A3I9,Joookerrr,Божественный эифорик!!! Марки нбоооом!!! 2 штуки,True,1,нет,Тбилиси,2 гр,0.0039,2521,904,81,35,,,,,,,,,Bozhestvennyj eiforik!!! Marki nboooom!!! 2 shtuki
27,11-03-2020 10:10:23,Tbilisi,5LZ,ExtraShop,Кокаин HQ 2г.,True,1,нет,Тбилиси,2 гр,0.044,27296,9793,880,379,,,,,,,,,Kokain HQ 2g.
28,11-03-2020 10:10:23,Tbilisi,9VLN,AlienShop,🍃🍃2g. New! Gorilla Glue Premium Hush🍃🍃,True,1,нет,Тбилиси,2 гр,0.0146,8570,3075,276,119,,,,,,,,,🍃🍃2g. New! Gorilla Glue Premium Hush🍃🍃
29,11-03-2020 10:10:23,Tbilisi,ABOAB,ProGrow,3G ---> INDICA,,21,нет,Тбилиси,3 гр,0.0102,6698,2403,216,93,True,,,,,,,,3G ---> INDICA
30,11-03-2020 10:10:23,Tbilisi,LYHBG,Playboy,!!!NEW!!! 5G Critical KusH !!!NEW!!!,True,4,нет,Тбилиси,5 гр,0.0194,11451,4109,369,159,,,,,,,,,!!!NEW!!! 5G Critical KusH !!!NEW!!!
31,11-03-2020 10:10:23,Tbilisi,LYHBG,Playboy,!!!NEW!!! 5G Jack Herer !!!NEW!!!,True,2,нет,Тбилиси,5 гр,0.019,11163,4005,360,155,,,,,,,,,!!!NEW!!! 5G Jack Herer !!!NEW!!!
32,11-03-2020 10:10:23,Tbilisi,C7LQ,Scandal,"5 Grm MDMA , Purity A +++",True,1,нет,Тбилиси,5 гр,0.0352,23047,8269,743,320,,,,,,,,,"5 Grm MDMA , Purity A +++"
33,11-03-2020 10:10:23,Tbilisi,0WE,Khachapuri,5 gr mdma (скидка в биткоин 5%),True,3,нет,Тбилиси,5 гр,0.0497,30697,10999,988,,,,375,,,,,,5 gr mdma (skidka v bitkoin 5%)
34,11-03-2020 10:10:45,Tbilisi,8B31,bobbyz,5gr georgian indica (hight quality),True,6,нет,Тбилиси,5 гр,0.0153,10011,3592,323,139,,True,,,,,,,5gr georgian indica (hight quality)
35,11-03-2020 10:10:45,Tbilisi,NVOG,ProperMgzn,5x Extasy Duracell 223mg MDMA.,True,1,нет,Тбилиси,5 гр,0.0214,12604,4522,406,175,,,,,,,,,5x Extasy Duracell 223mg MDMA.
36,11-03-2020 10:10:45,Tbilisi,5LZ,ExtraShop,5шт Ecstazy 280мг MDMA (Gray Duracell),True,4,нет,Тбилиси,5 гр,0.018,10803,3876,348,150,,,,,,,,,5sht Ecstazy 280mg MDMA (Gray Duracell)
37,11-03-2020 10:10:45,Tbilisi,P5MBO,ToppoT,10pc. LSD California sunshine 200ug.✨✨🍃🍃🍃🍃✨✨,,2,нет,Тбилиси,10 гр,0.0442,26288,9432,847,365,,,,True,,,,,10pc. LSD California sunshine 200ug.✨✨🍃🍃🍃🍃✨✨
38,11-03-2020 10:10:45,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 10шт. вес таблетки 450mg,True,1,нет,Тбилиси,10 гр,0.0323,19230,6899,620,267,,,,,,,,,Extasy GUCCI 10sht. ves tabletki 450mg
39,11-03-2020 10:10:45,Tbilisi,SM7B,SWEETWEED,гашиш евро 10г,True,2,нет,Тбилиси,10 гр,0.0465,28808,10336,928,400,,,,,,,,,gashish evro 10g
40,11-03-2020 10:10:45,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - TBILISI- 0.27 G,True,8,5,Тбилиси,0.27 гр,0.033,19446,6977,627,270,,,,,,,,,Metadon - (KRISTAL) - VHQ - TBILISI- 0.27 G
41,11-03-2020 10:10:45,Tbilisi,Y6FO,Opiate,Methadone HQ in city 0.35g,True,нет,3,Тбилиси,0.35 гр,0.0278,16565,5943,534,230,,,,,,,,,Methadone HQ in city 0.35g
42,11-03-2020 10:10:45,Tbilisi,EIH4,San4oPan4o,Columbia Cocaine VHQ 2g BTC SALE 5%,True,нет,10,Тбилиси,2 гр,0.043,25855,9277,833,359,,,,,,,,,Columbia Cocaine VHQ 2g BTC SALE 5%
43,11-03-2020 10:10:45,Tbilisi,9VLN,AlienShop,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,True,нет,3,Тбилиси,3 гр,0.0721,42492,15246,1369,590,,,,,,,,,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄
44,11-03-2020 10:10:45,Tbilisi,03F3,geoshop,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,7,Тбилиси,4 гр,0.0484,28808,10336,928,400,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
45,11-03-2020 10:10:45,Tbilisi,JVZTQ,partyshop,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,нет,5,Тбилиси,5 гр,0.0666,39611,14212,1276,550,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
46,11-03-2020 10:10:45,Tbilisi,BB6E,WEEDSH0P,5 gr GORILLA GLUE марихуана BUDS saburtalo!! если платите с бтк скидка 1%,True,нет,8,Тбилиси,5 гр,0.0189,11235,4031,362,156,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS saburtalo!! esli platite s btk skidka 1%
47,11-03-2020 10:10:45,Tbilisi,SF03,CRAZYFROG,5 gr Шишки “OG KUSH VHQ”,True,нет,10,Тбилиси,5 гр,0.0241,14332,5142,462,199,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
48,11-03-2020 10:10:45,Tbilisi,BB6E,WEEDSH0P,5gr Cream Cookies Auto марихуана BUDS saburtalo !! если платите с бтк скидка 10% !!,True,нет,2,Тбилиси,5 гр,0.0194,11523,4134,371,160,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS saburtalo !! esli platite s btk skidka 10% !!
49,11-03-2020 10:10:45,Tbilisi,SF03,CRAZYFROG,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.0241,14332,5142,462,199,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
50,11-03-2020 10:10:45,Tbilisi,SF03,CRAZYFROG,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,2,Тбилиси,5 гр,0.0241,14332,5142,462,199,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
51,11-03-2020 10:10:45,Tbilisi,BB6E,WEEDSH0P,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,9,Тбилиси,5 гр,0.0176,10443,3747,337,145,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
52,11-03-2020 10:10:45,Tbilisi,A3SS3,Parrots,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0241,15773,5659,508,219,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
53,11-03-2020 10:10:45,Tbilisi,XH0NP,XX-PABLO-XX,MARIXYANA - 5 G. (SHISHKI) (SALE),True,нет,5,Тбилиси,5 гр,0.0245,14404,5168,464,200,,,,,,,,,MARIXYANA - 5 G. (SHISHKI) (SALE)
54,11-03-2020 10:10:45,Tbilisi,BB6E,WEEDSH0P,NORTHEN LIGHTS 5 gr марихуана SABURTALO! если платите с бтк скидка 10% !!,True,нет,10,Тбилиси,5 гр,0.0182,10803,3876,348,150,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana SABURTALO! esli platite s btk skidka 10% !!
55,11-03-2020 10:10:45,Tbilisi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),True,нет,15,Тбилиси,5 гр,0.022,14404,5168,464,200,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
56,11-03-2020 10:10:45,Tbilisi,6UG,Good Enuff,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.2903,190000,87429,6120,,,,,,,,,,reagent 25i nbome. 5gr
57,11-03-2020 10:10:45,Tbilisi,6UG,Good Enuff,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.3301,216062,77520,6962,3000,,True,,,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
58,11-03-2020 10:10:45,Tbilisi,9VLN,AlienShop,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,True,нет,3,Тбилиси,5 гр,0.105,61866,22197,1994,859,,,,,,,,,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄
59,11-03-2020 10:10:45,Tbilisi,9VLN,AlienShop,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,нет,3,Тбилиси,5 гр,0.0226,13324,4780,429,185,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
60,11-03-2020 10:10:45,Tbilisi,9VLN,AlienShop,💘✨5g. MDMA ✨💘,True,нет,5,Тбилиси,5 гр,0.0598,35218,12636,1135,489,,,,,,,,,💘✨5g. MDMA ✨💘
61,11-03-2020 10:10:45,Tbilisi,9VLN,AlienShop,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩,True,нет,5,Тбилиси,5 гр,0.0402,23695,8501,764,329,,,,,,,,,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩
62,11-03-2020 10:10:45,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,True,нет,2,Тбилиси,5 гр,0.022,12964,4651,418,180,,,,,,,,,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️
63,11-03-2020 10:10:45,Tbilisi,03F3,geoshop,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.1089,64819,23256,2089,900,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
64,11-03-2020 10:10:45,Tbilisi,JVZTQ,partyshop,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,5,Тбилиси,10 гр,0.0847,50415,18088,1625,700,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
65,11-03-2020 10:10:45,Tbilisi,BB6E,WEEDSH0P,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.0483,28736,10310,926,399,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
66,11-03-2020 10:10:45,Tbilisi,NVOG,ProperMgzn,10x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,10 гр,0.0428,25207,9044,812,350,,,,,,,,,10x Extasy Duracell 223mg MDMA.
67,11-03-2020 10:11:55,Tbilisi,SF03,CRAZYFROG,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.0969,57617,20672,1857,800,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
68,11-03-2020 10:11:55,Tbilisi,1HAB,atpablo,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2694,160246,57494,5164,2225,,,,,,,,,Amfetamin [White] [Import] 10G
69,11-03-2020 10:11:55,Tbilisi,9VLN,AlienShop,☃️❄NEW 10g.COCAINE❄☃️,True,нет,9,Тбилиси,10 гр,0.1772,104358,37442,3363,1449,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
70,11-03-2020 10:11:55,Tbilisi,9VLN,AlienShop,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,True,нет,10,Тбилиси,10 гр,0.0451,26576,9535,856,369,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
71,11-03-2020 10:11:55,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,4,Тбилиси,10 гр,0.0366,21534,7726,694,299,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
72,11-03-2020 10:11:55,Tbilisi,9VLN,AlienShop,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,9,Тбилиси,20 гр,0.0732,43140,15478,1390,599,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
73,11-03-2020 10:11:55,Tbilisi,ABOAB,ProGrow,25G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,25 гр,0.0813,50415,18088,1625,700,,,,,,,,,25G -- HYBRID-> Skidka 5% za BTC
74,11-03-2020 10:11:55,Tbilisi,RGIUB,SaintJoint,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1321,86425,31008,2785,1200,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
75,11-03-2020 10:11:55,Tbilisi,ABOAB,ProGrow,50G -- HYBRID-> Скидка 5% за BTC,True,нет,1,Тбилиси,50 гр,0.1161,71949,25814,2318,999,,,,,,,,,50G -- HYBRID-> Skidka 5% za BTC
76,11-03-2020 10:11:55,Tbilisi,Z5UFK,Vein,Hashish Ice-o-lator 50g,True,нет,1,Тбилиси,50 гр,0.2542,151244,54264,4874,2100,,,,,,,,,Hashish Ice-o-lator 50g
77,11-03-2020 10:11:55,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.2421,144042,51680,4642,2000,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
78,11-03-2020 10:11:55,Tbilisi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,True,нет,1,Тбилиси,100 гр,0.2446,144042,51680,4642,2000,,,,,,,,,SUBOXIN - HQ - 100 G.
79,11-03-2020 10:11:55,Tbilisi,1HAB,atpablo,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.3027,180052,64600,5802,2500,,,,,,,,,Marihuana [Shishki] [Gali] 100G
80,11-03-2020 10:11:55,Tbilisi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,True,нет,1,Тбилиси,150 гр,0.1834,108031,38760,3481,1500,,,,,,,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
81,11-03-2020 10:11:55,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.5569,331296,118864,10676,4600,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
82,11-03-2020 10:11:55,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,0.908,540156,193800,17406,7500,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
83,11-03-2020 10:11:55,Tbilisi,6UG,Good Enuff,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,1.0291,612177,219640,19727,8500,,,,,,,,,10000sht marki 25i-nbome. predoplata
84,11-03-2020 10:11:55,Tbilisi,NE1F8,Jakfresko,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.022,14404,5168,464,200,,,,,,,,,KURYER..500RUB.+BONUS
85,11-03-2020 10:11:55,Tbilisi,A3I9,Joookerrr,Работа на марки (курьер),True,1,нет,Тбилиси,10 гр,0.0165,10803,3876,348,150,,,,,,,,,Rabota na marki (kur'er)
86,11-03-2020 10:11:55,Tbilisi,SF03,CRAZYFROG,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.0242,14404,5168,464,200,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
87,11-03-2020 10:11:55,Tbilisi,7R3WM,RastaShop,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0303,18005,6460,580,250,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
88,11-03-2020 10:11:55,Tbilisi,A08BZ,Subway,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.8325,1080312,387600,34812,15000,,,,,,,,,Vakansija optovogo kur'era na mef
89,11-03-2020 10:13:23,Batumi,72B,CHINATOWN,NZT-52 limited 1 г мука,,18,нет,Батуми,1 гр,0.022,14404,5168,464,200,,,,,,True,,,NZT-52 limited 1 g muka
90,11-03-2020 10:13:23,Batumi,CL7K,go420times,ORANGE PUNCH [1g],,3,нет,Батуми,1 гр,0.0073,4321,1550,139,60,,,,,,True,,,ORANGE PUNCH [1g]
91,11-03-2020 10:13:23,Batumi,XHR,420Factory,Power Africa 1g,,4,нет,Батуми,1 гр,0.0055,3601,1292,116,50,,,,,,True,,,Power Africa 1g
92,11-03-2020 10:13:23,Batumi,72B,CHINATOWN,NZT-52 limited 2г мука,,11,нет,Батуми,2 гр,0.0396,25927,9302,835,360,,,,,,True,,,NZT-52 limited 2g muka
93,11-03-2020 10:13:23,Batumi,XHR,420Factory,Power Africa 2.5 g,,2,нет,Батуми,2.5 гр,0.0116,7562,2713,244,105,,,,,,True,,,Power Africa 2.5 g
94,11-03-2020 10:13:23,Batumi,Z9UT,Rainbow,Super Critical HIGHEST QUALITY 5G,,1,нет,Батуми,5 гр,0.0303,18005,6460,580,250,,,,,,,True,,Super Critical HIGHEST QUALITY 5G
95,11-03-2020 10:13:23,Batumi,9VVG,ToWeedShop,Skunk! 50 gr.,,1,нет,Батуми,50 гр,0.1816,108031,38760,3481,1500,,,,,,True,,,Skunk! 50 gr.
96,11-03-2020 10:13:23,Batumi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - BATUMI - 0.27 G,,4,4,Батуми,0.27 гр,0.033,19446,6977,627,270,,,,,,True,,,Metadon - (KRISTAL) - VHQ - BATUMI - 0.27 G
97,11-03-2020 10:13:23,Batumi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),,2,16,Батуми,5 гр,0.022,14404,5168,464,200,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
98,11-03-2020 10:13:23,Batumi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.2446,144042,51680,4642,2000,,,,,,True,,,SUBOXIN - HQ - 100 G.
99,11-03-2020 10:13:23,Batumi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,3,Батуми,150 гр,0.1834,108031,38760,3481,1500,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
100,11-03-2020 10:13:23,Batumi,42AF,Leningrad6,курьер в Батуми,,1,нет,Батуми,1 гр,0.0055,3601,1292,116,50,,,,,,True,,,kur'er v Batumi
101,11-03-2020 10:13:23,Batumi,XHR,420Factory,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0275,18005,6460,580,250,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
102,11-03-2020 10:13:23,Batumi,A3I9,Joookerrr,Работа на марки (курьер),,1,нет,Батуми,10 гр,0.0165,10803,3876,348,150,,,,,,True,,,Rabota na marki (kur'er)
103,11-03-2020 10:13:23,Batumi,F8K,BestAcid,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0275,18005,6460,580,250,,,,,,True,,,Ischu kur'era v Gruzii!
104,11-03-2020 10:13:23,Batumi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.8325,1080312,387600,34812,15000,,,,,,True,,,Vakansija optovogo kur'era na mef
105,11-03-2020 10:13:23,Batumi,6UG,Good Enuff,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0605,36010,12920,1160,500,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
106,11-03-2020 10:14:43,Kutaisi,A3I9,Joookerrr,Работа на марки (курьер),,1,нет,Кутаиси,10 гр,0.0165,10803,3876,348,150,,,,,,,,True,Rabota na marki (kur'er)
