,time_stamp,region,sell_code,sell_name,description,Saburtalo,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Тбилиси,Gldani,Дигоми,€,Didube,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
34,18-03-2020 22:26:16,Tbilisi,0WE,Khachapuri,5 gr mdma (скидка в биткоин 5%),,2,нет,Тбилиси,5 гр,0.0552,27164,9888,843,,True,,,320,,,,,,,5 gr mdma (skidka v bitkoin 5%)
35,18-03-2020 22:26:16,Tbilisi,NVOG,ProperMgzn,5x Extasy Duracell 223mg MDMA.,,7,нет,Тбилиси,5 гр,0.0289,13512,4953,414,175,True,,,,,,,,,,5x Extasy Duracell 223mg MDMA.
36,18-03-2020 22:26:16,Tbilisi,EIH4,San4oPan4o,Columbia Cocaine VHQ 5g BTC SALE 5%!!,,3,нет,Тбилиси,5 гр,0.1286,60767,22272,1863,787,,,True,,,,,,,,Columbia Cocaine VHQ 5g BTC SALE 5%!!
37,18-03-2020 22:26:16,Tbilisi,6UG,Good Enuff,Мощные жирные марки 25i nbome 5шт. Готовые клады в Грузии от производителя!,,10,нет,Тбилиси,5 гр,0.0097,5019,1840,154,65,True,,,,,,,,,,Moschnye zhirnye marki 25i nbome 5sht. Gotovye klady v Gruzii ot proizvoditelja!
38,18-03-2020 22:26:16,Tbilisi,EIH4,San4oPan4o,MDMA from Europe!!! 5g + (0.5g hash подарок !!!!) BTC SALE 5%!!,,4,нет,Тбилиси,5.5 гр,0.0531,25094,9198,769,325,,,True,,,,,,,,MDMA from Europe!!! 5g + (0.5g hash podarok !!!!) BTC SALE 5%!!
39,18-03-2020 22:26:16,Tbilisi,P5MBO,ToppoT,10pc. LSD California sunshine 200ug.✨✨🍃🍃🍃🍃✨✨,,2,нет,Тбилиси,10 гр,0.0596,28183,10330,864,365,,,,,True,,,,,,10pc. LSD California sunshine 200ug.✨✨🍃🍃🍃🍃✨✨
40,18-03-2020 22:26:16,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 10шт. вес таблетки 450mg,,1,нет,Тбилиси,10 гр,0.0436,20616,7556,632,267,True,,,,,,,,,,Extasy GUCCI 10sht. ves tabletki 450mg
41,18-03-2020 22:26:16,Tbilisi,6UG,Good Enuff,Мощные жирные марки 25i nbome 10шт. Готовые клады в Грузии от производителя!,,5,нет,Тбилиси,10 гр,0.0147,7644,2802,234,99,True,True,,,,,,,,,Moschnye zhirnye marki 25i nbome 10sht. Gotovye klady v Gruzii ot proizvoditelja!
42,18-03-2020 22:26:16,Tbilisi,SM7B,SWEETWEED,гашиш евро 10г,,2,нет,Тбилиси,10 гр,0.0627,30885,11320,947,400,True,,,,,,,,,,gashish evro 10g
43,18-03-2020 22:26:16,Tbilisi,EIH4,San4oPan4o,MDMA from Europe!!! 10g + (1g hash подарок !!!!) BTC SALE 5%!!,,1,нет,Тбилиси,11 гр,0.1037,49030,17971,1503,635,,,True,,,,,,,,MDMA from Europe!!! 10g + (1g hash podarok !!!!) BTC SALE 5%!!
44,18-03-2020 22:26:16,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.27 G (SALE),,10,10,Тбилиси,0.27 гр,0.0375,17527,6424,537,227,True,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.27 G (SALE)
45,18-03-2020 22:26:16,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.27 G - (SALE),,14,5,Тбилиси,0.27 гр,0.0375,17527,6424,537,227,True,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.27 G - (SALE)
46,18-03-2020 22:26:16,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 1.1 G (SALE),,2,3,Тбилиси,1.1 гр,0.1072,50189,18395,1539,650,True,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 1.1 G (SALE)
47,18-03-2020 22:26:16,Tbilisi,Y6FO,Opiate,Methadone HQ in city 1.4g,,нет,1,Тбилиси,1.4 гр,0.1144,54049,19810,1657,700,True,,,,,,,,,,Methadone HQ in city 1.4g
48,18-03-2020 22:26:16,Tbilisi,9VLN,AlienShop,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,,нет,3,Тбилиси,3 гр,0.0973,45556,16697,1397,590,True,,,,,,,,,,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄
49,18-03-2020 22:26:16,Tbilisi,03F3,geoshop,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,,нет,7,Тбилиси,4 гр,0.0653,30885,11320,947,400,True,,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
50,18-03-2020 22:26:16,Tbilisi,JVZTQ,partyshop,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,,нет,5,Тбилиси,5 гр,0.0899,42467,15565,1302,550,True,,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
51,18-03-2020 22:26:16,Tbilisi,BB6E,WEEDSH0P,5 gr GORILLA GLUE марихуана BUDS если платите с бтк скидка 1%,,нет,3,Тбилиси,5 гр,0.0255,12045,4415,369,156,True,,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS esli platite s btk skidka 1%
52,18-03-2020 22:26:16,Tbilisi,SF03,CRAZYFROG,5 gr Шишки “OG KUSH VHQ”,,нет,10,Тбилиси,5 гр,0.0325,15365,5632,471,199,True,,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
53,18-03-2020 22:26:16,Tbilisi,BB6E,WEEDSH0P,5gr Cream Cookies Auto марихуана BUDS если платите с бтк скидка 10% !!,,нет,1,Тбилиси,5 гр,0.0261,12354,4528,379,160,True,,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS esli platite s btk skidka 10% !!
54,18-03-2020 22:26:16,Tbilisi,SF03,CRAZYFROG,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",,нет,10,Тбилиси,5 гр,0.0325,15365,5632,471,199,True,,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
55,18-03-2020 22:26:16,Tbilisi,SF03,CRAZYFROG,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",,нет,1,Тбилиси,5 гр,0.0325,15365,5632,471,199,True,,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
56,18-03-2020 22:26:16,Tbilisi,BB6E,WEEDSH0P,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,,нет,8,Тбилиси,5 гр,0.0237,11196,4104,343,145,True,,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
57,18-03-2020 22:26:16,Tbilisi,A3SS3,Parrots,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",,нет,2,Тбилиси,5 гр,0.0325,16910,6198,518,219,True,,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
58,18-03-2020 22:26:16,Tbilisi,TDSHF,THC,Hybrid Gagarin. 5g.,,нет,3,Тбилиси,5 гр,0.0345,16987,6226,521,220,True,,,,,,,,,,Hybrid Gagarin. 5g.
59,18-03-2020 22:26:16,Tbilisi,XH0NP,XX-PABLO-XX,MARIXYANA - 5 G. (SHISHKI) (SALE),,нет,5,Тбилиси,5 гр,0.0495,23164,8490,710,300,True,,,,,,,,,,MARIXYANA - 5 G. (SHISHKI) (SALE)
60,18-03-2020 22:26:16,Tbilisi,BB6E,WEEDSH0P,NORTHEN LIGHTS 5 gr марихуана если платите с бтк скидка 10% !!,,нет,9,Тбилиси,5 гр,0.0245,11582,4245,355,150,True,,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana esli platite s btk skidka 10% !!
61,18-03-2020 22:26:16,Tbilisi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),,нет,15,Тбилиси,5 гр,0.0297,15443,5660,473,200,True,,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
62,18-03-2020 22:26:16,Tbilisi,6UG,Good Enuff,реагент 25i nbome. 5гр,,нет,2,Тбилиси,5 гр,0.3654,190000,87429,6063,,True,,,,,,,,,,reagent 25i nbome. 5gr
63,18-03-2020 22:26:16,Tbilisi,6UG,Good Enuff,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.4455,231639,84900,7102,3000,,,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
64,18-03-2020 22:26:16,Tbilisi,9VLN,AlienShop,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,,нет,3,Тбилиси,5 гр,0.1417,66326,24310,2034,859,True,,,,,,,,,,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄
65,18-03-2020 22:26:16,Tbilisi,9VLN,AlienShop,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,,нет,3,Тбилиси,5 гр,0.0305,14284,5236,438,185,True,,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
66,18-03-2020 22:27:40,Tbilisi,9VLN,AlienShop,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,,нет,3,Тбилиси,5 гр,0.0302,14284,5236,438,185,True,,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
67,18-03-2020 22:27:40,Tbilisi,9VLN,AlienShop,💘✨5g. MDMA ✨💘,,нет,5,Тбилиси,5 гр,0.0798,37757,13839,1158,489,True,,,,,,,,,,💘✨5g. MDMA ✨💘
68,18-03-2020 22:27:40,Tbilisi,9VLN,AlienShop,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩,,нет,5,Тбилиси,5 гр,0.0537,25403,9311,779,329,True,,,,,,,,,,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩
69,18-03-2020 22:27:40,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,,нет,9,Тбилиси,5 гр,0.0294,13898,5094,426,180,True,,,,,,,,,,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️
70,18-03-2020 22:27:40,Tbilisi,03F3,geoshop,10 gr mdma Кристаллы очен силни импорт с европи,,нет,1,Тбилиси,10 гр,0.1454,69492,25470,2131,900,True,,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
71,18-03-2020 22:27:40,Tbilisi,JVZTQ,partyshop,10 gr гашиш VHQ gorilla glue hash тгк 28 %,,нет,5,Тбилиси,10 гр,0.1131,54049,19810,1657,700,True,,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
72,18-03-2020 22:27:40,Tbilisi,BB6E,WEEDSH0P,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",,нет,8,Тбилиси,10 гр,0.0645,30808,11292,945,399,True,,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
73,18-03-2020 22:27:40,Tbilisi,NVOG,ProperMgzn,10x Extasy Duracell 223mg MDMA.,,нет,5,Тбилиси,10 гр,0.0571,27025,9905,829,350,True,,,,,,,,,,10x Extasy Duracell 223mg MDMA.
74,18-03-2020 22:27:40,Tbilisi,SF03,CRAZYFROG,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,,нет,5,Тбилиси,10 гр,0.1292,61770,22640,1894,800,True,,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
75,18-03-2020 22:27:40,Tbilisi,1HAB,atpablo,Амфетамин [White] [Import] 10G,,нет,1,Тбилиси,10 гр,0.3594,171799,62968,5267,2225,True,,,,,,,,,,Amfetamin [White] [Import] 10G
76,18-03-2020 22:27:40,Tbilisi,9VLN,AlienShop,☃️❄NEW 10g.COCAINE❄☃️,,нет,9,Тбилиси,10 гр,0.2364,111882,41007,3430,1449,True,,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
77,18-03-2020 22:27:40,Tbilisi,9VLN,AlienShop,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,,нет,10,Тбилиси,10 гр,0.0602,28492,10443,874,369,True,,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
78,18-03-2020 22:27:40,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,,нет,3,Тбилиси,10 гр,0.0488,23087,8462,708,299,True,,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
79,18-03-2020 22:27:40,Tbilisi,9VLN,AlienShop,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,,нет,9,Тбилиси,20 гр,0.0977,46251,16952,1418,599,True,,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
80,18-03-2020 22:27:40,Tbilisi,RGIUB,SaintJoint,50 gr 23% THC Amnesia Haze top quality,,нет,1,Тбилиси,50 гр,0.1762,92656,33960,2841,1200,True,,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
81,18-03-2020 22:27:40,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 100шт. вес таблетки 450mg,,нет,1,Тбилиси,100 гр,0.3231,154426,56600,4735,2000,True,,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
82,18-03-2020 22:27:40,Tbilisi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,,нет,1,Тбилиси,100 гр,0.3263,154426,56600,4735,2000,True,,,,,,,,,,SUBOXIN - HQ - 100 G.
83,18-03-2020 22:27:40,Tbilisi,1HAB,atpablo,Марихуана [Шишки] [Гали] 100G,,1,1,Тбилиси,100 гр,0.4038,193033,70750,5918,2500,True,,,,,,,,,,Marihuana [Shishki] [Gali] 100G
84,18-03-2020 22:27:40,Tbilisi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,1,Тбилиси,150 гр,0.2447,115820,42450,3551,1500,True,,,,,,,,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
85,18-03-2020 22:27:40,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 250шт. вес таблетки 450mg,,нет,1,Тбилиси,250 гр,0.743,355180,130180,10890,4600,True,,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
86,18-03-2020 22:27:40,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 500шт. вес таблетки 450mg,,нет,1,Тбилиси,500 гр,1.2115,579098,212250,17755,7500,True,,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
87,18-03-2020 22:27:40,Tbilisi,6UG,Good Enuff,10000шт марки 25i-nbome. предоплата,,нет,3,Тбилиси,10000 гр,1.373,656311,240550,20122,8500,True,,,,,,,,,,10000sht marki 25i-nbome. predoplata
88,18-03-2020 22:27:40,Tbilisi,NE1F8,Jakfresko,KURYER..500RUB.+BONUS,,1,нет,Тбилиси,1 гр,0.0294,15443,5660,473,200,True,,,,,,,,,,KURYER..500RUB.+BONUS
89,18-03-2020 22:27:40,Tbilisi,A3I9,Joookerrr,Работа на марки (курьер),,1,нет,Тбилиси,10 гр,0.022,11582,4245,355,150,True,,,,,,,,,,Rabota na marki (kur'er)
90,18-03-2020 22:27:40,Tbilisi,SF03,CRAZYFROG,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",,нет,2,Тбилиси,1 гр,0.0323,15443,5660,473,200,True,,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
91,18-03-2020 22:27:40,Tbilisi,7R3WM,RastaShop,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",,нет,1,Тбилиси,1 гр,0.0404,19303,7075,592,250,True,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
92,18-03-2020 22:27:40,Tbilisi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Тбилиси,400 гр,2.445,1158197,424500,35510,15000,True,,,,,,,,,,Vakansija optovogo kur'era na mef
93,18-03-2020 22:29:00,Batumi,72B,CHINATOWN,NZT-52 limited 1 г мука,,27,нет,Батуми,1 гр,0.0279,14670,5377,450,190,,,,,,,,True,,,NZT-52 limited 1 g muka
94,18-03-2020 22:29:00,Batumi,72B,CHINATOWN,NZT-52 limited 2г мука,,12,нет,Батуми,2 гр,0.0499,26252,9622,805,340,,,,,,,,True,,,NZT-52 limited 2g muka
95,18-03-2020 22:29:00,Batumi,Z9UT,Rainbow,Super Critical HIGHEST QUALITY 2G,,1,нет,Батуми,2 гр,0.0162,7721,2830,237,100,,,,,,,,,True,,Super Critical HIGHEST QUALITY 2G
96,18-03-2020 22:29:00,Batumi,CL7K,go420times,[100g] SPAIN HASH,,1,нет,Батуми,105 гр,0.3554,169869,62260,5208,2200,,,,,,,,True,,,[100g] SPAIN HASH
97,18-03-2020 22:29:00,Batumi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),,нет,15,Батуми,5 гр,0.0294,15443,5660,473,200,,,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
98,18-03-2020 22:29:00,Batumi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.3263,154426,56600,4735,2000,,,,,,,,True,,,SUBOXIN - HQ - 100 G.
99,18-03-2020 22:29:00,Batumi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,3,Батуми,150 гр,0.2447,115820,42450,3551,1500,,,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
100,18-03-2020 22:29:00,Batumi,42AF,Leningrad6,курьер в Батуми,,1,нет,Батуми,1 гр,0.0147,7721,2830,237,100,,,,,,,,True,,,kur'er v Batumi
101,18-03-2020 22:29:00,Batumi,XHR,420Factory,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0367,19303,7075,592,250,,,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
102,18-03-2020 22:29:00,Batumi,A3I9,Joookerrr,Работа на марки (курьер),,1,нет,Батуми,10 гр,0.022,11582,4245,355,150,,,,,,,,True,,,Rabota na marki (kur'er)
103,18-03-2020 22:29:00,Batumi,F8K,BestAcid,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0367,19303,7075,592,250,,,,,,,,True,,,Ischu kur'era v Gruzii!
