,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Дигоми,Vake,€,Saburtalo,Didube,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
20,06-03-2020 03:01:12,Tbilisi,Z9UT,Rainbow,Super Critical HIGHEST QUALITY 5G,,2,нет,Тбилиси,5 гр,0.026,16546,6205,559,250,,,,True,,,,,,,Super Critical HIGHEST QUALITY 5G
21,06-03-2020 03:01:12,Tbilisi,6UG,Good Enuff,Мощные жирные марки 25i nbome 5шт. Готовые клады в Грузии от производителя!,True,5,нет,Тбилиси,5 гр,0.0061,4302,1613,145,65,,,,,,,,,,,Moschnye zhirnye marki 25i nbome 5sht. Gotovye klady v Gruzii ot proizvoditelja!
22,06-03-2020 03:01:12,Tbilisi,P5MBO,ToppoT,10pc. LSD California sunshine 200ug.✨✨🍃🍃🍃🍃✨✨,,3,нет,Тбилиси,10 гр,0.038,24158,9059,816,365,,,,,True,,,,,,10pc. LSD California sunshine 200ug.✨✨🍃🍃🍃🍃✨✨
23,06-03-2020 03:01:12,Tbilisi,SM7B,SWEETWEED,гашиш евро 10г,True,2,нет,Тбилиси,10 гр,0.0399,26474,9928,894,400,,,,,,,,,,,gashish evro 10g
24,06-03-2020 03:01:12,Tbilisi,SM7B,SWEETWEED,Гашиш Евро 20гр,True,1,нет,Тбилиси,20 гр,0.0775,51426,19285,1737,777,,,,,,,,,,,Gashish Evro 20gr
25,06-03-2020 03:01:12,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.27 G,True,нет,5,Тбилиси,0.27 гр,0.0284,17870,6701,604,270,,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.27 G
26,06-03-2020 03:01:12,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 1.1 G (SALE),True,нет,5,Тбилиси,1.1 гр,0.0683,43021,16133,1453,650,,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 1.1 G (SALE)
27,06-03-2020 03:01:12,Tbilisi,EIH4,San4oPan4o,Columbia Cocaine VHQ 3.0g BTC SALE 5% SALE!!! SALE!!! (Место на ваш выбор!!!),True,нет,1,Тбилиси,3 гр,0.0546,34747,13031,1174,525,,,,,,,,,,,Columbia Cocaine VHQ 3.0g BTC SALE 5% SALE!!! SALE!!! (Mesto na vash vybor!!!)
28,06-03-2020 03:01:12,Tbilisi,9VLN,AlienShop,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,True,нет,4,Тбилиси,3 гр,0.062,39049,14644,1319,590,,,,,,,,,,,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄
29,06-03-2020 03:01:12,Tbilisi,9VLN,AlienShop,🍃💩💩3g. New! Gorilla Glue Premium Hush💩💩🍃,True,нет,1,Тбилиси,3 гр,0.0179,12509,4691,423,189,,,,,,,,,,,🍃💩💩3g. New! Gorilla Glue Premium Hush💩💩🍃
30,06-03-2020 03:01:12,Tbilisi,03F3,geoshop,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,7,Тбилиси,4 гр,0.0416,26474,9928,894,400,,,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
31,06-03-2020 03:01:12,Tbilisi,JVZTQ,partyshop,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,нет,4,Тбилиси,5 гр,0.0572,36402,13651,1230,550,,,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
32,06-03-2020 03:01:12,Tbilisi,BB6E,WEEDSH0P,5 gr GORILLA GLUE марихуана BUDS saburtalo!! если платите с бтк скидка 1%,True,нет,8,Тбилиси,5 гр,0.0198,12575,4716,425,190,,,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS saburtalo!! esli platite s btk skidka 1%
33,06-03-2020 03:01:12,Tbilisi,SF03,CRAZYFROG,5 gr Шишки “OG KUSH VHQ”,True,нет,10,Тбилиси,5 гр,0.0207,13171,4939,445,199,,,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
34,06-03-2020 03:01:12,Tbilisi,BB6E,WEEDSH0P,5gr Cream Cookies Auto марихуана BUDS saburtalo !! если платите с бтк скидка 10% !!,True,нет,2,Тбилиси,5 гр,0.0208,13237,4964,447,200,,,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS saburtalo !! esli platite s btk skidka 10% !!
35,06-03-2020 03:01:48,Tbilisi,SF03,CRAZYFROG,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.0206,13171,4939,445,199,,,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
36,06-03-2020 03:01:48,Tbilisi,SF03,CRAZYFROG,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,2,Тбилиси,5 гр,0.0206,13171,4939,445,199,,,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
37,06-03-2020 03:01:48,Tbilisi,BB6E,WEEDSH0P,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,4,Тбилиси,5 гр,0.0197,12575,4716,425,190,,,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
38,06-03-2020 03:01:48,Tbilisi,A3SS3,Parrots,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0207,14495,5436,490,219,,,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
39,06-03-2020 03:01:48,Tbilisi,XH0NP,XX-PABLO-XX,MARIXYANA - 5 G. (SHISHKI) (SALE),True,нет,5,Тбилиси,5 гр,0.0314,19856,7446,671,300,,,,,,,,,,,MARIXYANA - 5 G. (SHISHKI) (SALE)
40,06-03-2020 03:01:48,Tbilisi,EIH4,San4oPan4o,MDMA from Europe!!! 5g BTC SALE 5%(Место на ваш выбор!!!),True,нет,2,Тбилиси,5 гр,0.041,26143,9804,883,395,,,,,,,,,,,MDMA from Europe!!! 5g BTC SALE 5%(Mesto na vash vybor!!!)
41,06-03-2020 03:01:48,Tbilisi,BB6E,WEEDSH0P,NORTHEN LIGHTS 5 gr марихуана SABURTALO! если платите с бтк скидка 10% !!,True,нет,10,Тбилиси,5 гр,0.0197,12575,4716,425,190,,,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana SABURTALO! esli platite s btk skidka 10% !!
42,06-03-2020 03:01:48,Tbilisi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),True,нет,16,Тбилиси,5 гр,0.0189,13237,4964,447,200,,,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
43,06-03-2020 03:01:48,Tbilisi,6UG,Good Enuff,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.2707,190000,87429,6413,,,,,,,,,,,,reagent 25i nbome. 5gr
44,06-03-2020 03:01:48,Tbilisi,6UG,Good Enuff,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.2829,198556,74460,6707,3000,,,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
45,06-03-2020 03:01:48,Tbilisi,9VLN,AlienShop,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,True,нет,3,Тбилиси,5 гр,0.09,56853,21320,1920,859,,,,,,,,,,,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄
46,06-03-2020 03:01:48,Tbilisi,9VLN,AlienShop,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,1,5,Тбилиси,5 гр,0.0194,12244,4592,414,185,,,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
47,06-03-2020 03:01:48,Tbilisi,9VLN,AlienShop,💘✨5g. MDMA ✨💘,True,нет,5,Тбилиси,5 гр,0.0512,32365,12137,1093,489,,,,,,,,,,,💘✨5g. MDMA ✨💘
48,06-03-2020 03:01:48,Tbilisi,9VLN,AlienShop,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩,True,нет,5,Тбилиси,5 гр,0.0345,21775,8166,736,329,,,,,,,,,,,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩
49,06-03-2020 03:01:48,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,True,нет,3,Тбилиси,5 гр,0.0189,11913,4468,402,180,,,,,,,,,,,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️
50,06-03-2020 03:01:48,Tbilisi,03F3,geoshop,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.0934,59567,22338,2012,900,,,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
51,06-03-2020 03:01:48,Tbilisi,JVZTQ,partyshop,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,5,Тбилиси,10 гр,0.0726,46330,17374,1565,700,,,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
52,06-03-2020 03:01:48,Tbilisi,BB6E,WEEDSH0P,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.0414,26408,9903,892,399,,,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
53,06-03-2020 03:01:48,Tbilisi,NVOG,ProperMgzn,10x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,10 гр,0.0367,23165,8687,783,350,,,,,,,,,,,10x Extasy Duracell 223mg MDMA.
54,06-03-2020 03:01:48,Tbilisi,SF03,CRAZYFROG,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.083,52948,19856,1789,800,,,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
55,06-03-2020 03:01:48,Tbilisi,1HAB,atpablo,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2308,147263,55225,4974,2225,,,,,,,,,,,Amfetamin [White] [Import] 10G
56,06-03-2020 03:01:48,Tbilisi,9VLN,AlienShop,☃️❄NEW 10g.COCAINE❄☃️,True,нет,10,Тбилиси,10 гр,0.1518,95903,35964,3240,1449,,,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
57,06-03-2020 03:01:48,Tbilisi,9VLN,AlienShop,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,True,нет,10,Тбилиси,10 гр,0.0387,24422,9159,825,369,,,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
58,06-03-2020 03:01:48,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,4,Тбилиси,10 гр,0.0313,19789,7421,668,299,,,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
59,06-03-2020 03:01:48,Tbilisi,NVOG,ProperMgzn,20x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,20 гр,0.0733,46330,17374,1565,700,,,,,,,,,,,20x Extasy Duracell 223mg MDMA.
60,06-03-2020 03:01:48,Tbilisi,9VLN,AlienShop,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,9,Тбилиси,20 гр,0.0628,39645,14867,1339,599,,,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
61,06-03-2020 03:01:48,Tbilisi,ABOAB,ProGrow,25G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,25 гр,0.0697,46330,17374,1565,700,,,,,,,,,,,25G -- HYBRID-> Skidka 5% za BTC
62,06-03-2020 03:01:48,Tbilisi,RGIUB,SaintJoint,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1132,79422,29784,2683,1200,,,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
63,06-03-2020 03:01:48,Tbilisi,ABOAB,ProGrow,50G -- HYBRID-> Скидка 5% за BTC,True,нет,1,Тбилиси,50 гр,0.0994,66119,24795,2233,999,,,,,,,,,,,50G -- HYBRID-> Skidka 5% za BTC
64,06-03-2020 03:01:48,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.2075,132371,49640,4471,2000,,,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
65,06-03-2020 03:01:48,Tbilisi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,True,нет,1,Тбилиси,100 гр,0.2095,132371,49640,4471,2000,,,,,,,,,,,SUBOXIN - HQ - 100 G.
66,06-03-2020 03:01:48,Tbilisi,1HAB,atpablo,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.2593,165464,62050,5589,2500,,,,,,,,,,,Marihuana [Shishki] [Gali] 100G
67,06-03-2020 03:01:48,Tbilisi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,True,нет,1,Тбилиси,150 гр,0.1572,99278,37230,3354,1500,,,,,,,,,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
68,06-03-2020 03:01:48,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.4772,304453,114172,10284,4600,,,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
69,06-03-2020 03:01:48,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,0.778,496391,186150,16768,7500,,,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
70,06-03-2020 03:02:42,Tbilisi,6UG,Good Enuff,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,0.884,562576,210970,19003,8500,,,,,,,,,,,10000sht marki 25i-nbome. predoplata
71,06-03-2020 03:02:42,Tbilisi,NE1F8,Jakfresko,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.0189,13237,4964,447,200,,,,,,,,,,,KURYER..500RUB.+BONUS
72,06-03-2020 03:02:42,Tbilisi,3TGJ9,Elegant,Требуется Курьер,True,1,нет,Тбилиси,1 гр,0.0189,13237,4964,447,200,,,,,,,,,,,Trebuetsja Kur'er
73,06-03-2020 03:02:42,Tbilisi,A3I9,Joookerrr,Работа на марки (курьер),True,1,нет,Тбилиси,10 гр,0.0142,9928,3723,335,150,,,,,,,,,,,Rabota na marki (kur'er)
74,06-03-2020 03:02:42,Tbilisi,SF03,CRAZYFROG,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.0208,13237,4964,447,200,,,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
75,06-03-2020 03:02:42,Tbilisi,7R3WM,RastaShop,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.026,16546,6205,559,250,,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
76,06-03-2020 03:02:42,Tbilisi,A08BZ,Subway,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.5742,992781,372300,33536,15000,,,,,,,,,,,Vakansija optovogo kur'era na mef
77,06-03-2020 03:03:38,Batumi,9VVG,ToWeedShop,Skunk! 50 gr.,,1,нет,Батуми,50 гр,0.156,99278,37230,3354,1500,,,,,,,,True,,,Skunk! 50 gr.
78,06-03-2020 03:03:38,Batumi,XH0NP,XX-PABLO-XX,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE ),,нет,5,Батуми,0.27 гр,0.0284,17870,6701,604,270,,,,,,,,True,,,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE )
79,06-03-2020 03:03:38,Batumi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),,нет,17,Батуми,5 гр,0.0189,13237,4964,447,200,,,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
80,06-03-2020 03:03:38,Batumi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.2101,132371,49640,4471,2000,,,,,,,,True,,,SUBOXIN - HQ - 100 G.
81,06-03-2020 03:03:38,Batumi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,3,Батуми,150 гр,0.1576,99278,37230,3354,1500,,,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
82,06-03-2020 03:03:38,Batumi,O9SXJ,Parnavaz,"Ищу курьера (кладчик, кладмен)",,1,нет,Батуми,1 гр,0.0105,6619,2482,224,100,,,,,,,,True,,,"Ischu kur'era (kladchik, kladmen)"
83,06-03-2020 03:03:38,Batumi,42AF,Leningrad6,курьер в Батуми,,1,нет,Батуми,1 гр,0.0047,3309,1241,112,50,,,,,,,,True,,,kur'er v Batumi
84,06-03-2020 03:03:38,Batumi,XHR,420Factory,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0236,16546,6205,559,250,,,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
85,06-03-2020 03:03:38,Batumi,A3I9,Joookerrr,Работа на марки (курьер),,1,нет,Батуми,10 гр,0.0142,9928,3723,335,150,,,,,,,,True,,,Rabota na marki (kur'er)
86,06-03-2020 03:03:38,Batumi,F8K,BestAcid,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0236,16546,6205,559,250,,,,,,,,True,,,Ischu kur'era v Gruzii!
87,06-03-2020 03:03:38,Batumi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.5742,992781,372300,33536,15000,,,,,,,,True,,,Vakansija optovogo kur'era na mef
88,06-03-2020 03:03:38,Batumi,6UG,Good Enuff,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.052,33093,12410,1118,500,,,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
89,06-03-2020 03:05:00,Kutaisi,O9SXJ,Parnavaz,"Шишки / Weed Afghan Kush, 3g",,1,3,Кутаиси,3 гр,0.0113,7148,2681,241,108,,,,,,,,,,True,"Shishki / Weed Afghan Kush, 3g"
90,06-03-2020 03:05:00,Kutaisi,O9SXJ,Parnavaz,"Ищу курьера (кладчик, кладмен)",,1,нет,Кутаиси,1 гр,0.0105,6619,2482,224,100,,,,,,,,,,True,"Ischu kur'era (kladchik, kladmen)"
91,06-03-2020 03:05:00,Kutaisi,A3I9,Joookerrr,Работа на марки (курьер),,1,нет,Кутаиси,10 гр,0.0142,9928,3723,335,150,,,,,,,,,,True,Rabota na marki (kur'er)
