,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Gldani,€,Дигоми,Didube,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
27,16-03-2020 10:12:44,Tbilisi,1IZXK,BadboysTbl,Метадон 1гр,True,1,нет,Тбилиси,1 гр,0.1445,65869,24201,2106,900,,,,,,,,,,,Metadon 1gr
28,16-03-2020 10:12:44,Tbilisi,6UG,Good Enuff,"Мощнейшие марки 25I nbome 1 шт. Готовые клады в Грузии, от производителя!",True,7,нет,Тбилиси,1 гр,0.0032,1464,538,47,20,,True,,,,,,,,,"Moschnejshie marki 25I nbome 1 sht. Gotovye klady v Gruzii, ot proizvoditelja!"
29,16-03-2020 10:12:44,Tbilisi,18FB,Mr.Green Tbilis,2 G Hybrid Marijuana Buds За BТС 10% СКИДКА,True,14,нет,Тбилиси,2 гр,0.0144,6587,2420,211,90,,,,,,,,,,,2 G Hybrid Marijuana Buds Za BTS 10% SKIDKA
30,16-03-2020 10:12:44,Tbilisi,LYHBG,Playboy,2gr. Columbian Cocaine !!!!!!!!MEGA SALE!*****MEGA SALE!!!!!!!!!!,True,5,нет,Тбилиси,2 гр,0.0642,26348,9680,842,360,,,,,,,,,,,2gr. Columbian Cocaine !!!!!!!!MEGA SALE!*****MEGA SALE!!!!!!!!!!
31,16-03-2020 10:12:44,Tbilisi,91Z98,Avocado,VHQ BEST Cocaine 2g.,True,1,нет,Тбилиси,2 гр,0.0626,28543,10487,913,390,,,,,,,,,,,VHQ BEST Cocaine 2g.
32,16-03-2020 10:12:44,Tbilisi,5LZ,ExtraShop,Кокаин HQ 2г.,True,1,нет,Тбилиси,2 гр,0.0642,27738,10191,887,379,,,,,,,,,,,Kokain HQ 2g.
33,16-03-2020 10:12:44,Tbilisi,0WE,Khachapuri,3 gr mdma (скидка в биткоин 5%),True,1,нет,Тбилиси,3 гр,0.0474,20465,7488,654,,,,250,,,,,,,,3 gr mdma (skidka v bitkoin 5%)
34,16-03-2020 10:13:33,Tbilisi,NVOG,ProperMgzn,3x Extasy Duracell 223mg MDMA,True,6,нет,Тбилиси,3 гр,0.0185,7685,2823,246,105,,,,,,,,,,,3x Extasy Duracell 223mg MDMA
35,16-03-2020 10:13:33,Tbilisi,C7LQ,Scandal,"5 Grm MDMA , Purity A +++",True,2,нет,Тбилиси,5 гр,0.0508,23420,8605,749,320,,,,,,,,,,,"5 Grm MDMA , Purity A +++"
36,16-03-2020 10:13:33,Tbilisi,BCF,Doitgod,5 Grm Mdma Pure Quality A +++,True,2,нет,Тбилиси,5 гр,0.0518,21956,8067,702,300,,,,,,,,,,,5 Grm Mdma Pure Quality A +++
37,16-03-2020 10:13:33,Tbilisi,0WE,Khachapuri,5 gr mdma (скидка в биткоин 5%),True,2,нет,Тбилиси,5 гр,0.0656,28651,10483,915,,,,350,,,,,,,,5 gr mdma (skidka v bitkoin 5%)
38,16-03-2020 10:13:33,Tbilisi,NVOG,ProperMgzn,5x Extasy Duracell 223mg MDMA.,True,7,нет,Тбилиси,5 гр,0.0308,12808,4706,410,175,,,,,,,,,,,5x Extasy Duracell 223mg MDMA.
39,16-03-2020 10:13:33,Tbilisi,EIH4,San4oPan4o,Columbia Cocaine VHQ 5g BTC SALE 5%!!,,3,нет,Тбилиси,5 гр,0.1373,57599,21162,1842,787,,,,True,,,,,,,Columbia Cocaine VHQ 5g BTC SALE 5%!!
40,16-03-2020 10:13:33,Tbilisi,5HOGC,NewHybrid,Hybrid Weed VHQ (5г) BТС 10% СКИДКА,True,3,нет,Тбилиси,5 гр,0.027,12442,4571,398,170,,,,,,,,,,,Hybrid Weed VHQ (5g) BTS 10% SKIDKA
41,16-03-2020 10:13:33,Tbilisi,6UG,Good Enuff,Мощные жирные марки 25i nbome 5шт. Готовые клады в Грузии от производителя!,True,3,нет,Тбилиси,5 гр,0.0103,4757,1748,152,65,,,,,,,,,,,Moschnye zhirnye marki 25i nbome 5sht. Gotovye klady v Gruzii ot proizvoditelja!
42,16-03-2020 10:13:33,Tbilisi,EIH4,San4oPan4o,MDMA from Europe!!! 5g + (0.5g hash подарок !!!!) BTC SALE 5%!!,,4,нет,Тбилиси,5.5 гр,0.0682,28909,10622,924,395,,,,True,,,,,,,MDMA from Europe!!! 5g + (0.5g hash podarok !!!!) BTC SALE 5%!!
43,16-03-2020 10:13:33,Tbilisi,P5MBO,ToppoT,10pc. LSD California sunshine 200ug.✨✨🍃🍃🍃🍃✨✨,,2,нет,Тбилиси,10 гр,0.0637,26714,9815,854,365,,,,,True,,,,,,10pc. LSD California sunshine 200ug.✨✨🍃🍃🍃🍃✨✨
44,16-03-2020 10:13:33,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 10шт. вес таблетки 450mg,True,2,нет,Тбилиси,10 гр,0.0466,19541,7180,625,267,,,,,,,,,,,Extasy GUCCI 10sht. ves tabletki 450mg
45,16-03-2020 10:13:33,Tbilisi,6UG,Good Enuff,Мощные жирные марки 25i nbome 10шт. Готовые клады в Грузии от производителя!,True,4,нет,Тбилиси,10 гр,0.0157,7246,2662,232,99,,True,,,,,,,,,Moschnye zhirnye marki 25i nbome 10sht. Gotovye klady v Gruzii ot proizvoditelja!
46,16-03-2020 10:13:33,Tbilisi,SM7B,SWEETWEED,гашиш евро 10г,True,2,нет,Тбилиси,10 гр,0.067,29275,10756,936,400,,,,,,,,,,,gashish evro 10g
47,16-03-2020 10:13:33,Tbilisi,EIH4,San4oPan4o,MDMA from Europe!!! 10g + (1g hash подарок !!!!) BTC SALE 5%!!,,2,нет,Тбилиси,11 гр,0.1387,58185,21378,1860,795,,,,True,,,,,,,MDMA from Europe!!! 10g + (1g hash podarok !!!!) BTC SALE 5%!!
48,16-03-2020 10:13:33,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - TBILISI- 0.27 G,True,15,5,Тбилиси,0.27 гр,0.0476,19761,7260,632,270,,,,,,,,,,,Metadon - (KRISTAL) - VHQ - TBILISI- 0.27 G
49,16-03-2020 10:13:33,Tbilisi,Y6FO,Opiate,Methadone HQ in city 0.35g,True,нет,3,Тбилиси,0.35 гр,0.0401,16833,6185,538,230,,,,,,,,,,,Methadone HQ in city 0.35g
50,16-03-2020 10:13:33,Tbilisi,Y6FO,Opiate,Methadone HQ in city 0.75g,True,нет,3,Тбилиси,0.75 гр,0.0646,27080,9949,866,370,,,,,,,,,,,Methadone HQ in city 0.75g
51,16-03-2020 10:13:33,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 1.1 G (SALE),True,1,3,Тбилиси,1.1 гр,0.1234,51232,18823,1638,700,,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 1.1 G (SALE)
52,16-03-2020 10:13:33,Tbilisi,Y6FO,Opiate,Methadone HQ in city 1.4g,True,нет,2,Тбилиси,1.4 гр,0.1222,51232,18823,1638,700,,,,,,,,,,,Methadone HQ in city 1.4g
53,16-03-2020 10:13:33,Tbilisi,9VLN,AlienShop,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,True,нет,3,Тбилиси,3 гр,0.104,43181,15865,1381,590,,,,,,,,,,,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄
54,16-03-2020 10:13:33,Tbilisi,03F3,geoshop,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,7,Тбилиси,4 гр,0.0698,29275,10756,936,400,,,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
55,16-03-2020 10:13:33,Tbilisi,JVZTQ,partyshop,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,нет,5,Тбилиси,5 гр,0.096,40254,14790,1287,550,,,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
56,16-03-2020 10:13:33,Tbilisi,BB6E,WEEDSH0P,5 gr GORILLA GLUE марихуана BUDS если платите с бтк скидка 1%,True,нет,6,Тбилиси,5 гр,0.0272,11417,4195,365,156,,,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS esli platite s btk skidka 1%
57,16-03-2020 10:13:33,Tbilisi,SF03,CRAZYFROG,5 gr Шишки “OG KUSH VHQ”,True,нет,10,Тбилиси,5 гр,0.0347,14564,5351,466,199,,,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
58,16-03-2020 10:13:33,Tbilisi,BB6E,WEEDSH0P,5gr Cream Cookies Auto марихуана BUDS если платите с бтк скидка 10% !!,True,нет,2,Тбилиси,5 гр,0.0279,11710,4302,374,160,,,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS esli platite s btk skidka 10% !!
59,16-03-2020 10:13:33,Tbilisi,SF03,CRAZYFROG,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.0347,14564,5351,466,199,,,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
60,16-03-2020 10:13:33,Tbilisi,SF03,CRAZYFROG,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,1,Тбилиси,5 гр,0.0347,14564,5351,466,199,,,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
61,16-03-2020 10:13:33,Tbilisi,BB6E,WEEDSH0P,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,9,Тбилиси,5 гр,0.0253,10612,3899,339,145,,,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
62,16-03-2020 10:13:33,Tbilisi,A3SS3,Parrots,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0347,16028,5889,513,219,,,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
63,16-03-2020 10:13:33,Tbilisi,XH0NP,XX-PABLO-XX,MARIXYANA - 5 G. (SHISHKI) (SALE),True,нет,5,Тбилиси,5 гр,0.0529,21956,8067,702,300,,,,,,,,,,,MARIXYANA - 5 G. (SHISHKI) (SALE)
64,16-03-2020 10:13:33,Tbilisi,BB6E,WEEDSH0P,NORTHEN LIGHTS 5 gr марихуана если платите с бтк скидка 10% !!,True,нет,9,Тбилиси,5 гр,0.0262,10978,4034,351,150,,,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana esli platite s btk skidka 10% !!
65,16-03-2020 10:13:33,Tbilisi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),True,нет,15,Тбилиси,5 гр,0.0317,14638,5378,468,200,,,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
66,16-03-2020 10:14:25,Tbilisi,6UG,Good Enuff,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.4167,190000,87429,6072,,,,,,,,,,,,reagent 25i nbome. 5gr
67,16-03-2020 10:14:25,Tbilisi,6UG,Good Enuff,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.4815,219565,80670,7021,3000,,,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
68,16-03-2020 10:14:25,Tbilisi,9VLN,AlienShop,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,True,нет,3,Тбилиси,5 гр,0.1532,62869,23099,2010,859,,,,,,,,,,,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄
69,16-03-2020 10:14:25,Tbilisi,9VLN,AlienShop,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,нет,3,Тбилиси,5 гр,0.033,13540,4975,433,185,,,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
70,16-03-2020 10:14:25,Tbilisi,9VLN,AlienShop,💘✨5g. MDMA ✨💘,True,нет,5,Тбилиси,5 гр,0.0872,35789,13149,1144,489,,,,,,,,,,,💘✨5g. MDMA ✨💘
71,16-03-2020 10:14:25,Tbilisi,9VLN,AlienShop,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩,True,нет,5,Тбилиси,5 гр,0.0587,24079,8847,770,329,,,,,,,,,,,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩
72,16-03-2020 10:14:25,Tbilisi,03F3,geoshop,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.1589,65869,24201,2106,900,,,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
73,16-03-2020 10:14:25,Tbilisi,JVZTQ,partyshop,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,5,Тбилиси,10 гр,0.1236,51232,18823,1638,700,,,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
74,16-03-2020 10:14:25,Tbilisi,BB6E,WEEDSH0P,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.0704,29202,10729,934,399,,,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
75,16-03-2020 10:14:25,Tbilisi,NVOG,ProperMgzn,10x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,10 гр,0.0624,25616,9412,819,350,,,,,,,,,,,10x Extasy Duracell 223mg MDMA.
76,16-03-2020 10:14:25,Tbilisi,SF03,CRAZYFROG,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.1412,58551,21512,1872,800,,,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
77,16-03-2020 10:14:25,Tbilisi,1HAB,atpablo,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.3928,162844,59830,5207,2225,,,,,,,,,,,Amfetamin [White] [Import] 10G
78,16-03-2020 10:14:25,Tbilisi,9VLN,AlienShop,☃️❄NEW 10g.COCAINE❄☃️,True,нет,9,Тбилиси,10 гр,0.2584,106050,38964,3391,1449,,,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
79,16-03-2020 10:14:25,Tbilisi,9VLN,AlienShop,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,True,нет,10,Тбилиси,10 гр,0.0658,27006,9922,864,369,,,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
80,16-03-2020 10:14:25,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,3,Тбилиси,10 гр,0.0533,21883,8040,700,299,,,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
81,16-03-2020 10:14:25,Tbilisi,9VLN,AlienShop,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,9,Тбилиси,20 гр,0.1068,43840,16107,1402,599,,,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
82,16-03-2020 10:14:25,Tbilisi,RGIUB,SaintJoint,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1926,87826,32268,2808,1200,,,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
83,16-03-2020 10:14:25,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.3531,146376,53780,4680,2000,,,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
84,16-03-2020 10:14:25,Tbilisi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,True,нет,1,Тбилиси,100 гр,0.3566,146376,53780,4680,2000,,,,,,,,,,,SUBOXIN - HQ - 100 G.
85,16-03-2020 10:14:25,Tbilisi,1HAB,atpablo,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.4414,182971,67225,5851,2500,,,,,,,,,,,Marihuana [Shishki] [Gali] 100G
86,16-03-2020 10:14:25,Tbilisi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,True,нет,1,Тбилиси,150 гр,0.2675,109782,40335,3510,1500,,,,,,,,,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
87,16-03-2020 10:14:25,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.8121,336666,123694,10765,4600,,,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
88,16-03-2020 10:14:25,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,1.3242,548912,201675,17552,7500,,,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
89,16-03-2020 10:14:25,Tbilisi,6UG,Good Enuff,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,1.5007,622100,228565,19892,8500,,,,,,,,,,,10000sht marki 25i-nbome. predoplata
90,16-03-2020 10:14:25,Tbilisi,NE1F8,Jakfresko,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.0321,14638,5378,468,200,,,,,,,,,,,KURYER..500RUB.+BONUS
91,16-03-2020 10:14:25,Tbilisi,A3I9,Joookerrr,Работа на марки (курьер),True,1,нет,Тбилиси,10 гр,0.0241,10978,4034,351,150,,,,,,,,,,,Rabota na marki (kur'er)
92,16-03-2020 10:14:25,Tbilisi,SF03,CRAZYFROG,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.0353,14638,5378,468,200,,,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
93,16-03-2020 10:14:25,Tbilisi,7R3WM,RastaShop,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0441,18297,6723,585,250,,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
94,16-03-2020 10:14:25,Tbilisi,A08BZ,Subway,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,2.6724,1097823,403350,35103,15000,,,,,,,,,,,Vakansija optovogo kur'era na mef
95,16-03-2020 10:16:18,Batumi,9VVG,ToWeedShop,Skunk! 50 gr.,,1,нет,Батуми,50 гр,0.2617,109782,40335,3510,1500,,,,,,,,True,,,Skunk! 50 gr.
96,16-03-2020 10:16:18,Batumi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),,нет,16,Батуми,5 гр,0.0317,14638,5378,468,200,,,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
97,16-03-2020 10:16:18,Batumi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.3524,146376,53780,4680,2000,,,,,,,,True,,,SUBOXIN - HQ - 100 G.
98,16-03-2020 10:16:18,Batumi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,3,Батуми,150 гр,0.2643,109782,40335,3510,1500,,,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
99,16-03-2020 10:16:18,Batumi,42AF,Leningrad6,курьер в Батуми,,1,нет,Батуми,1 гр,0.0159,7319,2689,234,100,,,,,,,,True,,,kur'er v Batumi
100,16-03-2020 10:16:18,Batumi,XHR,420Factory,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0397,18297,6723,585,250,,,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
101,16-03-2020 10:16:18,Batumi,A3I9,Joookerrr,Работа на марки (курьер),,1,нет,Батуми,10 гр,0.0238,10978,4034,351,150,,,,,,,,True,,,Rabota na marki (kur'er)
102,16-03-2020 10:16:18,Batumi,F8K,BestAcid,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0397,18297,6723,585,250,,,,,,,,True,,,Ischu kur'era v Gruzii!
103,16-03-2020 10:16:18,Batumi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,2.6408,1097823,403350,35103,15000,,,,,,,,True,,,Vakansija optovogo kur'era na mef
