,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Vake,€,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
26,08-02-2020 13:58:12,Tbilisi,EIH4,San4oPan4o,Columbia Cocaine VHQ 2.0g BTC SALE 5%,True,2,нет,Тбилиси,2 гр,0.0376,24437,9510,838,385,,,,,,,,,Columbia Cocaine VHQ 2.0g BTC SALE 5%
27,08-02-2020 13:58:12,Tbilisi,5JG6,BenderMan,Ketamine 2 g,True,1,нет,Тбилиси,2 гр,0.0181,11425,4446,392,180,,,,,,,,,Ketamine 2 g
28,08-02-2020 13:58:12,Tbilisi,72B,CHINATOWN,NZT-52 mind storm limited 2г мука,True,8,нет,Тбилиси,2 гр,0.0217,15233,5928,522,240,,,,,,,,,NZT-52 mind storm limited 2g muka
29,08-02-2020 13:58:12,Tbilisi,91Z98,Avocado,VHQ BEST Cocaine 2g.,True,3,нет,Тбилиси,2 гр,0.0353,24754,9633,849,390,,,,,,,,,VHQ BEST Cocaine 2g.
30,08-02-2020 13:58:12,Tbilisi,5LZ,ExtraShop,Кокаин HQ 2г.,True,6,нет,Тбилиси,2 гр,0.0362,24056,9361,825,379,,,,,,,,,Kokain HQ 2g.
31,08-02-2020 13:59:10,Tbilisi,5LZ,ExtraShop,Кокаин HQ 2г.,True,6,нет,Тбилиси,2 гр,0.0362,24056,9361,825,379,,,,,,,,,Kokain HQ 2g.
32,08-02-2020 13:59:10,Tbilisi,NLKH,STARS,C O C A i N E 2 g +0.2 g падарка. SALE SALE SALE !!! BiG SALE BTC -10 %%%%,True,5,нет,Тбилиси,2.2 гр,0.0362,25389,9880,870,400,,,,,,,,,C O C A i N E 2 g +0.2 g padarka. SALE SALE SALE !!! BiG SALE BTC -10 %%%%
33,08-02-2020 13:59:10,Tbilisi,C7LQ,Scandal,"3 Grm Mdma , Purity A +++",True,3,нет,Тбилиси,3 гр,0.0199,13964,5434,479,220,,,,,,,,,"3 Grm Mdma , Purity A +++"
34,08-02-2020 13:59:10,Tbilisi,72B,CHINATOWN,NZT-52 mind storm limited 3г мука,True,1,нет,Тбилиси,3 гр,0.0308,21580,8398,740,340,,,,,,,,,NZT-52 mind storm limited 3g muka
35,08-02-2020 13:59:10,Tbilisi,6ZR,Geogrowers,*new* Cocaine peru HQ 5 gr BTC -10 %,True,2,нет,Тбилиси,5 гр,0.0882,61830,24065,2119,,,,888,,,,,,*new* Cocaine peru HQ 5 gr BTC -10 %
36,08-02-2020 13:59:10,Tbilisi,5JG6,BenderMan,"LSD - 250 ug, 5 pieces",True,3,нет,Тбилиси,5 гр,0.0151,9521,3705,326,150,,,,,,,,,"LSD - 250 ug, 5 pieces"
37,08-02-2020 13:59:10,Tbilisi,SM7B,SWEETWEED,гашиш евро 5г,True,3,нет,Тбилиси,5 гр,0.0201,13329,5187,457,210,,,,,,,,,gashish evro 5g
38,08-02-2020 13:59:10,Tbilisi,5ZOKU,AGROHUUB,"10g. Шишки Amnesia Haze, Сатива",,1,нет,Тбилиси,10 гр,0.0398,25325,9855,868,399,True,,,,,,,,"10g. Shishki Amnesia Haze, Sativa"
39,08-02-2020 13:59:10,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 10шт. вес таблетки 450mg,True,1,нет,Тбилиси,10 гр,0.0266,16947,6595,581,267,,,,,,,,,Extasy GUCCI 10sht. ves tabletki 450mg
40,08-02-2020 13:59:10,Tbilisi,SM7B,SWEETWEED,гашиш евро 10г,True,2,нет,Тбилиси,10 гр,0.0383,25389,9880,870,400,,,,,,,,,gashish evro 10g
41,08-02-2020 13:59:10,Tbilisi,F8K,BestAcid,"марки 25i-nbome 2,5mg (10шт)",True,18,нет,Тбилиси,10 гр,0.0091,6347,2470,218,100,,,,,,,,,"marki 25i-nbome 2,5mg (10sht)"
42,08-02-2020 13:59:10,Tbilisi,6ZR,Geogrowers,* SALE * COCAINE Peru 11 gr BTC -50 %,True,2,нет,Тбилиси,11 гр,0.092,116002,45149,3975,,,,1666,,,,,,* SALE * COCAINE Peru 11 gr BTC -50 %
43,08-02-2020 13:59:10,Tbilisi,SM7B,SWEETWEED,Гашиш Евро 20гр,True,1,нет,Тбилиси,20 гр,0.0743,49318,19192,1691,777,,,,,,,,,Gashish Evro 20gr
44,08-02-2020 13:59:10,Tbilisi,6ZR,Geogrowers,* SALE *COCAINE Peru 20+2 gr BTC-50%,True,2,нет,Тбилиси,22 гр,0.1533,193359,75257,6625,,,,2777,,,,,,* SALE *COCAINE Peru 20+2 gr BTC-50%
45,08-02-2020 13:59:10,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.27 G (SALE),True,нет,4,Тбилиси,0.27 гр,0.0252,15868,6175,544,250,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.27 G (SALE)
46,08-02-2020 13:59:10,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.35 G (SALE),True,нет,5,Тбилиси,0.35 гр,0.0352,22215,8645,762,350,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.35 G (SALE)
47,08-02-2020 13:59:10,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 1 G (SALE),True,нет,5,Тбилиси,1 гр,0.0604,38083,14820,1306,600,,,,,,,,,Metadon - (KRISTAL) - VHQ - 1 G (SALE)
48,08-02-2020 13:59:10,Tbilisi,03F3,geoshop,2 gr mdma Кристаллы очен силни импорт с европи,True,нет,2,Тбилиси,2 гр,0.0219,13964,5434,479,220,,,,,,,,,2 gr mdma Kristally ochen silni import s evropi
49,08-02-2020 13:59:10,Tbilisi,03F3,geoshop,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,10,Тбилиси,4 гр,0.0399,25389,9880,870,400,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
50,08-02-2020 13:59:10,Tbilisi,BB6E,WEEDSH0P,5 gr GORILLA GLUE марихуана BUDS saburtalo!! если платите с бтк скидка 1%,True,нет,9,Тбилиси,5 гр,0.0239,15233,5928,522,240,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS saburtalo!! esli platite s btk skidka 1%
51,08-02-2020 13:59:10,Tbilisi,SF03,CRAZYFROG,5 gr Шишки “OG KUSH VHQ”,True,нет,10,Тбилиси,5 гр,0.0249,15868,6175,544,250,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
52,08-02-2020 13:59:10,Tbilisi,7B8EQ,w1ld1nd1an,"5g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,9,Тбилиси,5 гр,0.1359,95208,37050,3264,1500,,,,,,,,,"5g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
53,08-02-2020 13:59:10,Tbilisi,BB6E,WEEDSH0P,5gr Cream Cookies Auto марихуана BUDS saburtalo !! если платите с бтк скидка 10% !!,True,нет,2,Тбилиси,5 гр,0.0249,15868,6175,544,250,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS saburtalo !! esli platite s btk skidka 10% !!
54,08-02-2020 13:59:10,Tbilisi,SF03,CRAZYFROG,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.0249,15868,6175,544,250,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
55,08-02-2020 13:59:10,Tbilisi,SF03,CRAZYFROG,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,4,Тбилиси,5 гр,0.0198,12631,4915,433,199,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
56,08-02-2020 13:59:10,Tbilisi,BB6E,WEEDSH0P,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,4,Тбилиси,5 гр,0.0249,15868,6175,544,250,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
57,08-02-2020 13:59:10,Tbilisi,A3SS3,Parrots,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0198,13900,5409,477,219,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
58,08-02-2020 13:59:10,Tbilisi,V4QM9,PotHero420,"Doctor Jamaica (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%)",True,нет,3,Тбилиси,5 гр,0.0189,13266,5162,455,209,,,,,,,,,"Doctor Jamaica (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%)"
59,08-02-2020 13:59:10,Tbilisi,V4QM9,PotHero420,"Jack Herer - (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%)",True,нет,4,Тбилиси,5 гр,0.0189,13266,5162,455,209,,,,,,,,,"Jack Herer - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%)"
60,08-02-2020 13:59:10,Tbilisi,V4QM9,PotHero420,"NEW! O.G. Kush - (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%)",True,нет,5,Тбилиси,5 гр,0.0189,13266,5162,455,209,,,,,,,,,"NEW! O.G. Kush - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%)"
61,08-02-2020 13:59:10,Tbilisi,BB6E,WEEDSH0P,NORTHEN LIGHTS 5 gr марихуана SABURTALO! если платите с бтк скидка 10% !!,True,нет,10,Тбилиси,5 гр,0.0249,15868,6175,544,250,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana SABURTALO! esli platite s btk skidka 10% !!
62,08-02-2020 13:59:10,Tbilisi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),True,нет,19,Тбилиси,5 гр,0.0181,12694,4940,435,200,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
63,08-02-2020 13:59:10,Tbilisi,6UG,Good Enuff,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.1998,140000,64421,4798,,,,,,,,,,reagent 25i nbome. 5gr
64,08-02-2020 13:59:44,Tbilisi,6UG,Good Enuff,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.2718,190416,74100,6529,3000,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
65,08-02-2020 13:59:44,Tbilisi,9VLN,AlienShop,💘✨5g. MDMA ✨💘,True,нет,8,Тбилиси,5 гр,0.0492,31038,12078,1064,489,,,,,,,,,💘✨5g. MDMA ✨💘
66,08-02-2020 13:59:44,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,True,нет,2,Тбилиси,5 гр,0.0181,11425,4446,392,180,,,,,,,,,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️
67,08-02-2020 13:59:44,Tbilisi,BB6E,WEEDSH0P,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.0398,25325,9855,868,399,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
68,08-02-2020 13:59:44,Tbilisi,7B8EQ,w1ld1nd1an,"10g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,4,Тбилиси,10 гр,0.1812,126944,49400,4352,2000,,,,,,,,,"10g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
69,08-02-2020 13:59:44,Tbilisi,SF03,CRAZYFROG,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.0797,50778,19760,1741,800,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
70,08-02-2020 13:59:44,Tbilisi,V4QM9,PotHero420,"Doctor Jamaica (Only Buds, IMPORT) Шишки(всегда подъезд) 10G (BTC sale 10%) (предзаказ будет сделан очень оперативно)",True,нет,5,Тбилиси,10 гр,0.0361,25325,9855,868,399,,,,,,,,,"Doctor Jamaica (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 10G (BTC sale 10%) (predzakaz budet sdelan ochen' operativno)"
71,08-02-2020 13:59:44,Tbilisi,1HAB,atpablo,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2217,141225,54958,4842,2225,,,,,,,,,Amfetamin [White] [Import] 10G
72,08-02-2020 13:59:44,Tbilisi,9VLN,AlienShop,💘✨10gram MDMA ✨💘,True,нет,10,Тбилиси,10 гр,0.0813,51285,19958,1758,808,,,,,,,,,💘✨10gram MDMA ✨💘
73,08-02-2020 13:59:44,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,2,Тбилиси,10 гр,0.0301,18978,7385,651,299,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
74,08-02-2020 13:59:44,Tbilisi,V8EPD,GREENWEED,"SALE - 50%. Шишки 11гр (LSD FEMINISED), THC 24%, 3hours; Premium Quality Weed",True,1,3,Тбилиси,11 гр,0.0136,9521,3705,326,150,,,,,,,,,"SALE - 50%. Shishki 11gr (LSD FEMINISED), THC 24%, 3hours; Premium Quality Weed"
75,08-02-2020 13:59:44,Tbilisi,NVOG,ProperMgzn,15x Extasy Duracell 223mg MDMA.,True,нет,10,Тбилиси,15 гр,0.0453,28562,11115,979,450,,,,,,,,,15x Extasy Duracell 223mg MDMA.
76,08-02-2020 13:59:44,Tbilisi,7B8EQ,w1ld1nd1an,"20g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,8,Тбилиси,20 гр,0.2989,209458,81510,7181,3300,,,,,,,,,"20g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
77,08-02-2020 13:59:44,Tbilisi,ABOAB,ProGrow,25G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,25 гр,0.0574,38083,14820,1306,600,,,,,,,,,25G -- HYBRID-> Skidka 5% za BTC
78,08-02-2020 13:59:44,Tbilisi,RGIUB,SaintJoint,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1087,76166,29640,2611,1200,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
79,08-02-2020 13:59:44,Tbilisi,ABOAB,ProGrow,50G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,50 гр,0.0861,57125,22230,1959,900,,,,,,,,,50G -- HYBRID-> Skidka 5% za BTC
80,08-02-2020 13:59:44,Tbilisi,9VVG,ToWeedShop,Hybrid Skunk! 50 gr,True,нет,2,Тбилиси,50 гр,0.0947,60298,23465,2067,950,,,,,,,,,Hybrid Skunk! 50 gr
81,08-02-2020 13:59:44,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.1993,126944,49400,4352,2000,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
82,08-02-2020 13:59:44,Tbilisi,9VVG,ToWeedShop,Hybrid Skunk! 100 gr,True,нет,1,Тбилиси,100 гр,0.1794,114250,44460,3917,1800,,,,,,,,,Hybrid Skunk! 100 gr
83,08-02-2020 13:59:44,Tbilisi,1HAB,atpablo,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.2491,158680,61750,5441,2500,,,,,,,,,Marihuana [Shishki] [Gali] 100G
84,08-02-2020 13:59:44,Tbilisi,F8K,BestAcid,"марки 25i-nbome 2,5mg (100шт)",True,нет,2,Тбилиси,100 гр,0.039,27293,10621,936,430,,,,,,,,,"marki 25i-nbome 2,5mg (100sht)"
85,08-02-2020 13:59:44,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.4584,291971,113620,10011,4600,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
86,08-02-2020 13:59:44,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,0.7474,476040,185250,16322,7500,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
87,08-02-2020 13:59:44,Tbilisi,6UG,Good Enuff,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,0.847,539512,209950,18498,8500,,,,,,,,,10000sht marki 25i-nbome. predoplata
88,08-02-2020 13:59:44,Tbilisi,NE1F8,Jakfresko,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.0181,12694,4940,435,200,,,,,,,,,KURYER..500RUB.+BONUS
89,08-02-2020 13:59:44,Tbilisi,3TGJ9,Elegant,Требуется Курьер,True,1,нет,Тбилиси,1 гр,0.0181,12694,4940,435,200,,,,,,,,,Trebuetsja Kur'er
90,08-02-2020 13:59:44,Tbilisi,62YA,WhiteRebit,Требуется сотрудник,True,1,нет,Тбилиси,1 гр,0.0199,12694,4940,435,200,,,,,,,,,Trebuetsja sotrudnik
91,08-02-2020 13:59:44,Tbilisi,SF03,CRAZYFROG,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.0199,12694,4940,435,200,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
92,08-02-2020 13:59:44,Tbilisi,7R3WM,RastaShop,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0249,15868,6175,544,250,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
93,08-02-2020 13:59:44,Tbilisi,A08BZ,Subway,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.5083,952080,370500,32643,15000,,,,,,,,,Vakansija optovogo kur'era na mef
94,08-02-2020 14:01:14,Batumi,A08BZ,Subway,Метамфетамин рацемат 2г (MQ),,3,нет,Батуми,2 гр,0.0085,5395,2100,185,85,,,,,,True,,,Metamfetamin ratsemat 2g (MQ)
95,08-02-2020 14:01:14,Batumi,2PSS,DonDRAKON,"Combo: bruce lee, wembley, speedi+ (3g)",,3,нет,Батуми,3 гр,0.0136,9521,3705,326,150,,,,,,True,,,"Combo: bruce lee, wembley, speedi+ (3g)"
96,08-02-2020 14:01:14,Batumi,SM7B,SWEETWEED,Гашиш Евро 4гр,,1,нет,Батуми,4 гр,0.0195,12694,4940,435,200,,,,,,True,,,Gashish Evro 4gr
97,08-02-2020 14:01:14,Batumi,XH0NP,XX-PABLO-XX,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE - SALE - SALE ),,4,10,Батуми,0.27 гр,0.0228,14408,5607,494,227,,,,,,True,,,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE - SALE - SALE )
98,08-02-2020 14:01:14,Batumi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),,нет,19,Батуми,5 гр,0.0181,12694,4940,435,200,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
99,08-02-2020 14:01:14,Batumi,9VVG,ToWeedShop,Hybrid Skunk! 50 gr,,нет,2,Батуми,50 гр,0.0945,60298,23465,2067,950,,,,,,True,,,Hybrid Skunk! 50 gr
100,08-02-2020 14:01:14,Batumi,9VVG,ToWeedShop,Hybrid Skunk! 100 gr,,нет,1,Батуми,100 гр,0.1791,114250,44460,3917,1800,,,,,,True,,,Hybrid Skunk! 100 gr
101,08-02-2020 14:01:14,Batumi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.3015,190416,74100,6529,3000,,,,,,True,,,SUBOXIN - HQ - 100 G.
102,08-02-2020 14:01:14,Batumi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,5,Батуми,150 гр,0.2512,158680,61750,5441,2500,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
103,08-02-2020 14:01:14,Batumi,O9SXJ,Parnavaz,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Батуми,1 гр,0.0101,6347,2470,218,100,,,,,,True,,,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
104,08-02-2020 14:01:14,Batumi,42AF,Leningrad6,курьер в Батуми,,1,нет,Батуми,1 гр,0.0045,3174,1235,109,50,,,,,,True,,,kur'er v Batumi
105,08-02-2020 14:01:14,Batumi,5SSE9,BIGBROSH0P,Вакансия Курьера в Батуми,,1,нет,Батуми,3 гр,0.0045,3174,1235,109,50,,,,,,True,,,Vakansija Kur'era v Batumi
106,08-02-2020 14:01:14,Batumi,5SSE9,BIGBROSH0P,Вакансия Курьера в Батуми,,1,нет,Батуми,5 гр,0.0071,5000,2301,171,,,,,,,True,,,Vakansija Kur'era v Batumi
107,08-02-2020 14:01:14,Batumi,F8K,BestAcid,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0226,15868,6175,544,250,,,,,,True,,,Ischu kur'era v Gruzii!
108,08-02-2020 14:01:14,Batumi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.506,952080,370500,32643,15000,,,,,,True,,,Vakansija optovogo kur'era na mef
