,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Vake,€,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
44,28-02-2020 13:08:37,Tbilisi,JVZTQ,partyshop,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,нет,5,Тбилиси,5 гр,0.059,36085,13514,1229,550,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
45,28-02-2020 13:08:37,Tbilisi,BB6E,WEEDSH0P,5 gr GORILLA GLUE марихуана BUDS saburtalo!! если платите с бтк скидка 1%,True,нет,8,Тбилиси,5 гр,0.0258,15746,5897,536,240,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS saburtalo!! esli platite s btk skidka 1%
46,28-02-2020 13:08:37,Tbilisi,SF03,CRAZYFROG,5 gr Шишки “OG KUSH VHQ”,True,нет,10,Тбилиси,5 гр,0.0268,16402,6143,559,250,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
47,28-02-2020 13:08:37,Tbilisi,BB6E,WEEDSH0P,5gr Cream Cookies Auto марихуана BUDS saburtalo !! если платите с бтк скидка 10% !!,True,нет,2,Тбилиси,5 гр,0.0268,16402,6143,559,250,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS saburtalo !! esli platite s btk skidka 10% !!
48,28-02-2020 13:08:37,Tbilisi,SF03,CRAZYFROG,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.0268,16402,6143,559,250,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
49,28-02-2020 13:08:37,Tbilisi,SF03,CRAZYFROG,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,2,Тбилиси,5 гр,0.0214,13056,4889,445,199,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
50,28-02-2020 13:08:37,Tbilisi,BB6E,WEEDSH0P,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,4,Тбилиси,5 гр,0.0268,16402,6143,559,250,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
51,28-02-2020 13:08:37,Tbilisi,A3SS3,Parrots,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0214,14369,5381,489,219,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
52,28-02-2020 13:08:37,Tbilisi,BB6E,WEEDSH0P,NORTHEN LIGHTS 5 gr марихуана SABURTALO! если платите с бтк скидка 10% !!,True,нет,10,Тбилиси,5 гр,0.0268,16402,6143,559,250,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana SABURTALO! esli platite s btk skidka 10% !!
53,28-02-2020 13:08:37,Tbilisi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),True,нет,17,Тбилиси,5 гр,0.0195,13122,4914,447,200,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
54,28-02-2020 13:08:37,Tbilisi,6UG,Good Enuff,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.2826,190000,87429,6465,,,,,,,,,,reagent 25i nbome. 5gr
55,28-02-2020 13:08:37,Tbilisi,6UG,Good Enuff,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.2928,196829,73710,6702,3000,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
56,28-02-2020 13:08:37,Tbilisi,9VLN,AlienShop,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,True,нет,4,Тбилиси,5 гр,0.0931,56359,21106,1919,859,,,,,,,,,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄
57,28-02-2020 13:08:37,Tbilisi,9VLN,AlienShop,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,нет,9,Тбилиси,5 гр,0.0201,12138,4545,413,185,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
58,28-02-2020 13:08:37,Tbilisi,9VLN,AlienShop,💘✨5g. MDMA ✨💘,True,нет,5,Тбилиси,5 гр,0.053,32083,12015,1092,489,,,,,,,,,💘✨5g. MDMA ✨💘
59,28-02-2020 13:08:37,Tbilisi,9VLN,AlienShop,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩,True,нет,5,Тбилиси,5 гр,0.0357,21586,8084,735,329,,,,,,,,,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩
60,28-02-2020 13:08:37,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,True,нет,4,Тбилиси,5 гр,0.0195,11810,4423,402,180,,,,,,,,,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️
61,28-02-2020 13:08:37,Tbilisi,03F3,geoshop,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.0966,59049,22113,2011,900,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
62,28-02-2020 13:08:37,Tbilisi,JVZTQ,partyshop,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,5,Тбилиси,10 гр,0.0751,45927,17199,1564,700,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
63,28-02-2020 13:08:37,Tbilisi,BB6E,WEEDSH0P,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.0428,26178,9803,891,399,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
64,28-02-2020 13:08:37,Tbilisi,NVOG,ProperMgzn,10x Extasy Duracell 223mg MDMA.,True,1,5,Тбилиси,10 гр,0.0379,22963,8600,782,350,,,,,,,,,10x Extasy Duracell 223mg MDMA.
65,28-02-2020 13:08:37,Tbilisi,SF03,CRAZYFROG,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.0859,52488,19656,1787,800,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
66,28-02-2020 13:08:37,Tbilisi,1HAB,atpablo,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2389,145982,54668,4971,2225,,,,,,,,,Amfetamin [White] [Import] 10G
67,28-02-2020 13:08:37,Tbilisi,9VLN,AlienShop,☃️❄NEW 10g.COCAINE❄☃️,True,нет,10,Тбилиси,10 гр,0.1571,95068,35602,3237,1449,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
68,28-02-2020 13:08:37,Tbilisi,9VLN,AlienShop,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,True,нет,10,Тбилиси,10 гр,0.04,24210,9066,824,369,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
69,28-02-2020 13:08:37,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,4,Тбилиси,10 гр,0.0324,19617,7346,668,299,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
70,28-02-2020 13:09:19,Tbilisi,9VLN,AlienShop,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,10,Тбилиси,20 гр,0.0652,39300,14759,1338,599,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
71,28-02-2020 13:09:19,Tbilisi,ABOAB,ProGrow,25G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,25 гр,0.0724,45927,17248,1564,700,,,,,,,,,25G -- HYBRID-> Skidka 5% za BTC
72,28-02-2020 13:09:19,Tbilisi,RGIUB,SaintJoint,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1176,78732,29568,2681,1200,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
73,28-02-2020 13:09:19,Tbilisi,ABOAB,ProGrow,50G -- HYBRID-> Скидка 5% за BTC,True,нет,1,Тбилиси,50 гр,0.1033,65544,24615,2232,999,,,,,,,,,50G -- HYBRID-> Skidka 5% za BTC
74,28-02-2020 13:09:19,Tbilisi,9VVG,ToWeedShop,Hybrid Skunk! 50 gr,True,нет,2,Тбилиси,50 гр,0.1024,62329,23408,2122,950,,,,,,,,,Hybrid Skunk! 50 gr
75,28-02-2020 13:09:19,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.2156,131219,49280,4468,2000,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
76,28-02-2020 13:09:19,Tbilisi,9VVG,ToWeedShop,Hybrid Skunk! 100 gr,True,нет,1,Тбилиси,100 гр,0.194,118097,44352,4021,1800,,,,,,,,,Hybrid Skunk! 100 gr
77,28-02-2020 13:09:19,Tbilisi,1HAB,atpablo,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.2695,164024,61600,5585,2500,,,,,,,,,Marihuana [Shishki] [Gali] 100G
78,28-02-2020 13:09:19,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.4958,301805,113344,10276,4600,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
79,28-02-2020 13:09:19,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,0.8084,492073,184800,16755,7500,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
80,28-02-2020 13:09:19,Tbilisi,6UG,Good Enuff,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,0.9162,557682,209440,18989,8500,,,,,,,,,10000sht marki 25i-nbome. predoplata
81,28-02-2020 13:09:19,Tbilisi,NE1F8,Jakfresko,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.0196,13122,4928,447,200,,,,,,,,,KURYER..500RUB.+BONUS
82,28-02-2020 13:09:19,Tbilisi,3TGJ9,Elegant,Требуется Курьер,True,1,нет,Тбилиси,1 гр,0.0196,13122,4928,447,200,,,,,,,,,Trebuetsja Kur'er
83,28-02-2020 13:09:19,Tbilisi,SF03,CRAZYFROG,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.0216,13122,4928,447,200,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
84,28-02-2020 13:09:19,Tbilisi,7R3WM,RastaShop,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0269,16402,6160,559,250,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
85,28-02-2020 13:09:19,Tbilisi,A08BZ,Subway,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.6315,984146,369600,33510,15000,,,,,,,,,Vakansija optovogo kur'era na mef
86,28-02-2020 13:10:52,Batumi,6KB,Marioshop,XTC-MDMA 0.5g purity 93%+,,4,нет,Батуми,0.5 гр,0.0086,5183,1947,176,79,,,,,,True,,,XTC-MDMA 0.5g purity 93%+
87,28-02-2020 13:10:52,Batumi,XH0NP,XX-PABLO-XX,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE ),,нет,8,Батуми,0.27 гр,0.0247,14893,5593,507,227,,,,,,True,,,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE )
88,28-02-2020 13:10:52,Batumi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),,нет,18,Батуми,5 гр,0.0196,13122,4928,447,200,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
89,28-02-2020 13:10:52,Batumi,9VVG,ToWeedShop,Hybrid Skunk! 50 gr,,нет,2,Батуми,50 гр,0.1024,62329,23408,2122,950,,,,,,True,,,Hybrid Skunk! 50 gr
90,28-02-2020 13:10:52,Batumi,9VVG,ToWeedShop,Hybrid Skunk! 100 gr,,нет,1,Батуми,100 гр,0.194,118097,44352,4021,1800,,,,,,True,,,Hybrid Skunk! 100 gr
91,28-02-2020 13:10:52,Batumi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.3266,196829,73920,6702,3000,,,,,,True,,,SUBOXIN - HQ - 100 G.
92,28-02-2020 13:10:52,Batumi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,3,Батуми,150 гр,0.2722,164024,61600,5585,2500,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
93,28-02-2020 13:10:52,Batumi,O9SXJ,Parnavaz,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Батуми,1 гр,0.0109,6561,2464,223,100,,,,,,True,,,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
94,28-02-2020 13:10:52,Batumi,42AF,Leningrad6,курьер в Батуми,,1,нет,Батуми,1 гр,0.0049,3280,1232,112,50,,,,,,True,,,kur'er v Batumi
95,28-02-2020 13:10:52,Batumi,5SSE9,BIGBROSH0P,Вакансия Курьера в Батуми,,1,нет,Батуми,3 гр,0.0049,3280,1232,112,50,,,,,,True,,,Vakansija Kur'era v Batumi
96,28-02-2020 13:10:52,Batumi,5SSE9,BIGBROSH0P,Вакансия Курьера в Батуми,,1,нет,Батуми,5 гр,0.0075,5000,2301,170,,,,,,,True,,,Vakansija Kur'era v Batumi
97,28-02-2020 13:10:52,Batumi,XHR,420Factory,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0245,16402,6160,559,250,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
98,28-02-2020 13:10:52,Batumi,F8K,BestAcid,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0245,16402,6160,559,250,,,,,,True,,,Ischu kur'era v Gruzii!
99,28-02-2020 13:10:52,Batumi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.6315,984146,369600,33510,15000,,,,,,True,,,Vakansija optovogo kur'era na mef
100,28-02-2020 13:10:52,Batumi,6UG,Good Enuff,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0539,32805,12320,1117,500,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
101,28-02-2020 13:12:35,Kutaisi,O9SXJ,Parnavaz,Шишки / weeds Afghan Kush - 2г,,1,нет,Кутаиси,2 гр,0.008,4855,1823,165,74,,,,,,,,True,Shishki / weeds Afghan Kush - 2g
102,28-02-2020 13:12:35,Kutaisi,O9SXJ,Parnavaz,"Шишки / Weed Afghan Kush, 3g",,2,3,Кутаиси,3 гр,0.0117,7086,2661,241,108,,,,,,,,True,"Shishki / Weed Afghan Kush, 3g"
103,28-02-2020 13:12:35,Kutaisi,O9SXJ,Parnavaz,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Кутаиси,1 гр,0.0109,6561,2464,223,100,,,,,,,,True,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
