,Unnamed: 0,time_stamp,region,sell_code,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Vake,€,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
16,16,08-02-2020 04:23:02,Tbilisi,1768a14bbd,NEW SALE Cocaine HQ 1 гр.,True,5,нет,Тбилиси,1 гр,0.018000000000000002,11361,4421,390,179.0,,,,,,,,,NEW SALE Cocaine HQ 1 gr.
17,17,08-02-2020 04:23:02,Tbilisi,c72111ac1a,NZT-52 mind storm limited 1г мука,True,7,нет,Тбилиси,1 гр,0.0127,8886,3458,305,140.0,,,,,,,,,NZT-52 mind storm limited 1g muka
18,18,08-02-2020 04:23:02,Tbilisi,7ee4f68218,cocaine 1g HQ / кокаин 1 гр (скидка в биткоин),True,2,нет,Тбилиси,1 гр,0.0143,9521,3705,326,150.0,,,,,,,,,cocaine 1g HQ / kokain 1 gr (skidka v bitkoin)
19,19,08-02-2020 04:23:02,Tbilisi,d04eeb6525,Кокаин HQ 1г.,True,3,нет,Тбилиси,1 гр,0.0186,11996,4668,411,189.0,,,,,,,,,Kokain HQ 1g.
20,20,08-02-2020 04:23:02,Tbilisi,b2c155ffa7,Кокаин КОЛУМБИА 1g,,2,нет,Тбилиси,1 гр,0.0198,12631,4915,433,199.0,,True,,,,,,,Kokain KOLUMBIA 1g
21,21,08-02-2020 04:23:02,Tbilisi,e8a987a33c,"Метадон, 1gr",True,6,нет,Тбилиси,1 гр,0.0448,28562,11115,979,450.0,,,,,,,,,"Metadon, 1gr"
22,22,08-02-2020 04:23:02,Tbilisi,dd631c4acf,❄1g. New COCAINE!!❄,True,2,нет,Тбилиси,1 гр,0.0181,11425,4446,392,180.0,,,,,,,,,❄1g. New COCAINE!!❄
23,23,08-02-2020 04:23:02,Tbilisi,be97026d1d,Columbia Cocaine VHQ 2.0g BTC SALE 5%,True,2,нет,Тбилиси,2 гр,0.0375,24437,9510,838,385.0,,,,,,,,,Columbia Cocaine VHQ 2.0g BTC SALE 5%
24,24,08-02-2020 04:23:02,Tbilisi,8219f5e7b8,Ketamine 2 g,True,1,нет,Тбилиси,2 гр,0.0181,11425,4446,392,180.0,,,,,,,,,Ketamine 2 g
25,25,08-02-2020 04:23:02,Tbilisi,c72111ac1a,NZT-52 mind storm limited 2г мука,True,8,нет,Тбилиси,2 гр,0.0217,15233,5928,522,240.0,,,,,,,,,NZT-52 mind storm limited 2g muka
26,26,08-02-2020 04:23:02,Tbilisi,0a8c230fa2,VHQ BEST Cocaine 2g.,True,1,нет,Тбилиси,2 гр,0.0353,24754,9633,849,390.0,,,,,,,,,VHQ BEST Cocaine 2g.
27,27,08-02-2020 04:23:02,Tbilisi,d04eeb6525,Кокаин HQ 2г.,True,6,нет,Тбилиси,2 гр,0.0362,24056,9361,825,379.0,,,,,,,,,Kokain HQ 2g.
28,28,08-02-2020 04:23:02,Tbilisi,013e75d78f,C O C A i N E 2 g +0.2 g падарка. SALE SALE SALE !!! BiG SALE BTC -10 %%%%,True,5,нет,Тбилиси,2.2 гр,0.0362,25389,9880,870,400.0,,,,,,,,,C O C A i N E 2 g +0.2 g padarka. SALE SALE SALE !!! BiG SALE BTC -10 %%%%
29,29,08-02-2020 04:23:02,Tbilisi,ad9cb826c6,"3 Grm Mdma , Purity A +++",True,3,нет,Тбилиси,3 гр,0.0199,13964,5434,479,220.0,,,,,,,,,"3 Grm Mdma , Purity A +++"
30,30,08-02-2020 04:23:02,Tbilisi,c72111ac1a,NZT-52 mind storm limited 3г мука,True,1,нет,Тбилиси,3 гр,0.0307,21580,8398,740,340.0,,,,,,,,,NZT-52 mind storm limited 3g muka
31,31,08-02-2020 04:23:39,Tbilisi,9795761a65,*new* Cocaine peru HQ 5 gr BTC -10 %,True,2,нет,Тбилиси,5 гр,0.0703,49318,19192,1691,777.0,,,,,,,,,*new* Cocaine peru HQ 5 gr BTC -10 %
32,32,08-02-2020 04:23:39,Tbilisi,ad9cb826c6,"5 Grm MDMA , Purity A +++",True,1,нет,Тбилиси,5 гр,0.028999999999999998,20311,7904,696,320.0,,,,,,,,,"5 Grm MDMA , Purity A +++"
33,33,08-02-2020 04:23:39,Tbilisi,8219f5e7b8,"LSD - 250 ug, 5 pieces",True,3,нет,Тбилиси,5 гр,0.0151,9521,3705,326,150.0,,,,,,,,,"LSD - 250 ug, 5 pieces"
34,34,08-02-2020 04:23:39,Tbilisi,c225d2f67d,гашиш евро 5г,True,3,нет,Тбилиси,5 гр,0.0201,13329,5187,457,210.0,,,,,,,,,gashish evro 5g
35,35,08-02-2020 04:23:39,Tbilisi,b01f16ca19,"10g. Шишки Amnesia Haze, Сатива",,1,нет,Тбилиси,10 гр,0.0397,25325,9855,868,399.0,True,,,,,,,,"10g. Shishki Amnesia Haze, Sativa"
36,36,08-02-2020 04:23:39,Tbilisi,ef3dc4de6c,Extasy GUCCI 10шт. вес таблетки 450mg,True,1,нет,Тбилиси,10 гр,0.0266,16947,6595,581,267.0,,,,,,,,,Extasy GUCCI 10sht. ves tabletki 450mg
37,37,08-02-2020 04:23:39,Tbilisi,c225d2f67d,гашиш евро 10г,True,2,нет,Тбилиси,10 гр,0.0382,25389,9880,870,400.0,,,,,,,,,gashish evro 10g
38,38,08-02-2020 04:23:39,Tbilisi,ce6827deee,"марки 25i-nbome 2,5mg (10шт)",True,18,нет,Тбилиси,10 гр,0.0091,6347,2470,218,100.0,,,,,,,,,"marki 25i-nbome 2,5mg (10sht)"
39,39,08-02-2020 04:23:39,Tbilisi,9795761a65,* SALE * COCAINE Peru 11 gr BTC -50 %,True,2,нет,Тбилиси,11 гр,0.0919,116002,45149,3975,,,,1666.0,,,,,,* SALE * COCAINE Peru 11 gr BTC -50 %
40,40,08-02-2020 04:23:39,Tbilisi,c225d2f67d,Гашиш Евро 20гр,True,1,нет,Тбилиси,20 гр,0.0742,49318,19192,1691,777.0,,,,,,,,,Gashish Evro 20gr
41,41,08-02-2020 04:23:39,Tbilisi,9795761a65,* SALE *COCAINE Peru 20+2 gr BTC-50%,True,2,нет,Тбилиси,22 гр,0.1532,193359,75257,6625,,,,2777.0,,,,,,* SALE *COCAINE Peru 20+2 gr BTC-50%
42,42,08-02-2020 04:23:39,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 0.27 G (SALE),True,нет,4,Тбилиси,0.27 гр,0.0251,15868,6175,544,250.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.27 G (SALE)
43,43,08-02-2020 04:23:39,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 0.35 G (SALE),True,нет,5,Тбилиси,0.35 гр,0.0352,22215,8645,762,350.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.35 G (SALE)
44,44,08-02-2020 04:23:39,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 1 G (SALE),True,нет,5,Тбилиси,1 гр,0.0603,38083,14820,1306,600.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 1 G (SALE)
45,45,08-02-2020 04:23:39,Tbilisi,7c395c455d,2 gr mdma Кристаллы очен силни импорт с европи,True,нет,2,Тбилиси,2 гр,0.0219,13964,5434,479,220.0,,,,,,,,,2 gr mdma Kristally ochen silni import s evropi
46,46,08-02-2020 04:23:39,Tbilisi,7c395c455d,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,10,Тбилиси,4 гр,0.0398,25389,9880,870,400.0,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
47,47,08-02-2020 04:23:39,Tbilisi,bb1791277e,5 gr GORILLA GLUE марихуана BUDS saburtalo!! если платите с бтк скидка 1%,True,нет,9,Тбилиси,5 гр,0.0239,15233,5928,522,240.0,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS saburtalo!! esli platite s btk skidka 1%
48,48,08-02-2020 04:23:39,Tbilisi,cb721d4bca,5 gr Шишки “OG KUSH VHQ”,True,нет,10,Тбилиси,5 гр,0.0249,15868,6175,544,250.0,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
49,49,08-02-2020 04:23:39,Tbilisi,ce030318fd,"5g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,9,Тбилиси,5 гр,0.1358,95208,37050,3264,1500.0,,,,,,,,,"5g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
50,50,08-02-2020 04:23:39,Tbilisi,bb1791277e,5gr Cream Cookies Auto марихуана BUDS saburtalo !! если платите с бтк скидка 10% !!,True,нет,2,Тбилиси,5 гр,0.0249,15868,6175,544,250.0,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS saburtalo !! esli platite s btk skidka 10% !!
51,51,08-02-2020 04:23:39,Tbilisi,cb721d4bca,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.0249,15868,6175,544,250.0,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
52,52,08-02-2020 04:23:39,Tbilisi,cb721d4bca,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,4,Тбилиси,5 гр,0.0198,12631,4915,433,199.0,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
53,53,08-02-2020 04:23:39,Tbilisi,bb1791277e,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,4,Тбилиси,5 гр,0.0249,15868,6175,544,250.0,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
54,54,08-02-2020 04:23:39,Tbilisi,1dfc50c91e,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0198,13900,5409,477,219.0,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
55,55,08-02-2020 04:23:39,Tbilisi,851e5b91a0,"Doctor Jamaica (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%)",True,нет,3,Тбилиси,5 гр,0.0189,13266,5162,455,209.0,,,,,,,,,"Doctor Jamaica (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%)"
56,56,08-02-2020 04:23:39,Tbilisi,851e5b91a0,"Jack Herer - (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%)",True,нет,4,Тбилиси,5 гр,0.0189,13266,5162,455,209.0,,,,,,,,,"Jack Herer - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%)"
57,57,08-02-2020 04:23:39,Tbilisi,851e5b91a0,"NEW! O.G. Kush - (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%)",True,нет,5,Тбилиси,5 гр,0.0189,13266,5162,455,209.0,,,,,,,,,"NEW! O.G. Kush - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%)"
58,58,08-02-2020 04:23:39,Tbilisi,bb1791277e,NORTHEN LIGHTS 5 gr марихуана SABURTALO! если платите с бтк скидка 10% !!,True,нет,10,Тбилиси,5 гр,0.0249,15868,6175,544,250.0,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana SABURTALO! esli platite s btk skidka 10% !!
59,59,08-02-2020 04:23:39,Tbilisi,ea97036e14,Метамфетамин рацемат 5 г. (MQ),True,нет,19,Тбилиси,5 гр,0.0181,12694,4940,435,200.0,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
60,60,08-02-2020 04:23:39,Tbilisi,16be2c8499,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.1997,140000,64421,4798,,,,,,,,,,reagent 25i nbome. 5gr
61,61,08-02-2020 04:23:39,Tbilisi,16be2c8499,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.2716,190416,74100,6529,3000.0,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
62,62,08-02-2020 04:23:39,Tbilisi,dd631c4acf,💘✨5g. MDMA ✨💘,True,нет,8,Тбилиси,5 гр,0.0492,31038,12078,1064,489.0,,,,,,,,,💘✨5g. MDMA ✨💘
63,63,08-02-2020 04:23:39,Tbilisi,dd631c4acf,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,True,нет,2,Тбилиси,5 гр,0.0181,11425,4446,392,180.0,,,,,,,,,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️
64,64,08-02-2020 04:24:25,Tbilisi,bb1791277e,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.0397,25325,9855,868,399.0,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
65,65,08-02-2020 04:24:25,Tbilisi,ce030318fd,"10g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,4,Тбилиси,10 гр,0.1808,126944,49400,4352,2000.0,,,,,,,,,"10g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
66,66,08-02-2020 04:24:25,Tbilisi,cb721d4bca,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.0796,50778,19760,1741,800.0,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
67,67,08-02-2020 04:24:25,Tbilisi,851e5b91a0,"Doctor Jamaica (Only Buds, IMPORT) Шишки(всегда подъезд) 10G (BTC sale 10%) (предзаказ будет сделан очень оперативно)",True,нет,5,Тбилиси,10 гр,0.0361,25325,9855,868,399.0,,,,,,,,,"Doctor Jamaica (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 10G (BTC sale 10%) (predzakaz budet sdelan ochen' operativno)"
68,68,08-02-2020 04:24:25,Tbilisi,35c7cbba1f,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2213,141225,54958,4842,2225.0,,,,,,,,,Amfetamin [White] [Import] 10G
69,69,08-02-2020 04:24:25,Tbilisi,dd631c4acf,💘✨10gram MDMA ✨💘,True,нет,10,Тбилиси,10 гр,0.0812,51285,19958,1758,808.0,,,,,,,,,💘✨10gram MDMA ✨💘
70,70,08-02-2020 04:24:25,Tbilisi,dd631c4acf,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,2,Тбилиси,10 гр,0.03,18978,7385,651,299.0,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
71,71,08-02-2020 04:24:25,Tbilisi,84c8f0bee0,"SALE - 50%. Шишки 11гр (LSD FEMINISED), THC 24%, 3hours; Premium Quality Weed",True,нет,3,Тбилиси,11 гр,0.0136,9521,3705,326,150.0,,,,,,,,,"SALE - 50%. Shishki 11gr (LSD FEMINISED), THC 24%, 3hours; Premium Quality Weed"
72,72,08-02-2020 04:24:25,Tbilisi,c9a56b2b4a,15x Extasy Duracell 223mg MDMA.,True,нет,10,Тбилиси,15 гр,0.0452,28562,11115,979,450.0,,,,,,,,,15x Extasy Duracell 223mg MDMA.
73,73,08-02-2020 04:24:25,Tbilisi,ce030318fd,"20g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,8,Тбилиси,20 гр,0.2984,209458,81510,7181,3300.0,,,,,,,,,"20g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
74,74,08-02-2020 04:24:25,Tbilisi,64284550d9,25G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,25 гр,0.0573,38083,14820,1306,600.0,,,,,,,,,25G -- HYBRID-> Skidka 5% za BTC
75,75,08-02-2020 04:24:25,Tbilisi,61bec147f3,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1085,76166,29640,2611,1200.0,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
76,76,08-02-2020 04:24:25,Tbilisi,64284550d9,50G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,50 гр,0.0859,57125,22230,1959,900.0,,,,,,,,,50G -- HYBRID-> Skidka 5% za BTC
77,77,08-02-2020 04:24:25,Tbilisi,30f48d507d,Hybrid Skunk! 50 gr,True,нет,2,Тбилиси,50 гр,0.0945,60298,23465,2067,950.0,,,,,,,,,Hybrid Skunk! 50 gr
78,78,08-02-2020 04:24:25,Tbilisi,ef3dc4de6c,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.1989,126944,49400,4352,2000.0,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
79,79,08-02-2020 04:24:25,Tbilisi,30f48d507d,Hybrid Skunk! 100 gr,True,нет,1,Тбилиси,100 гр,0.179,114250,44460,3917,1800.0,,,,,,,,,Hybrid Skunk! 100 gr
80,80,08-02-2020 04:24:25,Tbilisi,35c7cbba1f,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.2487,158680,61750,5441,2500.0,,,,,,,,,Marihuana [Shishki] [Gali] 100G
81,81,08-02-2020 04:24:25,Tbilisi,ce6827deee,"марки 25i-nbome 2,5mg (100шт)",True,нет,2,Тбилиси,100 гр,0.0389,27293,10621,936,430.0,,,,,,,,,"marki 25i-nbome 2,5mg (100sht)"
82,82,08-02-2020 04:24:25,Tbilisi,ef3dc4de6c,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.4575,291971,113620,10011,4600.0,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
83,83,08-02-2020 04:24:25,Tbilisi,ef3dc4de6c,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,0.746,476040,185250,16322,7500.0,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
84,84,08-02-2020 04:24:25,Tbilisi,16be2c8499,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,0.8455,539512,209950,18498,8500.0,,,,,,,,,10000sht marki 25i-nbome. predoplata
85,85,08-02-2020 04:24:25,Tbilisi,f9eb3bf4d6,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.0181,12694,4940,435,200.0,,,,,,,,,KURYER..500RUB.+BONUS
86,86,08-02-2020 04:24:25,Tbilisi,8528108b62,Требуется Курьер,True,1,нет,Тбилиси,1 гр,0.0181,12694,4940,435,200.0,,,,,,,,,Trebuetsja Kur'er
87,87,08-02-2020 04:24:25,Tbilisi,16dfc5477e,Требуется сотрудник,True,1,нет,Тбилиси,1 гр,0.0199,12694,4940,435,200.0,,,,,,,,,Trebuetsja sotrudnik
88,88,08-02-2020 04:24:25,Tbilisi,cb721d4bca,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.0199,12694,4940,435,200.0,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
89,89,08-02-2020 04:24:25,Tbilisi,21de5577be,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0249,15868,6175,544,250.0,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
90,90,08-02-2020 04:24:25,Tbilisi,ea97036e14,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.5056,952080,370500,32643,15000.0,,,,,,,,,Vakansija optovogo kur'era na mef
91,91,08-02-2020 04:25:37,Batumi,d50134d8a6,"Combo: bruce lee, wembley, speedi+ (3g)",,3,нет,Батуми,3 гр,0.0136,9521,3705,326,150.0,,,,,,True,,,"Combo: bruce lee, wembley, speedi+ (3g)"
92,92,08-02-2020 04:25:37,Batumi,c225d2f67d,Гашиш Евро 4гр,,1,нет,Батуми,4 гр,0.0195,12694,4940,435,200.0,,,,,,True,,,Gashish Evro 4gr
93,93,08-02-2020 04:25:37,Batumi,f8a875c191,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE - SALE - SALE ),,4,10,Батуми,0.27 гр,0.0228,14408,5607,494,227.0,,,,,,True,,,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE - SALE - SALE )
94,94,08-02-2020 04:25:37,Batumi,ea97036e14,Метамфетамин рацемат 5 г. (MQ),,нет,19,Батуми,5 гр,0.0181,12694,4940,435,200.0,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
95,95,08-02-2020 04:25:37,Batumi,30f48d507d,Hybrid Skunk! 50 gr,,нет,2,Батуми,50 гр,0.0947,60298,23465,2067,950.0,,,,,,True,,,Hybrid Skunk! 50 gr
96,96,08-02-2020 04:25:37,Batumi,30f48d507d,Hybrid Skunk! 100 gr,,нет,1,Батуми,100 гр,0.1794,114250,44460,3917,1800.0,,,,,,True,,,Hybrid Skunk! 100 gr
97,97,08-02-2020 04:25:37,Batumi,f8a875c191,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.3019,190416,74100,6529,3000.0,,,,,,True,,,SUBOXIN - HQ - 100 G.
98,98,08-02-2020 04:25:37,Batumi,f8a875c191,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,5,Батуми,150 гр,0.2516,158680,61750,5441,2500.0,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
99,99,08-02-2020 04:25:37,Batumi,d4df7908c3,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Батуми,1 гр,0.0101,6347,2470,218,100.0,,,,,,True,,,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
100,100,08-02-2020 04:25:37,Batumi,22610cd7c4,курьер в Батуми,,1,нет,Батуми,1 гр,0.0045,3174,1235,109,50.0,,,,,,True,,,kur'er v Batumi
101,101,08-02-2020 04:25:37,Batumi,a5417660bf,Вакансия Курьера в Батуми,,1,нет,Батуми,3 гр,0.0045,3174,1235,109,50.0,,,,,,True,,,Vakansija Kur'era v Batumi
102,102,08-02-2020 04:25:37,Batumi,a5417660bf,Вакансия Курьера в Батуми,,1,нет,Батуми,5 гр,0.0071,5000,2301,171,,,,,,,True,,,Vakansija Kur'era v Batumi
103,103,08-02-2020 04:25:37,Batumi,ce6827deee,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0226,15868,6175,544,250.0,,,,,,True,,,Ischu kur'era v Gruzii!
104,104,08-02-2020 04:25:37,Batumi,ea97036e14,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.5083,952080,370500,32643,15000.0,,,,,,True,,,Vakansija optovogo kur'era na mef
105,105,08-02-2020 04:25:37,Batumi,16be2c8499,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0498,31736,12350,1088,500.0,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
106,106,08-02-2020 04:27:40,Kutaisi,d4df7908c3,"Шишки/weed OG Kush, (удобные клады в подъездах в центре) 1гр.",,нет,3,Кутаиси,1 гр,0.0037,2348,914,81,37.0,,,,,,,,True,"Shishki/weed OG Kush, (udobnye klady v pod'ezdah v tsentre) 1gr."
107,107,08-02-2020 04:27:40,Kutaisi,d4df7908c3,"Шишки/Weeds OG Kush, 3g",,нет,3,Кутаиси,3 гр,0.0106,6665,2594,229,105.0,,,,,,,,True,"Shishki/Weeds OG Kush, 3g"
