,Unnamed: 0,time_stamp,region,sell_code,description,Saburtalo,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Тбилиси,Gldani,Vake,€,Didube,Дигоми,Old Tbilisi (Старый город),Авлобари,Центр,Батуми,Кутаиси,desc_en
101,101,30-03-2020 02:57:26,Batumi,3ee37c89bb,[100g] SPAIN HASH,,1,нет,Батуми,105 гр,0.3337,171012,62700,5666,2200.0,,,,,,,,,,True,,[100g] SPAIN HASH
102,102,30-03-2020 02:57:26,Batumi,ea97036e14,Метамфетамин рацемат 5 г. (MQ),,нет,13,Батуми,5 гр,0.0276,15547,5700,515,200.0,,,,,,,,,,True,,Metamfetamin ratsemat 5 g. (MQ)
103,103,30-03-2020 02:57:26,Batumi,f8a875c191,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.3064,155465,57000,5151,2000.0,,,,,,,,,,True,,SUBOXIN - HQ - 100 G.
104,104,30-03-2020 02:57:26,Batumi,f8a875c191,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,3,Батуми,150 гр,0.2298,116599,42750,3863,1500.0,,,,,,,,,,True,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
105,105,30-03-2020 02:57:26,Batumi,22610cd7c4,курьер в Батуми,,1,нет,Батуми,1 гр,0.0138,7773,2850,258,100.0,,,,,,,,,,True,,kur'er v Batumi
106,106,30-03-2020 02:57:26,Batumi,012f23b5ea,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0345,19433,7125,644,250.0,,,,,,,,,,True,,Rabota kladmenom. Tol'ko shishki.
107,107,30-03-2020 02:57:26,Batumi,ce6827deee,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0345,19433,7125,644,250.0,,,,,,,,,,True,,Ischu kur'era v Gruzii!
108,108,30-03-2020 02:57:26,Batumi,54915c4374,Работа на марки (курьер),,1,нет,Батуми,50 гр,0.038,21435,7938,709,,,,,250.0,,,,,,True,,Rabota na marki (kur'er)
109,109,30-03-2020 02:57:26,Batumi,ea97036e14,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,2.2959,1165988,427500,38631,15000.0,,,,,,,,,,True,,Vakansija optovogo kur'era na mef
110,110,30-03-2020 02:57:26,Batumi,16be2c8499,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0758,38866,14250,1288,500.0,,,,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
111,111,30-03-2020 02:58:53,Kutaisi,be97026d1d,Columbia Cocaine VHQ 1g BTC SALE 5%!! !!!SALE!!! 3 Days to go!!! КУТАИСИ!!!,,4,нет,Кутаиси,1 гр,0.0287,14847,5444,492,191.0,,,,,,,,,,,True,Columbia Cocaine VHQ 1g BTC SALE 5%!! !!!SALE!!! 3 Days to go!!! KUTAISI!!!
112,112,30-03-2020 02:58:53,Kutaisi,be97026d1d,MDMA from Europe!!! 1.5g BTC SALE 5%!! !!!SALE!!! 3 Days to go!!! КУТАИСИ!!!,,7,нет,Кутаиси,1.5 гр,0.0218,11271,4133,373,145.0,,,,,,,,,,,True,MDMA from Europe!!! 1.5g BTC SALE 5%!! !!!SALE!!! 3 Days to go!!! KUTAISI!!!
113,113,30-03-2020 02:58:53,Kutaisi,be97026d1d,Columbia Cocaine VHQ 2g BTC SALE 5%!! !!!SALE!!! 3 Days to go!!! КУТАИСИ!!!,,10,нет,Кутаиси,2 гр,0.0548,28372,10403,940,365.0,,,,,,,,,,,True,Columbia Cocaine VHQ 2g BTC SALE 5%!! !!!SALE!!! 3 Days to go!!! KUTAISI!!!
114,114,30-03-2020 02:58:53,Kutaisi,54915c4374,Божественный эифорик!!! Марки нбооооом!!! 2 штуки!!!,,10,нет,Кутаиси,2 гр,0.0062,3498,1283,116,45.0,,,,,,,,,,,True,Bozhestvennyj eiforik!!! Marki nbooooom!!! 2 shtuki!!!
115,115,30-03-2020 02:58:53,Kutaisi,be97026d1d,ГАШИШ твердый!!! Hash!!!! 2.0 g !!BTC SALE 5%!! !!!SALE!!! 3 Days to go!!! КУТАИСИ!!!,,4,нет,Кутаиси,2 гр,0.0203,10494,3848,348,135.0,,,,,,,,,,,True,GAShISh tverdyj!!! Hash!!!! 2.0 g !!BTC SALE 5%!! !!!SALE!!! 3 Days to go!!! KUTAISI!!!
116,116,30-03-2020 02:58:53,Kutaisi,be97026d1d,MDMA from Europe!!! 3g BTC SALE 5%!! !!!SALE!!! 3 Days to go!!! КУТАИСИ!!!,,10,нет,Кутаиси,3 гр,0.0413,21376,7838,708,275.0,,,,,,,,,,,True,MDMA from Europe!!! 3g BTC SALE 5%!! !!!SALE!!! 3 Days to go!!! KUTAISI!!!
117,117,30-03-2020 02:58:53,Kutaisi,54915c4374,Работа на марки (курьер),,1,нет,Кутаиси,50 гр,0.038,21435,7938,709,,,,,250.0,,,,,,,True,Rabota na marki (kur'er)
