,Unnamed: 0,time_stamp,region,sell_code,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Vake,€,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
22,22,27-02-2020 18:16:03,Tbilisi,366326d4d6,NEW !!! 5G White Widow !!! NEW,True,1,нет,Тбилиси,5 гр,0.0169,10104,3795,345,154.0,,,,,,,,,NEW !!! 5G White Widow !!! NEW
23,23,27-02-2020 18:16:03,Tbilisi,c225d2f67d,гашиш евро 5г,True,1,нет,Тбилиси,5 гр,0.0219,13778,5174,470,210.0,,,,,,,,,gashish evro 5g
24,24,27-02-2020 18:16:03,Tbilisi,7ee4f68218,🍃 5гр ГАШИШ 🍃,True,3,нет,Тбилиси,5 гр,0.0282,17715,6653,604,270.0,,,,,,,,,🍃 5gr GAShISh 🍃
25,25,27-02-2020 18:16:03,Tbilisi,7ee4f68218,"10 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg",True,1,нет,Тбилиси,10 гр,0.0342,21494,8067,730,,,,300.0,,,,,,"10 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg"
26,26,27-02-2020 18:16:03,Tbilisi,7ee4f68218,10 ecstasy 💊Tekashi69💊 260mg mdma (скидка в биктоин),True,1,нет,Тбилиси,10 гр,0.0342,21494,8067,730,,,,300.0,,,,,,10 ecstasy 💊Tekashi69💊 260mg mdma (skidka v biktoin)
27,27,27-02-2020 18:16:03,Tbilisi,ef3dc4de6c,Extasy GUCCI 10шт. вес таблетки 450mg,True,9,нет,Тбилиси,10 гр,0.028999999999999998,17518,6579,598,267.0,,,,,,,,,Extasy GUCCI 10sht. ves tabletki 450mg
28,28,27-02-2020 18:16:03,Tbilisi,8219f5e7b8,"LSD - 250 ug, 10 pieces",True,2,нет,Тбилиси,10 гр,0.0329,19683,7392,671,300.0,,,,,,,,,"LSD - 250 ug, 10 pieces"
29,29,27-02-2020 18:16:03,Tbilisi,e501bd0ada,"special mix 10 g - gorila glue, amnezia, laughing buddha, northen light - mukhattskaro, close to road",True,2,нет,Тбилиси,10 гр,0.025,15746,5914,537,240.0,,,,,,,,,"special mix 10 g - gorila glue, amnezia, laughing buddha, northen light - mukhattskaro, close to road"
30,30,27-02-2020 18:16:03,Tbilisi,c225d2f67d,гашиш евро 10г,True,2,нет,Тбилиси,10 гр,0.0417,26244,9856,895,400.0,,,,,,,,,gashish evro 10g
31,31,27-02-2020 18:16:03,Tbilisi,ce6827deee,"марки 25i-nbome 2,5mg (10шт)",True,12,нет,Тбилиси,10 гр,0.0094,6233,2341,213,95.0,,,,,,,,,"marki 25i-nbome 2,5mg (10sht)"
32,32,27-02-2020 18:16:03,Tbilisi,e501bd0ada,"weed gorila glue 20 gram, super duper, popcorn size - mukhattskaro, close to road",True,3,нет,Тбилиси,20 гр,0.0469,29524,11088,1007,450.0,,,,,,,,,"weed gorila glue 20 gram, super duper, popcorn size - mukhattskaro, close to road"
33,33,27-02-2020 18:16:39,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 0.17 G,True,нет,3,Тбилиси,0.17 гр,0.0165,9841,3696,336,150.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.17 G
34,34,27-02-2020 18:16:39,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 0.27 G (SALE),True,нет,5,Тбилиси,0.27 гр,0.025,14893,5593,508,227.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.27 G (SALE)
35,35,27-02-2020 18:16:39,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 0.35 G (SALE),True,нет,5,Тбилиси,0.35 гр,0.033,19683,7392,671,300.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.35 G (SALE)
36,36,27-02-2020 18:16:39,Tbilisi,3814ba5701,Hybrid Gagarin.(THC 30%) 1g.,True,нет,2,Тбилиси,1 гр,0.0047,2952,1109,101,45.0,,,,,,,,,Hybrid Gagarin.(THC 30%) 1g.
37,37,27-02-2020 18:16:39,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 1 G (SALE),True,нет,5,Тбилиси,1 гр,0.066,39366,14784,1343,600.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 1 G (SALE)
38,38,27-02-2020 18:16:39,Tbilisi,2dbb5960b9,Methadone HQ in city 1.3g,True,нет,3,Тбилиси,1.3 гр,0.0599,36085,13552,1231,550.0,,,,,,,,,Methadone HQ in city 1.3g
39,39,27-02-2020 18:16:39,Tbilisi,cb721d4bca,2 гр Afghan Mazar-i-Sharif Hash топ товар !!! Оплата BITCOIN -10% Скидка,True,нет,5,Тбилиси,2 гр,0.0182,10957,4115,374,167.0,,,,,,,,,2 gr Afghan Mazar-i-Sharif Hash top tovar !!! Oplata BITCOIN -10% Skidka
40,40,27-02-2020 18:16:39,Tbilisi,cb721d4bca,"2gr ROYAL AFGHANI HASH FINEST QUALITY гашиш топ качество ,Оплата BITCOIN -10% Скидка",True,нет,4,Тбилиси,2 гр,0.0176,11822,4437,402,,,,165.0,,,,,,"2gr ROYAL AFGHANI HASH FINEST QUALITY gashish top kachestvo ,Oplata BITCOIN -10% Skidka"
41,41,27-02-2020 18:16:39,Tbilisi,8ddca45a78,3g MIX / PURPLE HAZE + BLUE CHEESE + NORTHERN LIGHTS / BTC -10%,True,нет,3,Тбилиси,3 гр,0.0109,7217,2710,246,110.0,,,,,,,,,3g MIX / PURPLE HAZE + BLUE CHEESE + NORTHERN LIGHTS / BTC -10%
42,42,27-02-2020 18:16:39,Tbilisi,dd631c4acf,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,True,нет,5,Тбилиси,3 гр,0.0649,38710,14538,1320,590.0,,,,,,,,,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄
43,43,27-02-2020 18:16:39,Tbilisi,dd631c4acf,🍃💩💩3g. New! Gorilla Glue Premium Hush💩💩🍃,True,нет,5,Тбилиси,3 гр,0.0187,12400,4657,423,189.0,,,,,,,,,🍃💩💩3g. New! Gorilla Glue Premium Hush💩💩🍃
44,44,27-02-2020 18:16:39,Tbilisi,7c395c455d,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,8,Тбилиси,4 гр,0.0436,26244,9856,895,400.0,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
45,45,27-02-2020 18:16:39,Tbilisi,4a91350669,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,нет,5,Тбилиси,5 гр,0.0599,36085,13552,1231,550.0,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
46,46,27-02-2020 18:16:39,Tbilisi,bb1791277e,5 gr GORILLA GLUE марихуана BUDS saburtalo!! если платите с бтк скидка 1%,True,нет,8,Тбилиси,5 гр,0.0261,15746,5914,537,240.0,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS saburtalo!! esli platite s btk skidka 1%
47,47,27-02-2020 18:16:39,Tbilisi,cb721d4bca,5 gr Шишки “OG KUSH VHQ”,True,нет,10,Тбилиси,5 гр,0.0272,16402,6160,559,250.0,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
48,48,27-02-2020 18:16:39,Tbilisi,bb1791277e,5gr Cream Cookies Auto марихуана BUDS saburtalo !! если платите с бтк скидка 10% !!,True,нет,2,Тбилиси,5 гр,0.0272,16402,6160,559,250.0,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS saburtalo !! esli platite s btk skidka 10% !!
49,49,27-02-2020 18:16:39,Tbilisi,cb721d4bca,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.0272,16402,6160,559,250.0,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
50,50,27-02-2020 18:16:39,Tbilisi,cb721d4bca,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,2,Тбилиси,5 гр,0.0217,13056,4903,445,199.0,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
51,51,27-02-2020 18:16:39,Tbilisi,bb1791277e,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,4,Тбилиси,5 гр,0.0272,16402,6160,559,250.0,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
52,52,27-02-2020 18:16:39,Tbilisi,1dfc50c91e,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0217,14369,5396,490,219.0,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
53,53,27-02-2020 18:16:39,Tbilisi,bb1791277e,NORTHEN LIGHTS 5 gr марихуана SABURTALO! если платите с бтк скидка 10% !!,True,нет,10,Тбилиси,5 гр,0.0272,16402,6160,559,250.0,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana SABURTALO! esli platite s btk skidka 10% !!
54,54,27-02-2020 18:16:39,Tbilisi,ea97036e14,Метамфетамин рацемат 5 г. (MQ),True,нет,18,Тбилиси,5 гр,0.0198,13122,4928,448,200.0,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
55,55,27-02-2020 18:16:39,Tbilisi,16be2c8499,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.2867,190000,87429,6486,,,,,,,,,,reagent 25i nbome. 5gr
56,56,27-02-2020 18:16:39,Tbilisi,16be2c8499,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.297,196829,73920,6713,3000.0,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
57,57,27-02-2020 18:16:39,Tbilisi,dd631c4acf,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,True,нет,5,Тбилиси,5 гр,0.0945,56359,21166,1922,859.0,,,,,,,,,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄
58,58,27-02-2020 18:16:39,Tbilisi,dd631c4acf,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,нет,10,Тбилиси,5 гр,0.0204,12138,4558,414,185.0,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
59,59,27-02-2020 18:16:39,Tbilisi,dd631c4acf,💘✨5g. MDMA ✨💘,True,нет,5,Тбилиси,5 гр,0.0538,32083,12049,1094,489.0,,,,,,,,,💘✨5g. MDMA ✨💘
60,60,27-02-2020 18:16:39,Tbilisi,dd631c4acf,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩,True,нет,5,Тбилиси,5 гр,0.0362,21586,8107,736,329.0,,,,,,,,,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩
61,61,27-02-2020 18:16:39,Tbilisi,dd631c4acf,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,True,нет,4,Тбилиси,5 гр,0.0198,11810,4435,403,180.0,,,,,,,,,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️
62,62,27-02-2020 18:16:39,Tbilisi,7c395c455d,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.098,59049,22176,2014,900.0,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
63,63,27-02-2020 18:16:39,Tbilisi,4a91350669,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,5,Тбилиси,10 гр,0.0762,45927,17248,1566,700.0,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
64,64,27-02-2020 18:16:39,Tbilisi,bb1791277e,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.0435,26178,9831,893,399.0,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
65,65,27-02-2020 18:16:39,Tbilisi,c9a56b2b4a,10x Extasy Duracell 223mg MDMA.,True,1,5,Тбилиси,10 гр,0.0385,22963,8624,783,350.0,,,,,,,,,10x Extasy Duracell 223mg MDMA.
66,66,27-02-2020 18:16:39,Tbilisi,cb721d4bca,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.0871,52488,19712,1790,800.0,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
67,67,27-02-2020 18:16:39,Tbilisi,35c7cbba1f,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2423,145982,54824,4979,2225.0,,,,,,,,,Amfetamin [White] [Import] 10G
68,68,27-02-2020 18:17:22,Tbilisi,cb721d4bca,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.087,52488,19712,1790,800.0,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
69,69,27-02-2020 18:17:22,Tbilisi,851e5b91a0,"Godfather OG - (Only Buds, IMPORT) Шишки(всегда подъезд) 10G (BTC sale 10%) (предзаказ будет сделан очень оперативно)",True,нет,5,Тбилиси,10 гр,0.0395,26178,9831,893,399.0,,,,,,,,,"Godfather OG - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 10G (BTC sale 10%) (predzakaz budet sdelan ochen' operativno)"
70,70,27-02-2020 18:17:22,Tbilisi,35c7cbba1f,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2421,145982,54824,4979,2225.0,,,,,,,,,Amfetamin [White] [Import] 10G
71,71,27-02-2020 18:17:22,Tbilisi,dd631c4acf,☃️❄NEW 10g.COCAINE❄☃️,True,нет,10,Тбилиси,10 гр,0.1592,95068,35703,3243,1449.0,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
72,72,27-02-2020 18:17:22,Tbilisi,dd631c4acf,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,True,нет,10,Тбилиси,10 гр,0.0405,24210,9092,826,369.0,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
73,73,27-02-2020 18:17:22,Tbilisi,dd631c4acf,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,4,Тбилиси,10 гр,0.0329,19617,7367,669,299.0,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
74,74,27-02-2020 18:17:22,Tbilisi,c9a56b2b4a,20x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,20 гр,0.0769,45927,17248,1566,700.0,,,,,,,,,20x Extasy Duracell 223mg MDMA.
75,75,27-02-2020 18:17:22,Tbilisi,dd631c4acf,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,10,Тбилиси,20 гр,0.0658,39300,14759,1340,599.0,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
76,76,27-02-2020 18:17:22,Tbilisi,64284550d9,25G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,25 гр,0.0731,45927,17248,1566,700.0,,,,,,,,,25G -- HYBRID-> Skidka 5% za BTC
77,77,27-02-2020 18:17:22,Tbilisi,61bec147f3,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1187,78732,29568,2685,1200.0,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
78,78,27-02-2020 18:17:22,Tbilisi,64284550d9,50G -- HYBRID-> Скидка 5% за BTC,True,нет,1,Тбилиси,50 гр,0.1043,65544,24615,2236,999.0,,,,,,,,,50G -- HYBRID-> Skidka 5% za BTC
79,79,27-02-2020 18:17:22,Tbilisi,30f48d507d,Hybrid Skunk! 50 gr,True,нет,2,Тбилиси,50 гр,0.1034,62329,23408,2126,950.0,,,,,,,,,Hybrid Skunk! 50 gr
80,80,27-02-2020 18:17:22,Tbilisi,ef3dc4de6c,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.2176,131219,49280,4476,2000.0,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
81,81,27-02-2020 18:17:22,Tbilisi,30f48d507d,Hybrid Skunk! 100 gr,True,нет,1,Тбилиси,100 гр,0.1958,118097,44352,4028,1800.0,,,,,,,,,Hybrid Skunk! 100 gr
82,82,27-02-2020 18:17:22,Tbilisi,35c7cbba1f,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.272,164024,61600,5595,2500.0,,,,,,,,,Marihuana [Shishki] [Gali] 100G
83,83,27-02-2020 18:17:22,Tbilisi,ef3dc4de6c,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.5005,301805,113344,10294,4600.0,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
84,84,27-02-2020 18:17:22,Tbilisi,ef3dc4de6c,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,0.816,492073,184800,16784,7500.0,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
85,85,27-02-2020 18:17:22,Tbilisi,16be2c8499,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,0.9248,557682,209440,19021,8500.0,,,,,,,,,10000sht marki 25i-nbome. predoplata
86,86,27-02-2020 18:17:22,Tbilisi,f9eb3bf4d6,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.0198,13122,4928,448,200.0,,,,,,,,,KURYER..500RUB.+BONUS
87,87,27-02-2020 18:17:22,Tbilisi,8528108b62,Требуется Курьер,True,1,нет,Тбилиси,1 гр,0.0198,13122,4928,448,200.0,,,,,,,,,Trebuetsja Kur'er
88,88,27-02-2020 18:17:22,Tbilisi,cb721d4bca,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.0218,13122,4928,448,200.0,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
89,89,27-02-2020 18:17:22,Tbilisi,21de5577be,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0272,16402,6160,559,250.0,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
90,90,27-02-2020 18:17:22,Tbilisi,ea97036e14,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.6468,984146,369600,33567,15000.0,,,,,,,,,Vakansija optovogo kur'era na mef
91,91,27-02-2020 18:19:08,Batumi,d30ed85c42,XTC-MDMA 0.5g purity 93%+,,5,нет,Батуми,0.5 гр,0.0087,5183,1947,177,79.0,,,,,,True,,,XTC-MDMA 0.5g purity 93%+
92,92,27-02-2020 18:19:08,Batumi,d4df7908c3,"Шишки / weed OG Kush, 5гр",,1,нет,Батуми,5 гр,0.0203,12138,4558,414,185.0,,,,,,True,,,"Shishki / weed OG Kush, 5gr"
93,93,27-02-2020 18:19:08,Batumi,f8a875c191,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE ),,нет,8,Батуми,0.27 гр,0.0249,14893,5593,508,227.0,,,,,,True,,,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE )
94,94,27-02-2020 18:19:08,Batumi,ea97036e14,Метамфетамин рацемат 5 г. (MQ),,нет,18,Батуми,5 гр,0.0198,13122,4928,448,200.0,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
95,95,27-02-2020 18:19:08,Batumi,30f48d507d,Hybrid Skunk! 50 gr,,нет,2,Батуми,50 гр,0.1033,62329,23408,2126,950.0,,,,,,True,,,Hybrid Skunk! 50 gr
96,96,27-02-2020 18:19:08,Batumi,30f48d507d,Hybrid Skunk! 100 gr,,нет,1,Батуми,100 гр,0.1958,118097,44352,4028,1800.0,,,,,,True,,,Hybrid Skunk! 100 gr
97,97,27-02-2020 18:19:08,Batumi,f8a875c191,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.3296,196829,73920,6713,3000.0,,,,,,True,,,SUBOXIN - HQ - 100 G.
98,98,27-02-2020 18:19:08,Batumi,f8a875c191,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,4,Батуми,150 гр,0.2746,164024,61600,5595,2500.0,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
99,99,27-02-2020 18:19:08,Batumi,d4df7908c3,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Батуми,1 гр,0.011000000000000001,6561,2464,224,100.0,,,,,,True,,,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
100,100,27-02-2020 18:19:08,Batumi,22610cd7c4,курьер в Батуми,,1,нет,Батуми,1 гр,0.0049,3280,1232,112,50.0,,,,,,True,,,kur'er v Batumi
101,101,27-02-2020 18:19:08,Batumi,a5417660bf,Вакансия Курьера в Батуми,,1,нет,Батуми,3 гр,0.0049,3280,1232,112,50.0,,,,,,True,,,Vakansija Kur'era v Batumi
102,102,27-02-2020 18:19:08,Batumi,a5417660bf,Вакансия Курьера в Батуми,,1,нет,Батуми,5 гр,0.0075,5000,2301,171,,,,,,,True,,,Vakansija Kur'era v Batumi
103,103,27-02-2020 18:19:08,Batumi,012f23b5ea,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0247,16402,6160,559,250.0,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
104,104,27-02-2020 18:19:08,Batumi,ce6827deee,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0247,16402,6160,559,250.0,,,,,,True,,,Ischu kur'era v Gruzii!
105,105,27-02-2020 18:19:08,Batumi,ea97036e14,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.6463,984146,369600,33567,15000.0,,,,,,True,,,Vakansija optovogo kur'era na mef
