,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Дигоми,€,Vake,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
95,18-02-2020 02:23:38,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.2012,126617,49020,4389,2000,,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
96,18-02-2020 02:23:38,Tbilisi,9VVG,ToWeedShop,Hybrid Skunk! 100 gr,True,нет,1,Тбилиси,100 гр,0.1811,113955,44118,3950,1800,,,,,,,,,,Hybrid Skunk! 100 gr
97,18-02-2020 02:23:38,Tbilisi,1HAB,atpablo,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.2515,158271,61275,5486,2500,,,,,,,,,,Marihuana [Shishki] [Gali] 100G
98,18-02-2020 02:23:38,Tbilisi,F8K,BestAcid,"марки 25i-nbome 2,5mg (100шт)",True,нет,2,Тбилиси,100 гр,0.0393,27223,10539,944,430,,,,,,,,,,"marki 25i-nbome 2,5mg (100sht)"
99,18-02-2020 02:24:33,Tbilisi,F8K,BestAcid,"марки 25i-nbome 2,5mg (100шт)",True,нет,2,Тбилиси,100 гр,0.0393,27223,10539,944,430,,,,,,,,,,"marki 25i-nbome 2,5mg (100sht)"
100,18-02-2020 02:24:33,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.463,291219,112746,10094,4600,,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
101,18-02-2020 02:24:33,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,0.7549,474814,183825,16458,7500,,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
102,18-02-2020 02:24:33,Tbilisi,6UG,Good Enuff,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,0.8556,538122,208335,18652,8500,,,,,,,,,,10000sht marki 25i-nbome. predoplata
103,18-02-2020 02:24:33,Tbilisi,NE1F8,Jakfresko,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.0183,12662,4902,439,200,,,,,,,,,,KURYER..500RUB.+BONUS
104,18-02-2020 02:24:33,Tbilisi,3TGJ9,Elegant,Требуется Курьер,True,1,нет,Тбилиси,1 гр,0.0183,12662,4902,439,200,,,,,,,,,,Trebuetsja Kur'er
105,18-02-2020 02:24:33,Tbilisi,SF03,CRAZYFROG,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.0201,12662,4902,439,200,,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
106,18-02-2020 02:24:33,Tbilisi,7R3WM,RastaShop,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0252,15827,6128,549,250,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
107,18-02-2020 02:24:33,Tbilisi,A08BZ,Subway,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.5236,949628,367650,32916,15000,,,,,,,,,,Vakansija optovogo kur'era na mef
108,18-02-2020 02:25:55,Batumi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.27 G (SALE),,1,нет,Батуми,0.27 гр,0.0231,14371,5564,498,227,,,,,,,True,,,Metadon - (KRISTAL) - VHQ - 0.27 G (SALE)
109,18-02-2020 02:25:55,Batumi,XH0NP,XX-PABLO-XX,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE ),,5,10,Батуми,0.27 гр,0.0231,14371,5564,498,227,,,,,,,True,,,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE )
110,18-02-2020 02:25:55,Batumi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),,нет,19,Батуми,5 гр,0.0183,12662,4902,439,200,,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
111,18-02-2020 02:25:55,Batumi,9VVG,ToWeedShop,Hybrid Skunk! 50 gr,,нет,2,Батуми,50 гр,0.0956,60143,23285,2085,950,,,,,,,True,,,Hybrid Skunk! 50 gr
112,18-02-2020 02:25:55,Batumi,9VVG,ToWeedShop,Hybrid Skunk! 100 gr,,нет,1,Батуми,100 гр,0.1812,113955,44118,3950,1800,,,,,,,True,,,Hybrid Skunk! 100 gr
113,18-02-2020 02:25:55,Batumi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.3051,189926,73530,6583,3000,,,,,,,True,,,SUBOXIN - HQ - 100 G.
114,18-02-2020 02:25:55,Batumi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,5,Батуми,150 гр,0.2542,158271,61275,5486,2500,,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
115,18-02-2020 02:25:55,Batumi,O9SXJ,Parnavaz,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Батуми,1 гр,0.0102,6331,2451,219,100,,,,,,,True,,,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
116,18-02-2020 02:25:55,Batumi,42AF,Leningrad6,курьер в Батуми,,1,нет,Батуми,1 гр,0.0046,3165,1226,110,50,,,,,,,True,,,kur'er v Batumi
117,18-02-2020 02:25:55,Batumi,5SSE9,BIGBROSH0P,Вакансия Курьера в Батуми,,1,нет,Батуми,3 гр,0.0046,3165,1226,110,50,,,,,,,True,,,Vakansija Kur'era v Batumi
118,18-02-2020 02:25:55,Batumi,5SSE9,BIGBROSH0P,Вакансия Курьера в Батуми,,1,нет,Батуми,5 гр,0.0072,5000,2301,173,,,,,,,,True,,,Vakansija Kur'era v Batumi
119,18-02-2020 02:25:55,Batumi,XHR,420Factory,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0229,15827,6128,549,250,,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
120,18-02-2020 02:25:55,Batumi,F8K,BestAcid,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0229,15827,6128,549,250,,,,,,,True,,,Ischu kur'era v Gruzii!
121,18-02-2020 02:25:55,Batumi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.5239,949628,367650,32916,15000,,,,,,,True,,,Vakansija optovogo kur'era na mef
122,18-02-2020 02:25:55,Batumi,6UG,Good Enuff,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0503,31654,12255,1097,500,,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
123,18-02-2020 02:27:01,Kutaisi,O9SXJ,Parnavaz,"Шишки/weeds Afghan Kush, - 0,5г - Удобные клады в подъездах",,3,нет,Кутаиси,0.5 гр,0.0022,1393,539,48,22,,,,,,,,,True,"Shishki/weeds Afghan Kush, - 0,5g - Udobnye klady v pod'ezdah"
124,18-02-2020 02:27:01,Kutaisi,O9SXJ,Parnavaz,"Шишки/weed Afghan Kush, 1г - Удобные клады в подъездах",,3,нет,Кутаиси,1 гр,0.0041,2532,980,88,40,,,,,,,,,True,"Shishki/weed Afghan Kush, 1g - Udobnye klady v pod'ezdah"
125,18-02-2020 02:27:01,Kutaisi,O9SXJ,Parnavaz,Шишки / weeds Afghan Kush - 2г,,2,нет,Кутаиси,2 гр,0.0081,5065,1961,176,80,,,,,,,,,True,Shishki / weeds Afghan Kush - 2g
126,18-02-2020 02:27:01,Kutaisi,O9SXJ,Parnavaz,"Шишки / Weed Afghan Kush, 3g",,2,3,Кутаиси,3 гр,0.0113,7027,2721,244,111,,,,,,,,,True,"Shishki / Weed Afghan Kush, 3g"
127,18-02-2020 02:27:01,Kutaisi,O9SXJ,Parnavaz,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Кутаиси,1 гр,0.0102,6331,2451,219,100,,,,,,,,,True,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
