,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Дигоми,Vake,€,Didube,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
35,07-03-2020 06:03:24,Tbilisi,9VLN,AlienShop,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,True,нет,3,Тбилиси,3 гр,0.063,39835,14827,1321,590,,,,,,,,,,,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄
36,07-03-2020 06:03:24,Tbilisi,03F3,geoshop,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,7,Тбилиси,4 гр,0.0423,27007,10052,896,400,,,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
37,07-03-2020 06:03:24,Tbilisi,JVZTQ,partyshop,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,нет,5,Тбилиси,5 гр,0.0582,37135,13822,1232,550,,,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
38,07-03-2020 06:03:24,Tbilisi,BB6E,WEEDSH0P,5 gr GORILLA GLUE марихуана BUDS saburtalo!! если платите с бтк скидка 1%,True,нет,8,Тбилиси,5 гр,0.0201,12828,4775,426,190,,,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS saburtalo!! esli platite s btk skidka 1%
39,07-03-2020 06:03:24,Tbilisi,SF03,CRAZYFROG,5 gr Шишки “OG KUSH VHQ”,True,нет,10,Тбилиси,5 гр,0.0211,13436,5001,446,199,,,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
40,07-03-2020 06:03:24,Tbilisi,BB6E,WEEDSH0P,5gr Cream Cookies Auto марихуана BUDS saburtalo !! если платите с бтк скидка 10% !!,True,нет,2,Тбилиси,5 гр,0.0212,13504,5026,448,200,,,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS saburtalo !! esli platite s btk skidka 10% !!
41,07-03-2020 06:03:24,Tbilisi,SF03,CRAZYFROG,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.0211,13436,5001,446,199,,,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
42,07-03-2020 06:03:24,Tbilisi,SF03,CRAZYFROG,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,2,Тбилиси,5 гр,0.0211,13436,5001,446,199,,,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
43,07-03-2020 06:03:24,Tbilisi,BB6E,WEEDSH0P,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,4,Тбилиси,5 гр,0.0201,12828,4775,426,190,,,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
44,07-03-2020 06:03:24,Tbilisi,A3SS3,Parrots,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0211,14786,5503,490,219,,,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
45,07-03-2020 06:03:24,Tbilisi,XH0NP,XX-PABLO-XX,MARIXYANA - 5 G. (SHISHKI) (SALE),True,нет,5,Тбилиси,5 гр,0.0321,20255,7539,672,300,,,,,,,,,,,MARIXYANA - 5 G. (SHISHKI) (SALE)
46,07-03-2020 06:03:24,Tbilisi,EIH4,San4oPan4o,MDMA from Europe!!! 5g BTC SALE 5%(Место на ваш выбор!!!),True,нет,2,Тбилиси,5 гр,0.0418,26669,9926,885,395,,,,,,,,,,,MDMA from Europe!!! 5g BTC SALE 5%(Mesto na vash vybor!!!)
47,07-03-2020 06:03:24,Tbilisi,BB6E,WEEDSH0P,NORTHEN LIGHTS 5 gr марихуана SABURTALO! если платите с бтк скидка 10% !!,True,нет,10,Тбилиси,5 гр,0.0201,12828,4775,426,190,,,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana SABURTALO! esli platite s btk skidka 10% !!
48,07-03-2020 06:03:24,Tbilisi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),True,нет,16,Тбилиси,5 гр,0.0192,13504,5026,448,200,,,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
49,07-03-2020 06:03:24,Tbilisi,6UG,Good Enuff,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.2706,190000,87429,6311,,,,,,,,,,,,reagent 25i nbome. 5gr
50,07-03-2020 06:03:24,Tbilisi,6UG,Good Enuff,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.2885,202553,75390,6719,3000,,,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
51,07-03-2020 06:03:24,Tbilisi,9VLN,AlienShop,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,True,нет,3,Тбилиси,5 гр,0.0918,57998,21587,1924,859,,,,,,,,,,,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄
52,07-03-2020 06:03:24,Tbilisi,9VLN,AlienShop,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,нет,4,Тбилиси,5 гр,0.0198,12491,4649,414,185,,,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
53,07-03-2020 06:03:24,Tbilisi,9VLN,AlienShop,💘✨5g. MDMA ✨💘,True,нет,5,Тбилиси,5 гр,0.0523,33016,12289,1095,489,,,,,,,,,,,💘✨5g. MDMA ✨💘
54,07-03-2020 06:03:24,Tbilisi,9VLN,AlienShop,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩,True,нет,5,Тбилиси,5 гр,0.0352,22213,8268,737,329,,,,,,,,,,,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩
55,07-03-2020 06:03:24,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,True,нет,3,Тбилиси,5 гр,0.0192,12153,4523,403,180,,,,,,,,,,,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️
56,07-03-2020 06:03:24,Tbilisi,03F3,geoshop,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.0952,60766,22617,2016,900,,,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
57,07-03-2020 06:03:24,Tbilisi,JVZTQ,partyshop,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,5,Тбилиси,10 гр,0.0741,47262,17591,1568,700,,,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
58,07-03-2020 06:03:24,Tbilisi,BB6E,WEEDSH0P,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.0422,26939,10027,894,399,,,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
59,07-03-2020 06:03:24,Tbilisi,NVOG,ProperMgzn,10x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,10 гр,0.0374,23631,8796,784,350,,,,,,,,,,,10x Extasy Duracell 223mg MDMA.
60,07-03-2020 06:03:24,Tbilisi,SF03,CRAZYFROG,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.0846,54014,20104,1792,800,,,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
61,07-03-2020 06:03:24,Tbilisi,1HAB,atpablo,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2354,150226,55914,4983,2225,,,,,,,,,,,Amfetamin [White] [Import] 10G
62,07-03-2020 06:03:24,Tbilisi,9VLN,AlienShop,☃️❄NEW 10g.COCAINE❄☃️,True,нет,10,Тбилиси,10 гр,0.1548,97833,36413,3245,1449,,,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
63,07-03-2020 06:03:24,Tbilisi,9VLN,AlienShop,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,True,нет,10,Тбилиси,10 гр,0.0394,24914,9273,826,369,,,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
64,07-03-2020 06:03:24,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,4,Тбилиси,10 гр,0.0319,20188,7514,670,299,,,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
65,07-03-2020 06:03:24,Tbilisi,9VLN,AlienShop,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,9,Тбилиси,20 гр,0.064,40443,15053,1342,599,,,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
66,07-03-2020 06:03:24,Tbilisi,ABOAB,ProGrow,25G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,25 гр,0.0711,47262,17591,1568,700,,,,,,,,,,,25G -- HYBRID-> Skidka 5% za BTC
67,07-03-2020 06:03:24,Tbilisi,RGIUB,SaintJoint,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1154,81021,30156,2688,1200,,,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
68,07-03-2020 06:03:24,Tbilisi,ABOAB,ProGrow,50G -- HYBRID-> Скидка 5% за BTC,True,нет,1,Тбилиси,50 гр,0.1014,67450,25105,2237,999,,,,,,,,,,,50G -- HYBRID-> Skidka 5% za BTC
69,07-03-2020 06:04:16,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.2118,135035,50260,4479,2000,,,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
70,07-03-2020 06:04:16,Tbilisi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,True,нет,1,Тбилиси,100 гр,0.214,135035,50260,4479,2000,,,,,,,,,,,SUBOXIN - HQ - 100 G.
71,07-03-2020 06:04:16,Tbilisi,1HAB,atpablo,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.2648,168794,62825,5599,2500,,,,,,,,,,,Marihuana [Shishki] [Gali] 100G
72,07-03-2020 06:04:16,Tbilisi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,True,нет,1,Тбилиси,150 гр,0.1605,101276,37695,3359,1500,,,,,,,,,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
73,07-03-2020 06:04:16,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.4873,310581,115598,10302,4600,,,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
74,07-03-2020 06:04:16,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,0.7944,506381,188475,16797,7500,,,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
75,07-03-2020 06:04:16,Tbilisi,6UG,Good Enuff,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,0.9004,573899,213605,19037,8500,,,,,,,,,,,10000sht marki 25i-nbome. predoplata
76,07-03-2020 06:04:16,Tbilisi,NE1F8,Jakfresko,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.0193,13504,5026,448,200,,,,,,,,,,,KURYER..500RUB.+BONUS
77,07-03-2020 06:04:16,Tbilisi,3TGJ9,Elegant,Требуется Курьер,True,1,нет,Тбилиси,1 гр,0.0193,13504,5026,448,200,,,,,,,,,,,Trebuetsja Kur'er
78,07-03-2020 06:04:16,Tbilisi,A3I9,Joookerrr,Работа на марки (курьер),True,1,нет,Тбилиси,10 гр,0.0144,10128,3770,336,150,,,,,,,,,,,Rabota na marki (kur'er)
79,07-03-2020 06:04:16,Tbilisi,SF03,CRAZYFROG,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.0212,13504,5026,448,200,,,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
80,07-03-2020 06:04:16,Tbilisi,7R3WM,RastaShop,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0265,16879,6283,560,250,,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
81,07-03-2020 06:04:16,Tbilisi,A08BZ,Subway,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.6033,1012763,376950,33594,15000,,,,,,,,,,,Vakansija optovogo kur'era na mef
82,07-03-2020 06:05:21,Batumi,72B,CHINATOWN,NZT-52 limited 1 г мука,,27,нет,Батуми,1 гр,0.0193,13504,5026,448,200,,,,,,,,True,,,NZT-52 limited 1 g muka
83,07-03-2020 06:05:21,Batumi,CL7K,go420times,ORANGE PUNCH [1g],,5,нет,Батуми,1 гр,0.0064,4051,1508,134,60,,,,,,,,True,,,ORANGE PUNCH [1g]
84,07-03-2020 06:05:21,Batumi,XHR,420Factory,Power Africa 1g,,1,нет,Батуми,1 гр,0.0048,3376,1257,112,50,,,,,,,,True,,,Power Africa 1g
85,07-03-2020 06:05:21,Batumi,72B,CHINATOWN,NZT-52 limited 2г мука,,13,нет,Батуми,2 гр,0.0347,24306,9047,806,360,,,,,,,,True,,,NZT-52 limited 2g muka
86,07-03-2020 06:05:21,Batumi,Z9UT,Rainbow,Super Critical HIGHEST QUALITY 2G,,5,нет,Батуми,2 гр,0.0106,6752,2513,224,100,,,,,,,,,True,,Super Critical HIGHEST QUALITY 2G
87,07-03-2020 06:05:21,Batumi,CL7K,go420times,ТРАВА ORANGE PUNCH [2g],,3,нет,Батуми,2 гр,0.0053,3376,1257,112,50,,,,,,,,True,,,TRAVA ORANGE PUNCH [2g]
88,07-03-2020 06:05:21,Batumi,Z9UT,Rainbow,Super Critical HIGHEST QUALITY 5G,,2,нет,Батуми,5 гр,0.0265,16879,6283,560,250,,,,,,,,,True,,Super Critical HIGHEST QUALITY 5G
89,07-03-2020 06:05:21,Batumi,9VVG,ToWeedShop,Skunk! 50 gr.,,1,нет,Батуми,50 гр,0.1589,101276,37695,3359,1500,,,,,,,,True,,,Skunk! 50 gr.
90,07-03-2020 06:05:21,Batumi,XH0NP,XX-PABLO-XX,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE ),,3,5,Батуми,0.27 гр,0.0289,18230,6785,605,270,,,,,,,,True,,,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE )
91,07-03-2020 06:05:21,Batumi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),,нет,17,Батуми,5 гр,0.0193,13504,5026,448,200,,,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
92,07-03-2020 06:05:21,Batumi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.214,135035,50260,4479,2000,,,,,,,,True,,,SUBOXIN - HQ - 100 G.
93,07-03-2020 06:05:21,Batumi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,3,Батуми,150 гр,0.1605,101276,37695,3359,1500,,,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
94,07-03-2020 06:05:21,Batumi,O9SXJ,Parnavaz,"Ищу курьера (кладчик, кладмен)",,1,нет,Батуми,1 гр,0.0107,6752,2513,224,100,,,,,,,,True,,,"Ischu kur'era (kladchik, kladmen)"
95,07-03-2020 06:05:21,Batumi,42AF,Leningrad6,курьер в Батуми,,1,нет,Батуми,1 гр,0.0048,3376,1257,112,50,,,,,,,,True,,,kur'er v Batumi
96,07-03-2020 06:05:21,Batumi,XHR,420Factory,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0241,16879,6283,560,250,,,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
97,07-03-2020 06:05:21,Batumi,A3I9,Joookerrr,Работа на марки (курьер),,1,нет,Батуми,10 гр,0.0144,10128,3770,336,150,,,,,,,,True,,,Rabota na marki (kur'er)
98,07-03-2020 06:05:21,Batumi,F8K,BestAcid,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0241,16879,6283,560,250,,,,,,,,True,,,Ischu kur'era v Gruzii!
99,07-03-2020 06:05:21,Batumi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.6032,1012763,376950,33594,15000,,,,,,,,True,,,Vakansija optovogo kur'era na mef
100,07-03-2020 06:05:21,Batumi,6UG,Good Enuff,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.053,33759,12565,1120,500,,,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
101,07-03-2020 06:06:52,Kutaisi,O9SXJ,Parnavaz,"Шишки / Weed Afghan Kush, 3g",,1,3,Кутаиси,3 гр,0.0116,7292,2714,242,108,,,,,,,,,,True,"Shishki / Weed Afghan Kush, 3g"
102,07-03-2020 06:06:52,Kutaisi,O9SXJ,Parnavaz,"Ищу курьера (кладчик, кладмен)",,1,нет,Кутаиси,1 гр,0.0107,6752,2513,224,100,,,,,,,,,,True,"Ischu kur'era (kladchik, kladmen)"
103,07-03-2020 06:06:52,Kutaisi,A3I9,Joookerrr,Работа на марки (курьер),,1,нет,Кутаиси,10 гр,0.0144,10128,3770,336,150,,,,,,,,,,True,Rabota na marki (kur'er)
