,Unnamed: 0,time_stamp,region,sell_code,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Old Tbilisi (Старый город),€,Didube,Авлобари,Батуми,Центр,Кутаиси,desc_en
23,23,09-03-2020 15:03:01,Tbilisi,d04eeb6525,5шт Ecstazy 280мг MDMA (Gray Duracell),True,9,нет,Тбилиси,5 гр,0.0166,10128,3828,336,150.0,,,,,,,,,5sht Ecstazy 280mg MDMA (Gray Duracell)
24,24,09-03-2020 15:03:01,Tbilisi,0a8c230fa2,VHQ BEST Cocaine 5g.,True,1,нет,Тбилиси,5 гр,0.0873,57998,21922,1924,859.0,,,,,,,,,VHQ BEST Cocaine 5g.
25,25,09-03-2020 15:03:01,Tbilisi,4c4ab8c0de,10pc. LSD California sunshine 200ug.✨✨🍃🍃🍃🍃✨✨,,3,нет,Тбилиси,10 гр,0.0408,24644,9315,817,365.0,,,,True,,,,,10pc. LSD California sunshine 200ug.✨✨🍃🍃🍃🍃✨✨
26,26,09-03-2020 15:03:01,Tbilisi,ef3dc4de6c,Extasy GUCCI 10шт. вес таблетки 450mg,True,3,нет,Тбилиси,10 гр,0.0298,18027,6814,598,267.0,,,,,,,,,Extasy GUCCI 10sht. ves tabletki 450mg
27,27,09-03-2020 15:03:01,Tbilisi,c225d2f67d,гашиш евро 10г,True,2,нет,Тбилиси,10 гр,0.0429,27007,10208,896,400.0,,,,,,,,,gashish evro 10g
28,28,09-03-2020 15:03:01,Tbilisi,c225d2f67d,Гашиш Евро 20гр,True,1,нет,Тбилиси,20 гр,0.0833,52461,19829,1740,777.0,,,,,,,,,Gashish Evro 20gr
29,29,09-03-2020 15:03:01,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - TBILISI- 0.27 G,True,7,5,Тбилиси,0.27 гр,0.0305,18230,6890,605,270.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - TBILISI- 0.27 G
30,30,09-03-2020 15:03:01,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 1.1 G (SALE),True,нет,5,Тбилиси,1.1 гр,0.0734,43886,16588,1456,650.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 1.1 G (SALE)
31,31,09-03-2020 15:03:01,Tbilisi,dd631c4acf,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,True,нет,3,Тбилиси,3 гр,0.0666,39835,15057,1321,590.0,,,,,,,,,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄
32,32,09-03-2020 15:03:01,Tbilisi,7c395c455d,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,7,Тбилиси,4 гр,0.0447,27007,10208,896,400.0,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
33,33,09-03-2020 15:03:01,Tbilisi,4a91350669,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,нет,5,Тбилиси,5 гр,0.0615,37135,14036,1232,550.0,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
34,34,09-03-2020 15:03:01,Tbilisi,bb1791277e,5 gr GORILLA GLUE марихуана BUDS saburtalo!! если платите с бтк скидка 1%,True,нет,10,Тбилиси,5 гр,0.0174,10533,3981,349,156.0,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS saburtalo!! esli platite s btk skidka 1%
35,35,09-03-2020 15:03:32,Tbilisi,cb721d4bca,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.0222,13436,5078,446,199.0,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
36,36,09-03-2020 15:03:32,Tbilisi,cb721d4bca,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,2,Тбилиси,5 гр,0.0222,13436,5078,446,199.0,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
37,37,09-03-2020 15:03:32,Tbilisi,bb1791277e,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,9,Тбилиси,5 гр,0.0162,9790,3700,325,145.0,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
38,38,09-03-2020 15:03:32,Tbilisi,1dfc50c91e,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0223,14786,5589,490,219.0,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
39,39,09-03-2020 15:03:32,Tbilisi,f8a875c191,MARIXYANA - 5 G. (SHISHKI) (SALE),True,нет,5,Тбилиси,5 гр,0.0226,13504,5104,448,200.0,,,,,,,,,MARIXYANA - 5 G. (SHISHKI) (SALE)
40,40,09-03-2020 15:03:32,Tbilisi,bb1791277e,NORTHEN LIGHTS 5 gr марихуана SABURTALO! если платите с бтк скидка 10% !!,True,нет,10,Тбилиси,5 гр,0.0168,10128,3828,336,150.0,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana SABURTALO! esli platite s btk skidka 10% !!
41,41,09-03-2020 15:03:32,Tbilisi,ea97036e14,Метамфетамин рацемат 5 г. (MQ),True,нет,15,Тбилиси,5 гр,0.0203,13504,5104,448,200.0,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
42,42,09-03-2020 15:03:32,Tbilisi,16be2c8499,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.2855,190000,87429,6311,,,,,,,,,,reagent 25i nbome. 5gr
43,43,09-03-2020 15:03:32,Tbilisi,16be2c8499,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.3048,202553,76560,6719,3000.0,,True,,,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
44,44,09-03-2020 15:03:32,Tbilisi,dd631c4acf,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,True,нет,3,Тбилиси,5 гр,0.09699999999999999,57998,21922,1924,859.0,,,,,,,,,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄
45,45,09-03-2020 15:03:32,Tbilisi,dd631c4acf,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,нет,3,Тбилиси,5 гр,0.0209,12491,4721,414,185.0,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
46,46,09-03-2020 15:03:32,Tbilisi,dd631c4acf,💘✨5g. MDMA ✨💘,True,нет,5,Тбилиси,5 гр,0.0552,33016,12479,1095,489.0,,,,,,,,,💘✨5g. MDMA ✨💘
47,47,09-03-2020 15:03:32,Tbilisi,dd631c4acf,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩,True,нет,5,Тбилиси,5 гр,0.0371,22213,8396,737,329.0,,,,,,,,,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩
48,48,09-03-2020 15:03:32,Tbilisi,dd631c4acf,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,True,нет,3,Тбилиси,5 гр,0.0203,12153,4594,403,180.0,,,,,,,,,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️
49,49,09-03-2020 15:03:32,Tbilisi,7c395c455d,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.1006,60766,22968,2016,900.0,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
50,50,09-03-2020 15:03:32,Tbilisi,4a91350669,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,5,Тбилиси,10 гр,0.0782,47262,17864,1568,700.0,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
51,51,09-03-2020 15:03:32,Tbilisi,bb1791277e,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.0446,26939,10182,894,399.0,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
52,52,09-03-2020 15:03:32,Tbilisi,c9a56b2b4a,10x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,10 гр,0.0395,23631,8932,784,350.0,,,,,,,,,10x Extasy Duracell 223mg MDMA.
53,53,09-03-2020 15:03:32,Tbilisi,cb721d4bca,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.0894,54014,20416,1792,800.0,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
54,54,09-03-2020 15:03:32,Tbilisi,35c7cbba1f,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2487,150226,56782,4983,2225.0,,,,,,,,,Amfetamin [White] [Import] 10G
55,55,09-03-2020 15:03:32,Tbilisi,dd631c4acf,☃️❄NEW 10g.COCAINE❄☃️,True,нет,9,Тбилиси,10 гр,0.1636,97833,36978,3245,1449.0,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
56,56,09-03-2020 15:03:32,Tbilisi,dd631c4acf,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,True,нет,10,Тбилиси,10 гр,0.0417,24914,9417,826,369.0,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
57,57,09-03-2020 15:03:32,Tbilisi,dd631c4acf,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,4,Тбилиси,10 гр,0.0338,20188,7630,670,299.0,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
58,58,09-03-2020 15:03:32,Tbilisi,dd631c4acf,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,9,Тбилиси,20 гр,0.0676,40443,15286,1342,599.0,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
59,59,09-03-2020 15:03:32,Tbilisi,64284550d9,25G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,25 гр,0.0751,47262,17864,1568,700.0,,,,,,,,,25G -- HYBRID-> Skidka 5% za BTC
60,60,09-03-2020 15:03:32,Tbilisi,be97026d1d,MDMA from Europe!!! 40g,True,нет,1,Тбилиси,40 гр,0.3577,216056,81664,7167,3200.0,,,,,,,,,MDMA from Europe!!! 40g
61,61,09-03-2020 15:03:32,Tbilisi,61bec147f3,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1219,81021,30624,2688,1200.0,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
62,62,09-03-2020 15:03:32,Tbilisi,64284550d9,50G -- HYBRID-> Скидка 5% за BTC,True,нет,1,Тбилиси,50 гр,0.1072,67450,25494,2237,999.0,,,,,,,,,50G -- HYBRID-> Skidka 5% za BTC
63,63,09-03-2020 15:03:32,Tbilisi,be97026d1d,MDMA from Europe!!! 50g,True,нет,1,Тбилиси,50 гр,0.4471,270070,102080,8958,4000.0,,,,,,,,,MDMA from Europe!!! 50g
64,64,09-03-2020 15:03:32,Tbilisi,be97026d1d,Columbia Cocaine VHQ 70g,True,нет,1,Тбилиси,70 гр,1.1736,708934,267960,23516,10500.0,,,,,,,,,Columbia Cocaine VHQ 70g
65,65,09-03-2020 15:03:32,Tbilisi,ef3dc4de6c,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.2235,135035,51040,4479,2000.0,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
66,66,09-03-2020 15:03:32,Tbilisi,f8a875c191,SUBOXIN - HQ - 100 G.,True,нет,1,Тбилиси,100 гр,0.2258,135035,51040,4479,2000.0,,,,,,,,,SUBOXIN - HQ - 100 G.
67,67,09-03-2020 15:03:32,Tbilisi,35c7cbba1f,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.2794,168794,63800,5599,2500.0,,,,,,,,,Marihuana [Shishki] [Gali] 100G
68,68,09-03-2020 15:03:32,Tbilisi,f8a875c191,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,True,нет,1,Тбилиси,150 гр,0.1693,101276,38280,3359,1500.0,,,,,,,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
69,69,09-03-2020 15:03:32,Tbilisi,ef3dc4de6c,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.5142,310581,117392,10302,4600.0,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
70,70,09-03-2020 15:04:21,Tbilisi,f8a875c191,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,True,нет,1,Тбилиси,150 гр,0.1688,101276,38280,3359,1500.0,,,,,,,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
71,71,09-03-2020 15:04:21,Tbilisi,ef3dc4de6c,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.5126,310581,117392,10302,4600.0,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
72,72,09-03-2020 15:04:21,Tbilisi,ef3dc4de6c,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,0.8357,506381,191400,16797,7500.0,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
73,73,09-03-2020 15:04:21,Tbilisi,16be2c8499,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,0.9471,573899,216920,19037,8500.0,,,,,,,,,10000sht marki 25i-nbome. predoplata
74,74,09-03-2020 15:04:21,Tbilisi,f9eb3bf4d6,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.0203,13504,5104,448,200.0,,,,,,,,,KURYER..500RUB.+BONUS
75,75,09-03-2020 15:04:21,Tbilisi,54915c4374,Работа на марки (курьер),True,1,нет,Тбилиси,10 гр,0.0152,10128,3828,336,150.0,,,,,,,,,Rabota na marki (kur'er)
76,76,09-03-2020 15:04:21,Tbilisi,cb721d4bca,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.0223,13504,5104,448,200.0,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
77,77,09-03-2020 15:04:21,Tbilisi,21de5577be,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0279,16879,6380,560,250.0,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
78,78,09-03-2020 15:04:21,Tbilisi,ea97036e14,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.6866,1012763,382800,33594,15000.0,,,,,,,,,Vakansija optovogo kur'era na mef
79,79,09-03-2020 15:05:49,Batumi,c72111ac1a,NZT-52 limited 1 г мука,,22,нет,Батуми,1 гр,0.0203,13504,5104,448,200.0,,,,,,True,,,NZT-52 limited 1 g muka
80,80,09-03-2020 15:05:49,Batumi,3ee37c89bb,ORANGE PUNCH [1g],,3,нет,Батуми,1 гр,0.0067,4051,1531,134,60.0,,,,,,True,,,ORANGE PUNCH [1g]
81,81,09-03-2020 15:05:49,Batumi,c72111ac1a,NZT-52 limited 2г мука,,13,нет,Батуми,2 гр,0.0365,24306,9187,806,360.0,,,,,,True,,,NZT-52 limited 2g muka
82,82,09-03-2020 15:05:49,Batumi,3c4662c591,Super Critical HIGHEST QUALITY 2G,,2,нет,Батуми,2 гр,0.0111,6752,2552,224,100.0,,,,,,,True,,Super Critical HIGHEST QUALITY 2G
83,83,09-03-2020 15:05:49,Batumi,012f23b5ea,Power Africa 2.5 g,,1,нет,Батуми,2.5 гр,0.0106,7089,2680,235,105.0,,,,,,True,,,Power Africa 2.5 g
84,84,09-03-2020 15:05:49,Batumi,3c4662c591,Super Critical HIGHEST QUALITY 5G,,2,нет,Батуми,5 гр,0.0279,16879,6380,560,250.0,,,,,,,True,,Super Critical HIGHEST QUALITY 5G
85,85,09-03-2020 15:05:49,Batumi,30f48d507d,Skunk! 50 gr.,,1,нет,Батуми,50 гр,0.1671,101276,38280,3359,1500.0,,,,,,True,,,Skunk! 50 gr.
86,86,09-03-2020 15:05:49,Batumi,f8a875c191,Метадон - (KRISTAL) - VHQ - BATUMI - 0.27 G,,3,5,Батуми,0.27 гр,0.0304,18230,6890,605,270.0,,,,,,True,,,Metadon - (KRISTAL) - VHQ - BATUMI - 0.27 G
87,87,09-03-2020 15:05:49,Batumi,ea97036e14,Метамфетамин рацемат 5 г. (MQ),,нет,16,Батуми,5 гр,0.0203,13504,5104,448,200.0,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
88,88,09-03-2020 15:05:49,Batumi,f8a875c191,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.2251,135035,51040,4479,2000.0,,,,,,True,,,SUBOXIN - HQ - 100 G.
89,89,09-03-2020 15:05:49,Batumi,f8a875c191,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,3,Батуми,150 гр,0.1688,101276,38280,3359,1500.0,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
90,90,09-03-2020 15:05:49,Batumi,22610cd7c4,курьер в Батуми,,1,нет,Батуми,1 гр,0.0051,3376,1276,112,50.0,,,,,,True,,,kur'er v Batumi
91,91,09-03-2020 15:05:49,Batumi,012f23b5ea,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0253,16879,6380,560,250.0,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
92,92,09-03-2020 15:05:49,Batumi,54915c4374,Работа на марки (курьер),,1,нет,Батуми,10 гр,0.0152,10128,3828,336,150.0,,,,,,True,,,Rabota na marki (kur'er)
93,93,09-03-2020 15:05:49,Batumi,ce6827deee,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0253,16879,6380,560,250.0,,,,,,True,,,Ischu kur'era v Gruzii!
94,94,09-03-2020 15:05:49,Batumi,ea97036e14,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.6866,1012763,382800,33594,15000.0,,,,,,True,,,Vakansija optovogo kur'era na mef
95,95,09-03-2020 15:05:49,Batumi,16be2c8499,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0557,33759,12760,1120,500.0,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
96,96,09-03-2020 15:06:57,Kutaisi,54915c4374,Работа на марки (курьер),,1,нет,Кутаиси,10 гр,0.0152,10128,3828,336,150.0,,,,,,,,True,Rabota na marki (kur'er)
